#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="100.0">0.5</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.SequenceSimulator" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:SequenceSimulator" name="distribution">
#            <parameter id="gammaShape.s:SequenceSimulator" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="a.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="a" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t46" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t27" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="3.0" name="distr" upper="3.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.SequenceSimulator" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@SequenceSimulator" excludeto="1" filter="::" id="bin.SequenceSimulator" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SequenceSimulator" shape="@gammaShape.s:SequenceSimulator" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:SequenceSimulator" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SequenceSimulator" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:SequenceSimulator" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:SequenceSimulator" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SequenceSimulator	TreeHeight.t:tree	mutationRate.s:SequenceSimulator	gammaShape.s:SequenceSimulator	freqParameter.s:SequenceSimulator.1	freqParameter.s:SequenceSimulator.2	logP(mrca(a))	mrca.age(a)	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	clockRate.c:clock
61240000	-101487.19792255023	-101370.1689610464	-117.02896150383106	-101370.1689610464	18.552875588167755	1.0	0.9763086451876825	0.5030095675348575	0.4969904324651399	0.6931471805599453	3.0176078076550765	-109.83804476022118	0.2500575663225734	0.2712832528717815	1.7460258623613336
61250000	-101521.82376981045	-101381.14321464278	-140.68055516766566	-101381.14321464278	22.789010362960507	1.0	1.0208948099919024	0.5010102660809032	0.4989897339190942	0.6931471805599453	3.1823800522437913	-133.44505225925155	0.1660921345590668	0.21433363598649474	1.2466007506861176
61260000	-101519.86269129685	-101384.40955774266	-135.4531335541808	-101384.40955774266	13.859583182286618	1.0	0.9336643974275513	0.5027089832090447	0.49729101679095394	0.6931471805599453	3.2456639176426285	-128.30486105833106	0.2151123464844785	0.24966305608214365	1.2690859789536595
61270000	-101527.96554771168	-101387.15578243836	-140.8097652733172	-101387.15578243836	18.712908649890593	1.0	0.9570052635616692	0.5022893322625799	0.49771066773741884	0.6931471805599453	3.005869580056805	-133.63815191133332	0.13897711315939448	0.49778557152400915	1.311844373387942
61280000	-101523.50745284825	-101371.60321248155	-151.90424036669506	-101371.60321248155	70.52559910948268	1.0	1.0187062644955163	0.5037812773464351	0.4962187226535636	0.6931471805599453	3.334852335496824	-144.67092600377737	0.059606718431160874	0.7909433185821317	1.175170773062042
61290000	-101529.44336179813	-101377.21580522756	-152.22755657056695	-101377.21580522756	36.79226208797184	1.0	0.9902032936425578	0.5011905153602828	0.4988094846397145	0.6931471805599453	3.447499942828995	-145.0227451785022	0.13669365567344074	0.19467202216304536	1.1696246064160079
61300000	-101543.44233465356	-101389.4705794989	-153.9717551546688	-101389.4705794989	38.49364802615383	1.0	0.9391783211872475	0.5023594661819026	0.4976405338180947	0.6931471805599453	3.196768684839142	-146.81796873505937	0.10219527471755846	0.5415517292651816	1.2390889541856303
61310000	-101510.2393065414	-101373.02592220837	-137.21338433303035	-101373.02592220837	16.71804204242177	1.0	1.0209290695117679	0.5011695012868085	0.4988304987131901	0.6931471805599453	3.462671021308268	-129.9778471650964	0.15702566126269646	0.3549643290506199	0.9882670984595432
61320000	-101503.56291615224	-101374.7386618509	-128.82425430133404	-101374.7386618509	20.273438478143323	1.0	1.027779122024386	0.5027447690794233	0.49725523092057533	0.6931471805599453	3.3217386242045146	-121.58186708088745	0.1354865020276996	0.4926292801360505	1.1768545985784225
61330000	-101487.31079055325	-101367.86799190541	-119.44279864784548	-101367.86799190541	14.363721817128008	1.0	0.9930281004016925	0.5026725088234795	0.49732749117651925	0.6931471805599453	3.2357019900924398	-112.2351624490216	0.21832001627050585	0.22331179041122415	1.5711188063767063
61340000	-101497.96996428863	-101373.67945377993	-124.29051050870022	-101373.67945377993	13.4172033986599	1.0	0.9455042008432502	0.5019926612203616	0.4980073387796372	0.6931471805599453	3.3962246807008967	-117.13039820943479	0.3197435899400685	0.13601231193155988	1.648558258355606
61350000	-101514.08496514287	-101372.54636686885	-141.53859827402556	-101372.54636686885	40.24644693777567	1.0	1.0191700141141598	0.501134816898866	0.49886518310112826	0.6931471805599453	3.380909185307639	-134.3048201614892	0.11265340148069802	0.5496315283663546	1.289614229369284
61360000	-101506.43771659957	-101383.47817463984	-122.9595419597366	-101383.47817463984	11.773548863374803	1.0	0.9595768397773424	0.5015038899571438	0.498496110042855	0.6931471805599453	3.33693836169218	-115.78535702153707	0.1657942343282633	0.34196981403291565	1.415842724486744
61370000	-101510.5714291356	-101387.4063209185	-123.16510821710008	-101387.4063209185	13.134808355263122	1.0	0.9595768397773424	0.5043929150294642	0.49560708497053463	0.6931471805599453	3.3285267623170216	-115.99092327890055	0.18979328904070122	0.569767696476375	1.5857645784916794
61380000	-101505.5740840787	-101375.71263632253	-129.86144775617555	-101375.71263632253	18.292070466660768	1.0	0.9595768397773424	0.5035434576684299	0.4964565423315689	0.6931471805599453	3.375248495427915	-122.68726281797602	0.17122273295420726	0.4759042666208545	1.3697514667207666
61390000	-101494.56501632424	-101376.4585672183	-118.10644910593187	-101376.4585672183	13.562096981108086	1.0	1.0293908933203952	0.5014079967272387	0.4985920032727601	0.6931471805599453	3.222246308336231	-110.86245011418929	0.2796878522441009	0.027469308815954878	1.6180435909184803
61400000	-101470.5392172193	-101360.26029212528	-110.27892509401192	-101360.26029212528	10.976571744237187	1.0	1.019272107100436	0.502747288165978	0.4972527118340208	0.6931471805599453	3.445644448563543	-103.0450448884893	0.31144645051337444	0.29114350987630916	1.6369688017653723
61410000	-101482.8616862317	-101382.62667358952	-100.23501264217919	-101382.62667358952	7.097107830341811	1.0	1.0077360807717086	0.5008397762672592	0.4991602237327396	0.6931471805599453	3.267280619475042	-93.01266846298529	0.44968023167450066	0.13841503078496353	2.524554255221758
61420000	-101513.56521592199	-101389.81290965347	-123.75230626851712	-101389.81290965347	16.443939170608456	1.0	1.0501209763466683	0.5021148726696176	0.4978851273303811	0.6931471805599453	3.4122091008434796	-116.48757719374827	0.16754019247927912	0.5443472861114026	1.6523350874091138
61430000	-101495.05194157142	-101383.08552687847	-111.96641469295395	-101383.08552687847	13.934684977004164	1.0	1.0468930506176963	0.5019227191367923	0.49807728086320635	0.6931471805599453	3.333999202095364	-104.70491354391406	0.291452656336138	0.32479054882169295	1.9681601808802194
61440000	-101474.95692776567	-101371.94055965946	-103.01636810620984	-101371.94055965946	8.08568104763302	1.0	1.028895728069897	0.4997539382094921	0.5002460617905066	0.6931471805599453	3.2768186576433083	-95.77286427971775	0.3341011035467633	0.04227818855643114	1.8129042195088247
61450000	-101488.37350271906	-101377.57061860914	-110.80288410990804	-101377.57061860914	9.545599644329846	1.0	1.014592976083407	0.5029364564543012	0.4970635435456975	0.6931471805599453	3.1738465080204867	-103.57368303540244	0.22408488396955195	0.19214680797323136	1.8287613762352963
61460000	-101480.24383916064	-101370.91013850484	-109.3337006557985	-101370.91013850484	12.940502017455442	1.0	1.0704810141929653	0.5026793217491289	0.4973206782508696	0.6931471805599453	3.0279843881626785	-102.04861154318334	0.2908610114802309	0.14793818500712377	1.8165896066736198
61470000	-101487.54316666722	-101377.78012104455	-109.76304562267524	-101377.78012104455	9.327617247959939	1.0	0.988853234308092	0.5040322474645369	0.49596775253546155	0.6931471805599453	3.042306574068551	-102.55958428994495	0.2865117314147191	0.3913339036685734	1.952098030943772
61480000	-101500.98330066956	-101382.40617002155	-118.57713064799579	-101382.40617002155	15.164192640124726	1.0	0.962638925600906	0.5033282417809173	0.4966717582190811	0.6931471805599453	3.293778710890397	-111.3998836239727	0.2167748516758967	0.22927493277707986	1.9021244392907661
61490000	-101489.63473007412	-101373.94424121839	-115.69048885573942	-101373.94424121839	10.814265483331477	1.0	0.9643515164355682	0.5000173577857316	0.4999826422142667	0.6931471805599453	3.023852128106702	-108.51152924088166	0.20208876026534073	0.6720488203557367	1.9768622858758076
61500000	-101486.83796610394	-101365.40213960035	-121.43582650358383	-101365.40213960035	15.82537582394544	1.0	0.9962989322833681	0.5037544906621905	0.49624550933780787	0.6931471805599453	3.0418701655438567	-114.22491947287827	0.2361429852779991	0.047870712570123944	1.6718656237108898
61510000	-101498.0668008071	-101370.96100531703	-127.105795490061	-101370.96100531703	28.112719043799014	1.0	1.0571771647969086	0.5035034467757299	0.4964965532242685	0.6931471805599453	3.1696737831686956	-119.8340102268419	0.09056084753519011	0.7688925016470005	1.3242005467437012
61520000	-101504.38929074442	-101373.44605205362	-130.94323869080634	-101373.44605205362	24.68105930524109	1.0	1.0571771647969086	0.49974304362386596	0.5002569563761325	0.6931471805599453	3.2968172806285474	-123.67145342758725	0.22952844587608232	0.43831876592114444	1.4647236452240104
61530000	-101506.7988230471	-101375.24265870075	-131.55616434634587	-101375.24265870075	19.87781115864491	1.0	0.9409007647611068	0.5035807185342338	0.496419281465764	0.6931471805599453	3.423280298720497	-124.4006554831626	0.13123314525891042	0.48252034055374465	1.4891910832749362
61540000	-101511.28154483352	-101384.20845474477	-127.07309008874311	-101384.20845474477	12.985812520901492	1.0	0.9936374123223989	0.5004912311781418	0.4995087688218526	0.6931471805599453	3.332826188010179	-119.86484457799853	0.14696322636683615	0.4254979029606855	1.5241864906739735
61550000	-101502.72977762643	-101374.9116954644	-127.8180821620264	-101374.9116954644	12.883049295075605	1.0	1.0130468802842199	0.5013854113752725	0.49861458862472174	0.6931471805599453	3.4782927246157582	-120.59042718331999	0.16945485400895965	0.28240001991792235	1.2780270117647932
61560000	-101507.4491345603	-101386.23471975519	-121.21441480511155	-101386.23471975519	14.138375393387761	1.0	1.0534660231944852	0.5047906160291072	0.49520938397088693	0.6931471805599453	3.1324454626993714	-113.94634068349487	0.15680377545748012	0.715510466620153	1.4878257675878968
61570000	-101500.35805829687	-101384.53038331558	-115.82767498130102	-101384.53038331558	12.72356907258579	1.0	1.0588066345727667	0.5032437285914515	0.4967562714085427	0.6931471805599453	3.4513370286066323	-108.55426024830606	0.2198323393240774	0.26985685068302406	1.5726099760254038
61580000	-101505.10092188415	-101374.57093087537	-130.52999100877955	-101374.57093087537	21.34076332525789	1.0	1.0041451060455195	0.49936079670303435	0.5006392032969599	0.6931471805599453	3.0115189231862285	-123.31123780431186	0.14945561370801413	0.3384881569909459	1.4431920921337902
61590000	-101511.84460516572	-101375.54732044076	-136.29728472496186	-101375.54732044076	23.901066947850705	1.0	1.0049875338849317	0.49962892100313794	0.5003710789968563	0.6931471805599453	3.1346863234945093	-129.07768909265474	0.14572178879291275	0.41231349111485704	1.3104263030736183
61600000	-101497.96337775326	-101379.03964395226	-118.92373380099652	-101379.03964395226	13.765550629388017	1.0	1.033433302017069	0.5000025919738009	0.4999974080261934	0.6931471805599453	3.1273592597669326	-111.67569240055725	0.23135222867404823	0.34473793208640996	1.5929500564966244
61610000	-101495.60649312826	-101373.06038298117	-122.54611014708743	-101373.06038298117	14.336231540658899	1.0	1.0319091281233677	0.5008193744236183	0.49918062557637954	0.6931471805599453	3.2988873118517703	-115.29959292054187	0.19952312018644425	0.43252897580518523	1.3127605386450834
61620000	-101510.17771330822	-101380.26208365955	-129.91562964866986	-101380.26208365955	18.72940069283285	1.0	1.0188818855310466	0.5025074586487877	0.49749254135121024	0.6931471805599453	3.084595967608948	-122.68213966471662	0.1683822797224729	0.35232399806847275	1.4252349746480537
61630000	-101512.54122572995	-101392.10982864034	-120.43139708959708	-101392.10982864034	11.668691438866338	1.0	0.9725333988544714	0.5013956749442771	0.49860432505572094	0.6931471805599453	3.2824153752183163	-113.24425559232043	0.2566700454092812	0.2448653187825462	1.5435219348863658
61640000	-101513.51175646693	-101379.8220835302	-133.68967293673077	-101379.8220835302	18.26777739226784	1.0	0.946719322591288	0.5040365371869089	0.495963462813089	0.6931471805599453	3.325699430679008	-126.5283455157173	0.10131634823461778	0.6653629576483037	1.327403911190813
61650000	-101515.72444696889	-101379.52540837495	-136.19903859394978	-101379.52540837495	23.00591087585655	1.0	1.002837915673953	0.5004862217573576	0.49951377824264026	0.6931471805599453	3.132759200784933	-128.98159257985364	0.17093934807835084	0.2497995989551659	1.1701330776353795
61660000	-101521.78335501537	-101375.63947882036	-146.14387619501818	-101375.63947882036	25.072812709969813	1.0	0.9265479940997039	0.5044297773417952	0.49557022265820266	0.6931471805599453	3.2856635683973927	-139.00272010249628	0.10714177193632904	0.4139189321276602	1.235033936338372
61670000	-101515.40542146609	-101376.78763620733	-138.6177852587586	-101376.78763620733	18.9889460079058	1.0	0.9813593584744669	0.5023453511789437	0.49765464882105376	0.6931471805599453	3.3684376625514227	-131.42181780186195	0.12328043605854672	0.37943020139532607	1.1951211579148722
61680000	-101510.6861880343	-101382.37293832509	-128.31324970921997	-101382.37293832509	24.63805955455407	1.0	0.9973761799162839	0.4978473912285361	0.5021526087714618	0.6931471805599453	3.0764047284901817	-121.10126543088151	0.1857722440471427	0.4146011275794778	1.4150825134229097
61690000	-101497.69085754387	-101366.53010724945	-131.16075029442464	-101366.53010724945	16.704089131459348	1.0	0.9973761799162839	0.502337554061795	0.4976624459382029	0.6931471805599453	3.2896064516480785	-123.9487660160862	0.19575360114236184	0.2264044938280611	1.2246184890521732
61700000	-101491.83205548582	-101371.03167223842	-120.80038324741243	-101371.03167223842	10.829840257871753	1.0	0.9727945114095427	0.5029127154081802	0.4970872845918177	0.6931471805599453	3.0108117485090093	-113.61298063758069	0.24738339547335428	0.2348199358074461	1.4843199025301335
61710000	-101500.36811854567	-101375.23050865378	-125.1376098918864	-101375.23050865378	14.630444967114212	1.0	0.9934839560047256	0.5022151115207139	0.49778488847928404	0.6931471805599453	3.1340363163250657	-117.92951783745949	0.19369618775977307	0.2772855237819849	1.5333936237273478
61720000	-101489.87373795948	-101366.43614339054	-123.43759456893996	-101366.43614339054	14.720430082086542	1.0	0.9644208273907762	0.5022201989224249	0.497779801077573	0.6931471805599453	3.3092584207847358	-116.25856564312699	0.2700633655781852	0.023324399154422068	1.3695624161925481
61730000	-101480.29868618051	-101368.11207001896	-112.18661616154132	-101368.11207001896	8.213788378111392	1.0	1.0062082483099157	0.5027110587476924	0.4972889412523055	0.6931471805599453	3.002721420031586	-104.96579981480922	0.31408216826685875	0.15350054331152835	1.453417787884101
61740000	-101503.41759458432	-101366.71469189612	-136.7029026881955	-101366.71469189612	22.915694996045055	1.0	1.0062082483099157	0.5004495226281284	0.49955047737186964	0.6931471805599453	3.3682876582898267	-129.4820863414634	0.14759383402450396	0.24406853415155572	1.1352441637025532
61750000	-101507.49001989274	-101376.44793134058	-131.04208855216575	-101376.44793134058	17.201439530885676	1.0	1.0062082483099157	0.4989167568087948	0.5010832431912032	0.6931471805599453	3.130908428383556	-123.82127220543366	0.23255206769693848	0.08601953526463713	1.1294388875104657
61760000	-101505.68020558129	-101373.52278244808	-132.15742313320848	-101373.52278244808	29.766032091950706	1.0	1.0671038356141898	0.5034553790758889	0.4965446209241093	0.6931471805599453	3.3955626248723036	-124.87571119917213	0.07354397604130636	0.7438694455745204	1.309797503769154
61770000	-101508.80633866871	-101380.02502666475	-128.7813120039606	-101380.02502666475	16.761267420727044	1.0	1.0214564060556395	0.5014184750048183	0.49858152499517994	0.6931471805599453	3.1709973533896916	-121.54524749948277	0.11277200684282875	0.6803892873204669	1.3406163224894212
61780000	-101492.8882855502	-101374.92727070101	-117.96101484919221	-101374.92727070101	12.284166794541777	1.0	1.025832353164891	0.501904269595091	0.4980957304049072	0.6931471805599453	3.015619750184702	-110.72057439760513	0.26873486198903695	0.2711704815705152	1.3771333192529098
61790000	-101499.88200375863	-101377.25352422634	-122.62847953227966	-101377.25352422634	14.568050092297517	1.0	1.0054259193967132	0.502207457165468	0.4977925428345303	0.6931471805599453	3.044761992495903	-115.40844551446075	0.3771669342129278	0.1384979145830621	1.6128723808468126
61800000	-101495.61670085006	-101375.74227087315	-119.87442997691603	-101375.74227087315	11.10498154635281	1.0	1.040764527428395	0.49803312726665716	0.5019668727333411	0.6931471805599453	3.000978321673681	-112.61905735106545	0.20376611824183866	0.42392255507718585	1.4775300781401928
61810000	-101511.32435904395	-101378.19631065117	-133.12804839277862	-101378.19631065117	16.832685153640206	1.0	0.991406378799057	0.5004691707240401	0.4995308292759583	0.6931471805599453	3.4850771373436156	-125.92203391555738	0.19388283834262607	0.029148390342438938	1.2197426803729734
61820000	-101502.56394620794	-101369.48682969913	-133.0771165088074	-101369.48682969913	18.10114055878888	1.0	1.0033146782725273	0.5001672007520545	0.49983279924794394	0.6931471805599453	3.0078048999139204	-125.85919373211267	0.12325590981176887	0.6679928335903824	1.2721556510467027
61830000	-101531.13994221708	-101385.88731536662	-145.25262685046025	-101385.88731536662	34.2954799163723	1.0	1.0240755459967732	0.5001876013435365	0.499812398656462	0.6931471805599453	3.1859125803922	-138.0139432060413	0.11194381027943971	0.2983475009419527	1.0865137154809474
61840000	-101511.25481987876	-101373.55771710922	-137.6971027695365	-101373.55771710922	19.95649481839719	1.0	0.9981952874865155	0.5041378812457491	0.4958621187542493	0.6931471805599453	3.2358624672852714	-130.4842993836278	0.13653078481024997	0.49292229382933206	1.1299974078012642
61850000	-101503.93429920054	-101371.10427658513	-132.83002261540685	-101371.10427658513	17.397488965971018	1.0	0.998440795504895	0.5030270787904503	0.49697292120954784	0.6931471805599453	3.3447380780791516	-125.61697372147975	0.22416472734702075	0.06757082593610436	1.245835387663969
61860000	-101534.38203062503	-101378.38081640564	-156.00121421939411	-101378.38081640564	43.22864046279391	1.0	0.9770897472056991	0.5009294074917451	0.4990705925082527	0.6931471805599453	3.307143983665852	-148.80951637376623	0.08626504570092933	0.5863238204246677	0.9535942632712361
61870000	-101520.75196548954	-101372.66288213916	-148.0890833503812	-101372.66288213916	29.45305973976144	1.0	0.9590143305121833	0.5017674123856721	0.49823258761432565	0.6931471805599453	3.1738976591119945	-140.91546092144682	0.11135428030818227	0.3660690168082428	0.9982095518071806
61880000	-101495.02288636472	-101374.70182909048	-120.32105727423465	-101374.70182909048	13.55490105580506	1.0	0.9842801560242088	0.5023220588771566	0.49767794112284147	0.6931471805599453	3.1631419549084656	-113.12216901978825	0.20065234233990187	0.5415548145481374	1.5212697459355238
61890000	-101483.7204591696	-101364.8315756425	-118.88888352710161	-101364.8315756425	10.420015318788568	1.0	0.9267565595648447	0.5002961250843344	0.49970387491566365	0.6931471805599453	3.2635071328519194	-111.74751886911457	0.27560492074199056	0.2559223910535337	1.4966807469452603
61900000	-101522.46688388323	-101382.72725349166	-139.73963039157127	-101382.72725349166	22.446489491069517	1.0	0.9273174969757743	0.5015618385091666	0.4984381614908315	0.6931471805599453	3.027412691542584	-132.5977047961733	0.09624298160495015	0.6199269638887629	1.4815040126797017
61910000	-101534.0914707511	-101391.9050887017	-142.18638204940663	-101391.9050887017	26.079534298691488	1.0	0.9307607162716848	0.5016083433766977	0.4983916566233003	0.6931471805599453	3.1914516043879266	-135.04101323471275	0.12136460794602222	0.5664566925473065	1.5448958491563853
61920000	-101508.35290102841	-101373.75477842586	-134.5981226025427	-101373.75477842586	24.413225087954924	1.0	0.9691054704503217	0.5025232007037873	0.49747679929620725	0.6931471805599453	3.1560141323691746	-127.41440903367018	0.09889150638911987	0.6374888901859711	1.2889383245563573
61930000	-101502.79954402997	-101373.82619919337	-128.97334483660862	-101373.82619919337	18.561201084190074	1.0	0.9584702708034921	0.5025232007037873	0.49747679929620725	0.6931471805599453	3.3677512891192674	-121.80026646738293	0.2571691423550967	0.01422682279954431	1.331573852761181
61940000	-101508.64210566338	-101370.94583124023	-137.6962744231566	-101370.94583124023	20.376463720366026	1.0	0.9677484118108381	0.5034932468593578	0.49650675314064036	0.6931471805599453	3.1937820059575746	-130.51391791292357	0.18333902944649086	0.5414981749305108	1.2485949619162877
61950000	-101519.97308264191	-101370.07436091191	-149.898721730004	-101370.07436091191	67.72334831477858	1.0	0.9727126610120798	0.5035199183949155	0.4964800816050791	0.6931471805599453	3.1345947781827106	-142.71140097056974	0.047449266036462545	0.7681501725012114	1.0945000289722522
61960000	-101513.6310360444	-101386.31411857209	-127.31691747231079	-101386.31411857209	14.974472692206861	1.0	0.9814732931717726	0.5027014327367665	0.49729856726323163	0.6931471805599453	3.1025601783246013	-120.12083608071683	0.20497536131878566	0.2080969592016799	1.2538805631815708
61970000	-101517.80639233266	-101380.30829643978	-137.49809589288395	-101380.30829643978	16.308923183645025	1.0	0.9814732931717726	0.5013342458221874	0.4986657541778106	0.6931471805599453	3.3164244400209166	-130.30201450129	0.12895597590262703	0.40912486218133787	1.1429717232274434
61980000	-101504.32546771427	-101370.13192988971	-134.1935378245609	-101370.13192988971	16.041377465938332	1.0	0.927758166050152	0.5020598479551164	0.4979401520448822	0.6931471805599453	3.173960265228922	-127.05117156008856	0.1950576888194614	0.14608712716822586	1.193425292702317
61990000	-101501.14296261512	-101372.61811132217	-128.5248512929519	-101372.61811132217	17.818901437496837	1.0	1.0309617227406347	0.501948605219426	0.4980513947805688	0.6931471805599453	3.0120157682792383	-121.27928147178906	0.19662376520204464	0.21278052200166245	1.4433495182659946
62000000	-101509.636095425	-101377.44801316972	-132.1880822552769	-101377.44801316972	17.401158717511677	1.0	0.9925295302052876	0.49883619363073844	0.5011638063692563	0.6931471805599453	3.2784883360201893	-124.98094462664943	0.19260855530169838	0.2032867876843737	1.2744479717693669
62010000	-101507.9681681835	-101381.27595501658	-126.69221316692283	-101381.27595501658	17.742499701485624	1.0	1.038932706649928	0.5034335717055616	0.49656642829443637	0.6931471805599453	3.04449619334848	-119.4386723618507	0.19383151734856408	0.5400507144608646	1.6466323456709544
62020000	-101514.98920635595	-101387.9694389103	-127.0197674456592	-101387.9694389103	18.28852640335707	1.0	0.9920398983333097	0.5020712037136992	0.49792879628629877	0.6931471805599453	3.0120017028792736	-119.8131194489037	0.11066622233541118	0.6083177567745539	1.4304510859911272
62030000	-101517.42187721726	-101375.9474932959	-141.47438392135587	-101375.9474932959	31.322895817613624	1.0	0.948023001451085	0.5038656946765558	0.49613430532344216	0.6931471805599453	3.137394463263732	-134.3117528214826	0.12536097405395916	0.2939748537447302	1.1623509049543201
62040000	-101515.06015846052	-101380.82500050911	-134.23515795140372	-101380.82500050911	20.94801988225711	1.0	0.948023001451085	0.4985767281134037	0.5014232718865944	0.6931471805599453	3.1345919660211607	-127.07252685153044	0.17693696182970386	0.37127627934116797	1.4721135961155556
62050000	-101497.01434453011	-101368.24132812885	-128.77301640126637	-101368.24132812885	13.962676838443565	1.0	0.948023001451085	0.5017475040874959	0.49825249591250226	0.6931471805599453	3.060584910103031	-121.61038530139312	0.19565901984099843	0.1434492837622778	1.3174636967353908
62060000	-101512.00522335306	-101377.13183887846	-134.8733844745983	-101377.13183887846	20.982579619057617	1.0	0.9591380451085931	0.5027013358626229	0.4972986641373717	0.6931471805599453	3.156930772578787	-127.6996383310675	0.20989539214789651	0.09163026372199205	1.294734079135215
62070000	-101490.5098690617	-101365.28296016072	-125.22690890097216	-101365.28296016072	14.186039772367144	1.0	0.9591380451085931	0.5035316971549468	0.4964683028450477	0.6931471805599453	3.3994220543694302	-118.05316275744138	0.18477994331420167	0.431019966654962	1.352268900074514
62080000	-101528.46998983453	-101380.37456423252	-148.09542560200052	-101380.37456423252	29.68041373221893	1.0	0.9591380451085931	0.5001640087525651	0.49983599124742956	0.6931471805599453	3.30797125771343	-140.92167945846973	0.16110259332214302	0.07102969471141378	0.9756309655333452
62090000	-101528.35187928214	-101395.17211257815	-133.17976670399506	-101395.17211257815	14.941264461855134	1.0	0.9190878802601475	0.500745528562527	0.49925447143747154	0.6931471805599453	3.178093382070341	-126.0460707253127	0.12990589815134715	0.6036459426610891	1.2997416822697672
62100000	-101493.87910829637	-101366.49039449134	-127.38871380503278	-101366.49039449134	20.939923445363636	1.0	0.9769451042023195	0.5031851537088035	0.49681484629119116	0.6931471805599453	3.1034731423311444	-120.19716060240827	0.17257996403281087	0.4827057013689628	1.3086629477643714
62110000	-101502.02890775053	-101365.64622767773	-136.38268007279112	-101365.64622767773	19.269458601063018	1.0	0.9895678370904922	0.504402457300983	0.49559754269901174	0.6931471805599453	3.3334154333820556	-129.17850413727842	0.18162517862850902	0.2197138013244847	1.099210258685682
62120000	-101504.42281346153	-101372.85539431316	-131.56741914837573	-101372.85539431316	37.5166964006869	1.0	0.959267154843503	0.503972817852037	0.4960271821479616	0.6931471805599453	3.0097167289833875	-124.39354389511004	0.0794646809136735	0.7639499692443016	1.5081937075226342
