value	sens	tree
0.64437890772106	the_root	23
3.12798629928643	the_root	23
1.65501196709511	the_root	23
3.62439390020392	the_root	24
1.39864586759983	the_root	24
2.03511784656193	the_root	24
0.615520308063042	the_root	24
2.85349611400039	the_root	24
1.86441854177712	the_root	24
2.58159459810382	the_root	25
1.34945369695848	the_root	25
2.13077449967629	the_root	25
0.78695032294597	the_root	25
3.09566787100587	the_root	25
2.29930449191898	the_root	25
2.97468700840594	the_root	26
1.34819226292101	the_root	26
2.57697657839871	the_root	26
0.812281711733235	the_root	26
3.27292416195519	the_root	26
2.20206133236597	the_root	26
2.24155370299726	the_root	27
1.33215611793302	the_root	27
2.60687116384623	the_root	27
0.846311261731276	the_root	27
3.29987066048565	the_root	27
1.79010810702173	the_root	27
2.84167787731414	the_root	28
1.31938963986949	the_root	28
2.36322369498225	the_root	28
0.671761045640718	the_root	28
3.27555978081912	the_root	28
1.93553900413931	the_root	28
3.69402560094157	the_root	29
1.31194439692972	the_root	29
2.77288747237793	the_root	29
0.68313027560742	the_root	29
3.15817425920952	the_root	29
2.02188448822912	the_root	29
2.55202918210833	the_root	30
1.29005206075407	the_root	30
2.3142732881966	the_root	30
0.606714888056011	the_root	30
2.97552128651795	the_root	30
1.75655078649176	the_root	30
2.80153450123987	the_root	31
1.24239056982993	the_root	31
2.68618895967041	the_root	31
0.726782286674861	the_root	31
2.88558040989374	the_root	31
1.86142747668663	the_root	31
3.21978095454894	the_root	32
1.30001052622978	the_root	32
2.76589755394563	the_root	32
0.659835233571651	the_root	32
3.07522348371056	the_root	32
2.03915583543152	the_root	32
4.18343509702111	the_root	33
1.26297786202757	the_root	33
2.66241422634929	the_root	33
0.773812555866178	the_root	33
3.21376905218688	the_root	33
2.14711026410996	the_root	33
3.68327092168381	the_root	34
1.38474334589994	the_root	34
1.9803736146181	the_root	34
0.666327247321041	the_root	34
3.22019596943834	the_root	34
1.94968177159852	the_root	34
2.72925610098927	the_root	35
1.3604933745423	the_root	35
2.57445080384444	the_root	35
0.692666728591249	the_root	35
3.05400807086708	the_root	35
1.69032894005283	the_root	35
3.52668985802369	the_root	36
1.1786536555499	the_root	36
2.23123953358241	the_root	36
0.559290603006098	the_root	36
3.20556640105993	the_root	36
1.79468503575636	the_root	36
2.74560873295438	the_root	37
1.38821766213251	the_root	37
2.23281547375463	the_root	37
0.724557657475584	the_root	37
3.1893804387561	the_root	37
1.71396607240094	the_root	37
2.59976178530778	the_root	38
1.25110587656145	the_root	38
2.37840691412546	the_root	38
0.721951699201634	the_root	38
2.86603421121564	the_root	38
2.41281996347521	the_root	38
3.2564220218257	the_root	39
1.39793202144334	the_root	39
2.13524088951068	the_root	39
0.763441641003284	the_root	39
3.30175183202628	the_root	39
1.92106480343957	the_root	39
2.4283729753084	the_root	40
1.35786745365971	the_root	40
2.4375898187108	the_root	40
0.749241686306034	the_root	40
3.18733958732261	the_root	40
1.75215668107001	the_root	40
2.66865410839214	the_root	41
1.27848771529177	the_root	41
2.77003713974697	the_root	41
0.710019362712173	the_root	41
3.11842377152285	the_root	41
1.88868823119559	the_root	41
2.21839517270252	the_root	42
1.27952606050048	the_root	42
2.00507972350641	the_root	42
0.608705142749127	the_root	42
2.97522832931184	the_root	42
1.52356000076456	the_root	42
3.01200157346336	the_root	43
1.38184806985959	the_root	43
2.82564860372866	the_root	43
0.713862430321268	the_root	43
2.9339199439295	the_root	43
1.92448848908711	the_root	43
2.78855494315869	the_root	44
1.16807025998894	the_root	44
2.2358691353086	the_root	44
0.6694844266642	the_root	44
3.24652132319794	the_root	44
1.99587586491433	the_root	44
2.35683889123666	the_root	45
1.31802045081127	the_root	45
2.26061840658302	the_root	45
0.798759008170743	the_root	45
3.31463852296745	the_root	45
2.25805478563948	the_root	45
3.01599715890159	the_root	46
1.29405465999821	the_root	46
1.89824566038142	the_root	46
0.724599452716642	the_root	46
2.93661553717583	the_root	46
1.90121523251211	the_root	46
3.7340025552861	the_root	47
1.22031269966766	the_root	47
2.36953831680794	the_root	47
0.68769861483724	the_root	47
3.02429911443818	the_root	47
2.02287090021657	the_root	47
2.95036842074757	the_root	48
1.19056762740342	the_root	48
2.19921391857292	the_root	48
0.794654004156055	the_root	48
3.2416028593319	the_root	48
1.64254173389751	the_root	48
2.87370738072367	the_root	49
1.31926075098225	the_root	49
2.12965458272483	the_root	49
0.797979255176859	the_root	49
2.87662223682061	the_root	49
1.56165570995769	the_root	49
3.43003279107834	the_root	50
1.37915092408542	the_root	50
2.49666019600552	the_root	50
0.754270941112667	the_root	50
2.90089884868491	the_root	50
2.27098031754538	the_root	50
3.53325151304265	the_root	51
1.28904997977422	the_root	51
1.8192936080131	the_root	51
0.586760422466104	the_root	51
2.90864409173418	the_root	51
1.72334088111526	the_root	51
3.34850218636192	the_root	52
1.27251794783592	the_root	52
1.97995269421957	the_root	52
0.68025567730949	the_root	52
2.98591252865766	the_root	52
1.59095599574214	the_root	52
2.88877479726376	the_root	53
1.30729949040594	the_root	53
2.13946148169802	the_root	53
