tree,tip,age,depth
3,Jeju,38.05977905815328,7.105427357601002e-15
3,Southern_Jeolla,38.05977905815329,0
3,Northern_Jeolla,38.05977905815329,0
3,Southern_Gyeongsang,38.05977905815329,0
3,Northern_Gyeongsang,38.05977905815329,0
3,Southern_Chungcheong,38.05977905815328,7.105427357601002e-15
3,Northern_Chungcheong,38.05977905815328,7.105427357601002e-15
3,Gyeonggi,38.05977905815328,7.105427357601002e-15
3,Gangwon,38.05977905815328,7.105427357601002e-15
3,Late_Middle_Korean,33.979779058153284,4.080000000000005
3,Japanese,38.05977905815328,7.105427357601002e-15
3,Old_Japanese,26.059779058153282,12.000000000000007
3,Amami_Yamatohama,38.05977905815328,7.105427357601002e-15
3,Amami_Asama,38.05977905815328,7.105427357601002e-15
3,Amami_Yoron,38.05977905815328,7.105427357601002e-15
3,Okinawa_Yonamine,38.05977905815328,7.105427357601002e-15
3,Okinawa_Shuri,38.05977905815328,7.105427357601002e-15
3,Miyako_Irabu,38.05977905815328,7.105427357601002e-15
3,Yaeyama_Ishigaki,38.05977905815328,7.105427357601002e-15
3,Yaeyama_Hatoma,38.05977905815328,7.105427357601002e-15
3,Yonaguni,38.05977905815328,7.105427357601002e-15
3,Kagoshima,38.05977905815328,7.105427357601002e-15
3,Koshiki_islands,38.05977905815328,7.105427357601002e-15
3,Kumamoto,38.05977905815328,7.105427357601002e-15
3,Fukuoka,38.05977905815328,7.105427357601002e-15
3,Hachijo,38.05977905815328,7.105427357601002e-15
4,BarabaTatar,144.33294835009127,1.1368683772161603e-13
4,CodexCumanicus,138.3329483500913,6.000000000000085
4,NorthAltai,144.3329483500913,8.526512829121202e-14
4,OldTurkic,133.3329483500913,11.000000000000085
4,SouthAltai,144.3329483500913,8.526512829121202e-14
4,Azeri,144.33294835009127,1.1368683772161603e-13
4,Bashkir,144.33294835009127,1.1368683772161603e-13
4,Chuvash,144.3329483500913,8.526512829121202e-14
4,CrimeanTatar,144.33294835009127,1.1368683772161603e-13
4,Dolgan,144.3329483500913,8.526512829121202e-14
4,Gagauz,144.3329483500913,8.526512829121202e-14
4,KaraKalpak,144.3329483500913,8.526512829121202e-14
4,KarachayBalkar,144.3329483500913,8.526512829121202e-14
4,Karaim,144.33294835009127,1.1368683772161603e-13
4,Kazakh,144.3329483500913,8.526512829121202e-14
4,Khakas,144.3329483500913,8.526512829121202e-14
4,Khalaj,144.3329483500913,8.526512829121202e-14
4,Kirghiz,144.3329483500913,8.526512829121202e-14
4,Kumyk,144.3329483500913,8.526512829121202e-14
4,MiddleChulym,144.3329483500913,8.526512829121202e-14
4,Nogai,144.33294835009127,1.1368683772161603e-13
4,Salar,144.33294835009127,1.1368683772161603e-13
4,WestYugur,144.3329483500913,8.526512829121202e-14
4,Shor,144.3329483500913,8.526512829121202e-14
4,KazanTatar,144.33294835009127,1.1368683772161603e-13
4,Tofa,144.3329483500913,8.526512829121202e-14
4,Turkish,144.3329483500913,8.526512829121202e-14
4,Turkmen,144.33294835009127,1.1368683772161603e-13
4,Tuvan,144.3329483500913,8.526512829121202e-14
4,Uyghur,144.33294835009127,1.1368683772161603e-13
4,Uzbek,144.33294835009127,1.1368683772161603e-13
4,Yakut,144.3329483500913,8.526512829121202e-14
4,Khalkha,144.33294835009136,2.842170943040401e-14
4,Buriat,144.33294835009136,2.842170943040401e-14
4,Kalmyck,144.33294835009136,2.842170943040401e-14
4,Oirat,144.33294835009136,2.842170943040401e-14
4,Kamnigan,144.33294835009136,2.842170943040401e-14
4,Dagur,144.33294835009136,2.842170943040401e-14
4,Shira-Yughur,144.33294835009136,2.842170943040401e-14
4,Baoan,144.33294835009133,5.684341886080802e-14
4,Dongxian,144.33294835009133,5.684341886080802e-14
