family,n_trees,N,k,pi0,pi1,mu,q,clock_rate,t_R,concept,n_cogsets,ub_DS,ub_DT,inf_t_DS,inf_t_DT
ST_by_sens,10001,50,3963,0.9920355345677928,0.00796446543221177,0.3066215240626733,1.0000000000000049,0.00675927451216095,10.362633927936784,the_son,21,14.04843375315121,972.4463626859265,66.799,102.77
ST_by_sens,10001,50,3963,0.996668183966397,0.003331816033602,0.3885995638477695,0.999999999999999,0.00675927451216095,10.362633927936784,the_spider,37,1.881132970746772,1589.92270449622,24.475,40.816
ST_by_sens,10001,50,3963,0.9922422525461738,0.00775774745382493,0.438877625374855,0.9999999999999988,0.00675927451216095,10.362633927936784,the_star,24,7.9558308741464945,1084.7960366942705,45.651,73.134
ST_by_sens,10001,50,3963,0.9943712267132964,0.00562877328670366,0.6524364685519548,1,0.00675927451216095,10.362633927936784,the_stick,34,1.8927563425495848,1461.4059806762998,23.239,40.936
ST_by_sens,10001,50,3963,0.9744074422324434,0.02559255776755486,0.4593137837700704,0.9999999999999982,0.00675927451216095,10.362633927936784,the_stone_a_piece_of,16,27.39871053479269,767.3932882251506,121.848,205.63
ST_by_sens,10001,50,3963,0.9935703213896606,0.00642967861033884,0.23725159463050535,0.9999999999999994,0.00675927451216095,10.362633927936784,the_sun,14,14.825298598286269,649.9353776722211,71.502,106.944
ST_by_sens,10001,50,3963,0.9757347202249942,0.02426527977500708,0.6907734501986744,1.000000000000001,0.00675927451216095,10.362633927936784,the_tail,15,19.189926277266217,705.3641506030333,77.51,133.434
ST_by_sens,10001,50,3963,0.9962234736809832,0.00377652631901503,0.5585216545970131,0.9999999999999984,0.00675927451216095,10.362633927936784,the_thigh,35,1.2982851773098836,1480.0981714683644,19.096,34.336
ST_by_sens,10001,50,3963,0.9932969789406298,0.00670302105936754,0.5680236289060441,0.9999999999999972,0.00675927451216095,10.362633927936784,the_thunder,31,3.6203817307619666,1362.25842249577,31.072,52.214
ST_by_sens,10001,50,3963,0.9884892691391504,0.01151073086084901,0.2793027271272154,0.9999999999999992,0.00675927451216095,10.362633927936784,the_tongue,14,22.3643354059876,663.7184507590046,101.09,156.738
ST_by_sens,10001,50,3963,0.9861651360074972,0.01383486399249898,0.3492837842219557,0.9999999999999962,0.00675927451216095,10.362633927936784,the_tooth_front,16,21.59700307650944,757.0967666369701,94.808,150.691
ST_by_sens,10001,50,3963,0.9803113295099624,0.01968867049003851,0.30618983130721067,1.0000000000000009,0.00675927451216095,10.362633927936784,the_tree,11,29.84706717291125,530.3024684634335,146.341,237.171
ST_by_sens,10001,50,3963,0.9875364011190112,0.01246359888098721,0.227500325070956,0.9999999999999984,0.00675927451216095,10.362633927936784,the_water,15,27.35246074581374,719.3388005206842,132.938,204.942
ST_by_sens,10001,50,3963,0.9888320183553156,0.01116798164468922,0.7165725845698194,1.0000000000000049,0.00675927451216095,10.362633927936784,the_wind,26,6.296856285576157,1164.8550266552795,38.47,65.477
ST_by_sens,10001,50,3963,0.9910456440482786,0.00895435595172179,0.5036298678874249,1.0000000000000004,0.00675927451216095,10.362633927936784,the_wing,23,8.018056969871646,1039.9189364759472,45.114,73.426
ST_by_sens,10001,50,3963,0.99639589291427,0.00360410708572814,0.35797696770254894,0.999999999999998,0.00675927451216095,10.362633927936784,the_woman,35,2.5995475136402364,1521.0419521879655,28.462,46.147
ST_by_sens,10001,50,3963,0.9879045432753988,0.01209545672460219,0.2976873339828989,1.0000000000000009,0.00675927451216095,10.362633927936784,the_year,16,22.095058426937193,758.0333689005379,99.019,154.582
ST_by_sens,10001,50,3963,0.9796480607531172,0.02035193924687915,0.7175106229331368,0.9999999999999962,0.00675927451216095,10.362633927936784,thick,22,15.37244842970827,1023.1386029023454,64.31,110.047
ST_by_sens,10001,50,3963,0.9928421722634562,0.00715782773654631,0.3279354511497884,1.0000000000000024,0.00675927451216095,10.362633927936784,thin_object,23,11.12631903719884,1053.9902865429938,56.885,88.009
ST_by_sens,10001,50,3963,0.9769682102895568,0.02303178971044529,0.6810701696581402,1.000000000000002,0.00675927451216095,10.362633927936784,thou_second_person_singular,12,18.515998682187313,563.2504643724026,75.227,128.974
ST_by_sens,10001,50,3963,0.7490057450310502,0.25099425496895056,0.20316932387560227,1.0000000000000009,0.00675927451216095,10.362633927936784,three,3,48.91159545711374,149.58708113675183,1449.662,3348.986
ST_by_sens,10001,50,3963,0.9836959812500524,0.01630401874994616,0.7087075124595659,0.9999999999999988,0.00675927451216095,10.362633927936784,to_be_alive,24,11.825471731822134,1102.7759282992486,53.885,91.465
ST_by_sens,10001,50,3963,0.9907171782562578,0.00928282174374021,1.1983941856460267,0.999999999999998,0.00675927451216095,10.362633927936784,to_bite,34,1.5520168911078467,1450.2799123682014,19.677,37.695
ST_by_sens,10001,50,3963,0.9946658074100496,0.00533419258995192,0.6150797107345342,1.0000000000000016,0.00675927451216095,10.362633927936784,to_burn_intransitive,35,1.912964730021904,1504.9641045265205,23.503,41.106
ST_by_sens,10001,50,3963,0.98840058746466,0.01159941253533907,0.4767964356576744,0.999999999999999,0.00675927451216095,10.362633927936784,to_buy,23,12.849278715749708,1060.7255617931226,59.669,96.564
ST_by_sens,10001,50,3963,0.9926651889606556,0.00733481103934499,0.6364126512837195,1.0000000000000009,0.00675927451216095,10.362633927936784,to_chew,27,3.4372113727112423,1184.4288466099442,30.027,51.206
ST_by_sens,10001,50,3963,0.9908865147406394,0.00911348525935945,0.5049429800622481,0.9999999999999988,0.00675927451216095,10.362633927936784,to_come,22,8.22365511654627,995.6951993941341,45.693,74.375
ST_by_sens,10001,50,3963,0.995741920202114,0.00425807979788481,0.5424162783906736,0.9999999999999988,0.00675927451216095,10.362633927936784,to_count,38,1.6045959044892952,1622.9257053532237,21.841,38.205
ST_by_sens,10001,50,3963,0.9915323521468112,0.00846764785318769,0.319187274851821,0.9999999999999988,0.00675927451216095,10.362633927936784,to_cry_weep,18,14.409659461812662,834.5165225808047,67.71,104.701
ST_by_sens,10001,50,3963,0.9147670773112306,0.08523292268876907,0.41925120130266097,0.9999999999999996,0.00675927451216095,10.362633927936784,to_die,8,42.417480343124616,394.7149794453626,350.875,680.777
ST_by_sens,10001,50,3963,0.9913510894805974,0.00864891051940082,0.5659859511599068,0.9999999999999982,0.00675927451216095,10.362633927936784,to_dig,25,6.097788379979062,1118.718638965702,38.964,64.534
ST_by_sens,10001,50,3963,0.98135278059686,0.01864721940314257,0.5986754923885989,1.0000000000000024,0.00675927451216095,10.362633927936784,to_drink,19,17.097503556289123,888.2199090149136,71.519,120.064
ST_by_sens,10001,50,3963,0.9692083288310188,0.03079167116898218,0.4259280482245799,1.000000000000001,0.00675927451216095,10.362633927936784,to_eat,12,31.471073603235666,580.4233424562002,153.379,262.538
ST_by_sens,10001,50,3963,0.996418627998564,0.00358137200143808,0.463681036484082,1.0000000000000022,0.00675927451216095,10.362633927936784,to_fight,37,1.564906291962811,1578.5510794853287,21.902,37.773
ST_by_sens,10001,50,3963,0.9950216564995442,0.00497834350045746,0.3117968287659785,1.0000000000000018,0.00675927451216095,10.362633927936784,to_fly_move_through_air,29,6.670922460981044,1301.9954706589565,43.451,67.189
ST_by_sens,10001,50,3963,0.9852659559927596,0.01473404400723947,0.8207768042932544,0.9999999999999988,0.00675927451216095,10.362633927936784,to_forget,23,8.064126324878478,1040.1814787195417,42.677,73.665
ST_by_sens,10001,50,3963,0.9915332615284832,0.00846673847151801,0.32223070568370654,1.000000000000001,0.00675927451216095,10.362633927936784,to_give,21,14.240780278834984,973.0650398423779,67.065,103.796
ST_by_sens,10001,50,3963,0.9880575465876674,0.01194245341233028,0.7485337342841962,0.9999999999999976,0.00675927451216095,10.362633927936784,to_hear,27,6.568499363390192,1211.5520900265794,39.034,66.746
ST_by_sens,10001,50,3963,0.9950013004660022,0.00499869953399856,0.8494849214937494,1.0000000000000009,0.00675927451216095,10.362633927936784,to_hide_conceal,42,1.1362349570213606,1760.5291592313329,16.151,31.185
ST_by_sens,10001,50,3963,0.993565162913221,0.00643483708677905,1.289400452818791,1,0.00675927451216095,10.362633927936784,to_hold,42,1.0432283892206236,1743.5747026994488,13.361,27.982
ST_by_sens,10001,50,3963,0.9941395856635376,0.00586041433646307,0.5136659020686564,1.0000000000000009,0.00675927451216095,10.362633927936784,to_hunt,34,3.3756572862053718,1490.580812539696,30.523,50.852
ST_by_sens,10001,50,3963,0.978471875182496,0.0215281248175029,0.251101192705302,0.9999999999999988,0.00675927451216095,10.362633927936784,to_kill,12,34.06707318385495,583.33920731978,192.496,312.409
ST_by_sens,10001,50,3963,0.9921515119997576,0.00784848800023808,0.2613148864679185,0.9999999999999956,0.00675927451216095,10.362633927936784,to_laugh,16,16.645517772363142,746.9583359308615,77.357,117.297
ST_by_sens,10001,50,3963,0.976200858423055,0.02379914157694428,0.5589498427262616,0.9999999999999992,0.00675927451216095,10.362633927936784,to_lick,18,22.716216298062953,854.1115417661907,94.206,159.721
ST_by_sens,10001,50,3963,0.9965558094611036,0.00344419053889623,0.4187751123896718,0.9999999999999998,0.00675927451216095,10.362633927936784,to_play,39,1.7421691444489698,1671.039691631941,23.404,39.565
ST_by_sens,10001,50,3963,0.995538441397512,0.00446155860248722,0.4430122816843756,0.9999999999999992,0.00675927451216095,10.362633927936784,to_push,37,2.595588050622193,1607.8940015860767,27.813,46.127
ST_by_sens,10001,50,3963,0.9945504260780011,0.00544957392199832,0.7163421146591109,0.9999999999999994,0.00675927451216095,10.362633927936784,to_reside_live,34,1.521233410661925,1448.8923588141288,20.596,37.307
ST_by_sens,10001,50,3963,0.9924949568146466,0.00750504318535328,0.8380849766554348,1,0.00675927451216095,10.362633927936784,to_scratch,36,2.024760639912468,1551.1925625705408,23.312,42.044
ST_by_sens,10001,50,3963,0.9910489164740746,0.0089510835259248,0.8216327234609953,0.9999999999999992,0.00675927451216095,10.362633927936784,to_see,32,3.034483347132937,1397.9687649180507,27.712,48.893
ST_by_sens,10001,50,3963,0.9875394275965776,0.01246057240341842,0.269045810529606,0.999999999999996,0.00675927451216095,10.362633927936784,to_shoot_an_arrow,17,24.44214816845992,809.9517516295217,112.405,174.767
ST_by_sens,10001,50,3963,0.9955026459046618,0.0044973540953378,0.4808480398679728,0.9999999999999996,0.00675927451216095,10.362633927936784,to_sing,36,2.2256116148779825,1556.265131126544,25.822,43.561
ST_by_sens,10001,50,3963,0.9904995321795392,0.00950046782045663,0.3669611596611189,0.999999999999996,0.00675927451216095,10.362633927936784,to_sleep,24,13.962235818636456,1111.054980803212,65.14,102.321
ST_by_sens,10001,50,3963,0.9708454361106628,0.02915456388933817,0.6141220308039586,1.0000000000000009,0.00675927451216095,10.362633927936784,to_smell_perceive_odor_transitive,11,24.561591572586305,524.2518014069092,101.679,176.039
ST_by_sens,10001,50,3963,0.9939634837658432,0.00603651623415575,0.7659458064601271,0.999999999999999,0.00675927451216095,10.362633927936784,to_spit,36,1.6085494454625364,1537.732595711954,21.078,38.266
ST_by_sens,10001,50,3963,0.9845308711098176,0.0154691288901817,0.4740277642941216,0.9999999999999994,0.00675927451216095,10.362633927936784,to_stand,16,18.011564690762327,749.9281949834323,76.944,125.695
ST_by_sens,10001,50,3963,0.987312894829844,0.01268710517015682,0.2861666816717824,1.0000000000000009,0.00675927451216095,10.362633927936784,to_steal,16,23.659041792055064,760.9092320391403,107.349,167.681
ST_by_sens,10001,50,3963,0.9927413971535994,0.00725860284639928,0.636242505638027,0.9999999999999988,0.00675927451216095,10.362633927936784,to_think_reflect,30,3.3638263817344662,1315.0823374230044,29.762,50.793
ST_by_sens,10001,50,3963,0.993849645978526,0.00615035402147291,0.7694397059996892,0.9999999999999988,0.00675927451216095,10.362633927936784,to_throw,39,1.6469571937075136,1667.4683883020184,21.329,38.662
ST_by_sens,10001,50,3963,0.9702387092532182,0.02976129074678047,1.1466210797890128,0.9999999999999988,0.00675927451216095,10.362633927936784,to_vomit,15,13.62634947380261,693.6752082732963,55.464,100.662
ST_by_sens,10001,50,3963,0.9916115578498148,0.00838844215018611,0.534202952267987,1.0000000000000009,0.00675927451216095,10.362633927936784,to_walk,33,6.422879684797467,1479.5264469479912,40.186,66.052
ST_by_sens,10001,50,3963,0.993957830698351,0.00604216930165062,0.3825472747552868,1.0000000000000016,0.00675927451216095,10.362633927936784,to_wipe,33,6.524258975884046,1480.3648859367224,42.039,66.513
ST_by_sens,10001,50,3963,0.9508092868444994,0.04919071315549939,0.4791088071764133,0.9999999999999988,0.00675927451216095,10.362633927936784,two,9,36.017091592877044,439.11598725806385,200.117,361.957
ST_by_sens,10001,50,3963,0.9933149116059984,0.00668508839400059,0.3895486042708993,0.999999999999999,0.00675927451216095,10.362633927936784,wet,30,7.572027019205768,1353.3895663271578,45.123,71.36
ST_by_sens,10001,50,3963,0.973487688046658,0.02651231195333925,0.4464253490212369,0.9999999999999972,0.00675927451216095,10.362633927936784,white,21,28.443493266357393,1009.4568233218005,129.137,218.33
ST_by_sens,10001,50,3963,0.9933247452271844,0.00667525477281714,0.31688227989025575,1.0000000000000016,0.00675927451216095,10.362633927936784,who,25,10.567309051705585,1143.115916958924,55.364,85.322
ST_by_sens,10001,50,3963,0.9885862647434602,0.01141373525653976,0.6117585989656619,1,0.00675927451216095,10.362633927936784,yellow,23,8.65785810357976,1043.0930657747479,45.892,76.391
