"tree_age","tree_simulation_number","node","state","T_F_U"
8,2,65,"rateau",TRUE
8,2,66,"rateau",TRUE
8,2,67,"rateau",TRUE
8,2,68,"rateau",TRUE
8,2,69,"regular",TRUE
8,2,70,"regular",TRUE
8,2,71,"regular",TRUE
8,2,72,"regular",TRUE
8,2,73,"regular",TRUE
8,2,74,"rateau",TRUE
8,2,75,"rateau",TRUE
8,2,76,"rateau",TRUE
8,2,77,"rateau",TRUE
8,2,78,"rateau",TRUE
8,2,79,"rateau",TRUE
8,2,80,"rateau",TRUE
8,2,81,"rateau",TRUE
8,2,82,"rateau",FALSE
8,2,83,"regular",TRUE
8,2,84,"regular",TRUE
8,2,86,"regular",TRUE
8,2,87,"regular",TRUE
8,2,88,"regular",TRUE
8,2,89,"regular",FALSE
8,2,90,"regular",TRUE
8,2,95,"rateau",TRUE
8,2,96,"rateau",TRUE
8,2,97,"regular",TRUE
8,2,98,"rateau",TRUE
8,2,99,"regular",TRUE
8,20,51,"regular",TRUE
8,20,52,"rateau",TRUE
8,20,53,"rateau",TRUE
8,20,54,"rateau",TRUE
8,20,55,"rateau",TRUE
8,20,56,"rateau",TRUE
8,20,57,"rateau",TRUE
8,20,58,"rateau",TRUE
8,20,59,"rateau",TRUE
8,20,60,"rateau",TRUE
8,20,61,"rateau",TRUE
8,20,62,"rateau",TRUE
8,20,63,"rateau",TRUE
8,20,64,"rateau",TRUE
8,20,65,"rateau",TRUE
8,20,66,"rateau",TRUE
8,20,67,"rateau",TRUE
8,20,72,"rateau",TRUE
8,20,73,"rateau",TRUE
8,20,74,"regular",TRUE
8,20,75,"regular",TRUE
8,20,76,"regular",TRUE
8,20,77,"regular",TRUE
8,20,78,"regular",TRUE
8,20,79,"regular",TRUE
8,20,81,"rateau",TRUE
8,20,82,"regular",TRUE
8,20,83,"regular",TRUE
8,20,84,"regular",TRUE
8,20,85,"regular",FALSE
8,20,86,"rateau",TRUE
8,20,87,"rateau",TRUE
8,20,88,"regular",TRUE
8,20,89,"rateau",TRUE
8,20,90,"rateau",TRUE
8,20,91,"regular",TRUE
8,20,92,"regular",TRUE
8,20,93,"regular",TRUE
8,21,51,"rateau",TRUE
8,21,58,"rateau",TRUE
8,21,59,"regular",TRUE
8,21,60,"rateau",FALSE
8,21,61,"rateau",FALSE
8,21,62,"rateau",TRUE
8,21,63,"rateau",TRUE
8,21,64,"rateau",TRUE
8,21,65,"rateau",TRUE
8,21,66,"rateau",TRUE
8,21,67,"rateau",TRUE
8,21,68,"rateau",FALSE
8,21,69,"rateau",TRUE
8,21,70,"rateau",TRUE
8,21,71,"rateau",TRUE
8,21,72,"regular",TRUE
8,21,73,"rateau",FALSE
8,21,74,"rateau",FALSE
8,21,75,"rateau",FALSE
8,21,76,"rateau",TRUE
8,21,81,"rateau",TRUE
8,21,82,"rateau",TRUE
8,21,83,"rateau",TRUE
8,21,85,"regular",TRUE
8,21,86,"regular",TRUE
8,21,87,"regular",TRUE
8,21,88,"regular",TRUE
8,21,89,"regular",TRUE
8,21,90,"rateau",TRUE
8,21,91,"regular",TRUE
8,21,92,"regular",FALSE
8,21,93,"regular",TRUE
8,21,94,"regular",TRUE
8,21,95,"rateau",FALSE
8,21,96,"regular",TRUE
8,21,97,"regular",TRUE
8,21,98,"rateau",FALSE
8,21,99,"regular",TRUE
8,22,51,"regular",TRUE
8,22,58,"rateau",TRUE
8,22,59,"regular",TRUE
8,22,60,"rateau",TRUE
8,22,61,"rateau",TRUE
8,22,62,"rateau",TRUE
8,22,63,"rateau",FALSE
8,22,64,"rateau",TRUE
8,22,65,"rateau",TRUE
8,22,66,"rateau",FALSE
8,22,67,"rateau",FALSE
8,22,68,"rateau",TRUE
8,22,69,"rateau",TRUE
8,22,70,"rateau",TRUE
8,22,71,"rateau",TRUE
8,22,72,"rateau",TRUE
8,22,73,"regular",TRUE
8,22,74,"rateau",TRUE
8,22,75,"rateau",TRUE
8,22,76,"rateau",TRUE
8,22,77,"regular",TRUE
8,22,78,"rateau",TRUE
8,22,79,"rateau",TRUE
8,22,80,"regular",TRUE
8,22,81,"regular",TRUE
8,22,82,"regular",TRUE
8,22,84,"regular",TRUE
8,22,85,"regular",TRUE
8,22,86,"regular",TRUE
8,22,87,"regular",TRUE
8,22,88,"regular",TRUE
8,22,89,"regular",TRUE
8,22,90,"regular",FALSE
8,22,91,"regular",TRUE
8,22,92,"regular",TRUE
8,22,93,"regular",TRUE
8,22,98,"rateau",TRUE
8,22,99,"rateau",TRUE
8,23,51,"regular",TRUE
8,23,58,"rateau",TRUE
8,23,59,"rateau",TRUE
8,23,60,"regular",TRUE
8,23,61,"rateau",TRUE
8,23,62,"rateau",TRUE
8,23,63,"rateau",TRUE
8,23,64,"rateau",TRUE
8,23,65,"rateau",TRUE
8,23,66,"regular",TRUE
8,23,67,"rateau",TRUE
8,23,68,"rateau",TRUE
8,23,69,"rateau",TRUE
8,23,70,"rateau",TRUE
8,23,71,"rateau",TRUE
8,23,76,"rateau",TRUE
8,23,77,"rateau",TRUE
8,23,78,"regular",TRUE
8,23,79,"regular",TRUE
8,23,80,"regular",TRUE
8,23,81,"regular",TRUE
8,23,82,"rateau",TRUE
8,23,83,"rateau",TRUE
8,23,85,"rateau",TRUE
8,23,86,"regular",TRUE
8,23,87,"regular",TRUE
8,23,88,"regular",TRUE
8,23,89,"regular",TRUE
8,23,90,"rateau",TRUE
8,23,91,"rateau",TRUE
8,23,92,"rateau",TRUE
8,23,93,"rateau",TRUE
8,23,94,"regular",TRUE
8,23,95,"rateau",TRUE
8,23,96,"rateau",TRUE
8,23,97,"regular",TRUE
8,23,98,"rateau",TRUE
8,23,99,"regular",TRUE
8,24,51,"regular",TRUE
8,24,58,"rateau",TRUE
8,24,59,"rateau",TRUE
8,24,60,"rateau",TRUE
8,24,61,"rateau",TRUE
8,24,62,"rateau",TRUE
8,24,63,"regular",TRUE
8,24,64,"rateau",TRUE
8,24,65,"rateau",TRUE
8,24,66,"rateau",TRUE
8,24,67,"rateau",TRUE
8,24,68,"regular",TRUE
8,24,69,"regular",FALSE
8,24,70,"rateau",TRUE
8,24,71,"rateau",TRUE
8,24,76,"rateau",TRUE
8,24,77,"rateau",TRUE
8,24,78,"rateau",TRUE
8,24,79,"regular",TRUE
8,24,81,"regular",TRUE
8,24,82,"regular",TRUE
8,24,83,"regular",TRUE
8,24,84,"regular",TRUE
8,24,85,"regular",TRUE
8,24,86,"rateau",TRUE
8,24,87,"rateau",TRUE
8,24,88,"regular",TRUE
8,24,89,"regular",TRUE
8,24,90,"rateau",TRUE
8,24,91,"rateau",TRUE
8,24,92,"regular",TRUE
8,24,93,"rateau",TRUE
8,24,94,"rateau",TRUE
8,24,95,"rateau",TRUE
8,24,96,"rateau",TRUE
8,24,97,"rateau",TRUE
8,24,98,"rateau",TRUE
8,24,99,"rateau",TRUE
8,25,51,"regular",TRUE
8,25,58,"rateau",TRUE
8,25,59,"rateau",TRUE
8,25,60,"regular",TRUE
8,25,61,"rateau",TRUE
8,25,62,"rateau",TRUE
8,25,63,"rateau",TRUE
8,25,64,"rateau",TRUE
8,25,65,"rateau",TRUE
8,25,66,"rateau",TRUE
8,25,67,"regular",TRUE
8,25,68,"rateau",TRUE
8,25,69,"rateau",TRUE
