trait,sens,mean_value,cognate_id,max_value,ratio_value_max,n_traits,mean_outgroup,root_form
955,do,2.664,7207,7.188,0.371,25,0.118,NA
956,do,5.423,6270,7.188,0.754,25,0.118,?*Hi̯eh₁-
957,do,2.778,5073,7.188,0.386,25,0.118,NA
966,dog,7.605,21,7.605,1,24,0.083,*k̑u̯ón-
967,dog,2.745,1123,7.605,0.361,24,0.083,NA
968,dog,4.857,3186,7.605,0.639,24,0.083,NA
969,dog,3.17,1470,7.605,0.417,24,0.083,NA
970,dog,3.907,1599,7.605,0.514,24,0.083,NA
971,dog,3.624,764,7.605,0.477,24,0.083,NA
972,dog,2.108,9864,7.605,0.277,24,0.083,NA
973,dog,1.002,2489,7.605,0.132,24,0.083,NA
974,dog,0.999,5506,7.605,0.131,24,0.083,NA
975,dog,2.455,7341,7.605,0.323,24,0.083,NA
976,dog,1.295,6373,7.605,0.17,24,0.083,NA
977,dog,2.575,1697,7.605,0.339,24,0.083,NA
990,drink,7.487,380,7.487,1,14,0.143,*peh₃(i̯)-
991,drink,6.932,2490,7.487,0.926,14,0.143,*h₁egʷʰ-
993,drink,4.349,204,7.487,0.581,14,0.143,NA
994,drink,5.024,3691,7.487,0.671,14,0.143,NA
995,drink,2.858,1851,7.487,0.382,14,0.143,*gʷerh₃-
996,drink,0.757,1955,7.487,0.101,14,0.143,*u̯eg̑ʰ-
997,drink,1.108,584,7.487,0.148,14,0.143,NA
1004,dry,6.685,7551,6.685,1,20,0.083,*h₂seu̯s-
1005,dry,4.591,867,6.685,0.687,20,0.083,*sek-
1006,dry,4.988,520,6.685,0.746,20,0.083,*ters-
1007,dry,2.713,2493,6.685,0.406,20,0.083,*seu̯k̑-
1008,dry,3.353,205,6.685,0.502,20,0.083,NA
1009,dry,2.957,4358,6.685,0.442,20,0.083,NA
1010,dry,5.306,1471,6.685,0.794,20,0.083,NA
1011,dry,2.435,5827,6.685,0.364,20,0.083,*(s)teg-
1012,dry,2.752,8281,6.685,0.412,20,0.083,*k̑eh₂u̯-
1013,dry,2.606,5006,6.685,0.39,20,0.083,NA
1014,dry,2.762,3849,6.685,0.413,20,0.083,NA
1015,dry,2.664,2492,6.685,0.399,20,0.083,*h₂eh₁s-
1024,dust,5.237,3679,5.748,0.911,45,0.091,?*pē(n)s-
1025,dust,4.505,869,5.748,0.784,45,0.091,*pelh₁-
1026,dust,2.745,1125,5.748,0.478,45,0.091,*pres-
1027,dust,5.748,4150,5.748,1,45,0.091,NA
1028,dust,2.796,207,5.748,0.487,45,0.091,NA
1029,dust,4.048,24,5.748,0.704,45,0.091,NA
1030,dust,5.304,6166,5.748,0.923,45,0.091,*(s)ken(H)-
1031,dust,4.284,2464,5.748,0.745,45,0.091,*dʰu̯ens-
1032,dust,2.762,8432,5.748,0.48,45,0.091,NA
1033,dust,0.974,6100,5.748,0.169,45,0.091,*peu̯H-
1034,dust,1.356,9687,5.748,0.236,45,0.091,NA
1035,dust,1.216,6472,5.748,0.211,45,0.091,NA
1036,dust,2.606,586,5.748,0.453,45,0.091,NA
1037,dust,0.759,8125,5.748,0.132,45,0.091,NA
1038,dust,2.664,7105,5.748,0.463,45,0.091,NA
1039,dust,2.553,6545,5.748,0.444,45,0.091,NA
1040,dust,2.53,6474,5.748,0.44,45,0.091,NA
1041,dust,1.179,6026,5.748,0.205,45,0.091,NA
1042,dust,2.664,5284,5.748,0.463,45,0.091,NA
1043,dust,4.12,4393,5.748,0.717,45,0.091,*h₃rei̯H-
1044,dust,0.757,3277,5.748,0.132,45,0.091,NA
1045,dust,1.574,2103,5.748,0.274,45,0.091,NA
1069,ear,6.861,208,6.861,1,8,0.286,*h₂eu̯s-
1070,ear,6.574,768,6.861,0.958,8,0.286,NA
1071,ear,6.489,25,6.861,0.946,8,0.286,NA
1072,ear,2.776,2255,6.861,0.405,8,0.286,*k̑leu̯s-
1073,ear,2.528,991,6.861,0.368,8,0.286,NA
1074,ear,2.664,5442,6.861,0.388,8,0.286,*k̑leu̯-
1075,ear,5.423,3304,6.861,0.79,8,0.286,*steh₃-
1077,earth,6.88,384,6.88,1,30,0.077,"*dʰég̑ʰ-om-, *dʰg̑ʰ-ém-, *dʰg̑ʰ-m-"
1078,earth,3.232,2497,6.88,0.47,30,0.077,*bʰu̯eh₂-
1079,earth,4.999,870,6.88,0.726,30,0.077,*ters-
1080,earth,4.349,209,6.88,0.632,30,0.077,*h₁er-
1081,earth,3.17,1474,6.88,0.461,30,0.077,*g̑ʰeu̯-
1082,earth,3.54,992,6.88,0.514,30,0.077,NA
1083,earth,4.213,1367,6.88,0.612,30,0.077,*melh₂-
1084,earth,2.348,2513,6.88,0.341,30,0.077,NA
1085,earth,2.253,695,6.88,0.327,30,0.077,*meld-
1086,earth,2.678,6684,6.88,0.389,30,0.077,*h₂eh₁s- 
1087,earth,2.606,5892,6.88,0.379,30,0.077,*pleh₂-
1089,earth,0.757,5054,6.88,0.11,30,0.077,NA
1091,earth,2.778,2496,6.88,0.404,30,0.077,NA
1107,eat,6.492,210,6.492,1,16,0.167,*h₁ed-
1108,eat,5.675,6717,6.492,0.874,16,0.167,*i̯eu̯-
1109,eat,6.484,27,6.492,0.999,16,0.167,NA
1110,eat,4.978,1261,6.492,0.767,16,0.167,?*meth₂-
1111,eat,5.728,385,6.492,0.882,16,0.167,NA
1112,eat,3.17,1475,6.492,0.488,16,0.167,*treh₃⁽g̑⁾-
1113,eat,4.171,993,6.492,0.642,16,0.167,NA
1114,eat,2.752,7947,6.492,0.424,16,0.167,*h₂eu̯-
1115,eat,2.664,3161,6.492,0.41,16,0.167,*g̑i̯eu̯H-
1116,eat,1.136,2144,6.492,0.175,16,0.167,*gʷi̯eh₃-
1117,eat,4.398,1896,6.492,0.677,16,0.167,*u̯elg-
1118,eat,1.359,1311,6.492,0.209,16,0.167,NA
1123,egg,7.935,28,7.935,1,20,0,*h₂ōu̯ió-
1124,egg,6.194,769,7.935,0.781,20,0,NA
1125,egg,0.205,7868,7.935,0.026,20,0,NA
1126,egg,2.762,6069,7.935,0.348,20,0,NA
1128,egg,2.105,8147,7.935,0.265,20,0,NA
1130,egg,0.86,2500,7.935,0.108,20,0,*u̯elH-
1143,eye,8.168,211,8.168,1,15,0.333,*h₃ekʷ-
1144,eye,6.489,696,8.168,0.794,15,0.333,*kʷek̑-
1145,eye,2.957,994,8.168,0.362,15,0.333,*leu̯k-
1146,eye,4.42,7477,8.168,0.541,15,0.333,NA
1147,eye,2.776,1700,8.168,0.34,15,0.333,*seh₂-u̯l̥-
1148,eye,5.423,3305,8.168,0.664,15,0.333,?*sekʷ-
1158,fall,2.744,1126,6.516,0.421,42,0.062,*ped-
1159,fall,6.516,7561,6.516,1,42,0.062,*pet-
1160,fall,4.349,212,6.516,0.667,42,0.062,*h₃elh₁-
1161,fall,5.004,872,6.516,0.768,42,0.062,*k̑ad-
1162,fall,4.267,697,6.516,0.655,42,0.062,*(s)kep-
1163,fall,2.931,2619,6.516,0.45,42,0.062,NA
1164,fall,1.977,995,6.516,0.303,42,0.062,NA
1165,fall,2.776,1701,6.516,0.426,42,0.062,*(s)teu̯d-
1166,fall,2.514,1392,6.516,0.386,42,0.062,NA
1167,fall,2.858,2621,6.516,0.439,42,0.062,*kret-
1168,fall,2.752,388,6.516,0.422,42,0.062,*bʰerH-
1170,fall,2.664,7202,6.516,0.409,42,0.062,NA
1171,fall,1.136,6477,6.516,0.174,42,0.062,NA
1172,fall,2.606,3348,6.516,0.4,42,0.062,*sengʷ- ‎ 
1173,fall,0.757,3216,6.516,0.116,42,0.062,NA
1174,fall,1.51,2066,6.516,0.232,42,0.062,*h₃reu̯-
1200,far,7.171,771,7.171,1,23,0.133,*du̯eh₂-
1201,far,3.473,6505,7.171,0.484,23,0.133,?*delh₁-
1202,far,4.22,7345,7.171,0.589,23,0.133,*per-
1203,far,2.957,996,7.171,0.412,23,0.133,NA
1204,far,2.776,2256,7.171,0.387,23,0.133,NA
1205,far,3.172,1477,7.171,0.442,23,0.133,*meh₂k̑-
1206,far,2.858,1853,7.171,0.399,23,0.133,*teh₂li-
1207,far,0.849,1442,7.171,0.118,23,0.133,NA
1208,far,2.752,389,7.171,0.384,23,0.133,NA
1209,far,2.553,6803,7.171,0.356,23,0.133,*perh₃-
1210,far,0.935,6167,7.171,0.13,23,0.133,NA
1211,far,2.778,5973,7.171,0.387,23,0.133,NA
1212,far,0.757,3212,7.171,0.106,23,0.133,*terh₂-
1213,far,2.664,2623,7.171,0.371,23,0.133,NA
1214,far,1.295,2258,7.171,0.181,23,0.133,*sle⁽g̑⁾-
1223,fear,6.317,699,6.489,0.973,38,0.111,*bʰei̯h₂-
1224,fear,3.058,2259,6.489,0.471,38,0.111,*der-
1225,fear,3.685,1312,6.489,0.568,38,0.111,*preK-
1226,fear,2.176,8513,6.489,0.335,38,0.111,*trem-
1227,fear,2.173,3912,6.489,0.335,38,0.111,*du̯ei̯-
1229,fear,6.489,5059,6.489,1,38,0.111,*tres-
1230,fear,5.304,1479,6.489,0.817,38,0.111,*bʰegʷ-
1231,fear,2.957,2146,6.489,0.456,38,0.111,NA
1232,fear,4.931,874,6.489,0.76,38,0.111,NA
1233,fear,2.125,6379,6.489,0.327,38,0.111,*peu̯-
1234,fear,2.587,1368,6.489,0.399,38,0.111,NA
1235,fear,1.229,6875,6.489,0.189,38,0.111,*h₂emg̑ʰ-
1236,fear,1.407,4921,6.489,0.217,38,0.111,NA
1237,fear,1.573,6378,6.489,0.242,38,0.111,NA
1238,fear,0.225,5542,6.489,0.035,38,0.111,NA
1239,fear,2.773,2627,6.489,0.427,38,0.111,*gelH-
1240,fear,2.553,6699,6.489,0.393,38,0.111,NA
1241,fear,1.108,6003,6.489,0.171,38,0.111,NA
1261,feather,5.334,7563,5.334,1,22,0.2,*pet-
1262,feather,5.125,700,5.334,0.961,22,0.2,*(s)per-
1263,feather,4.808,999,5.334,0.901,22,0.2,*pleu̯-
1264,feather,2.957,5546,5.334,0.554,22,0.2,NA
1265,feather,4.26,1643,5.334,0.799,22,0.2,NA
1266,feather,2.606,9625,5.334,0.489,22,0.2,NA
1267,feather,2.752,7938,5.334,0.516,22,0.2,NA
1269,feather,0.864,6688,5.334,0.162,22,0.2,NA
1270,feather,0.757,3254,5.334,0.142,22,0.2,NA
1271,feather,2.27,1703,5.334,0.426,22,0.2,NA
1283,fight,4.335,2632,4.335,1,62,0,*Hi̯eu̯dʰ-
1284,fight,2.744,1201,4.335,0.633,62,0,*bʰerH-
1286,fight,2.839,2638,4.335,0.655,62,0,NA
1287,fight,3.362,218,4.335,0.776,62,0,*pek̑-
1288,fight,2.611,2267,4.335,0.602,62,0,?*slak-
1289,fight,3.297,2637,4.335,0.761,62,0,*leu̯⁽g̑⁾-
1290,fight,3.844,773,4.335,0.887,62,0,NA
1291,fight,3.402,4490,4.335,0.785,62,0,NA
1292,fight,1.696,1481,4.335,0.391,62,0,*pelh₂-
1293,fight,2.752,6303,4.335,0.635,62,0,NA
1294,fight,0.958,4994,4.335,0.221,62,0,NA
1295,fight,1.202,1130,4.335,0.277,62,0,*bʰei̯H-
1296,fight,1.168,1091,4.335,0.269,62,0,*(s)kend-
1297,fight,3.757,9639,4.335,0.867,62,0,NA
1300,fight,0.444,7017,4.335,0.102,62,0,NA
1301,fight,0.77,4996,4.335,0.178,62,0,*u̯ei̯h₁-
1302,fight,2.778,4897,4.335,0.641,62,0,NA
1303,fight,1.108,3350,4.335,0.255,62,0,NA
1304,fight,0.757,3253,4.335,0.175,62,0,NA
1305,fight,0.86,2636,4.335,0.198,62,0,NA
1306,fight,4.113,2634,4.335,0.949,62,0,?*pert-
1307,fight,2.845,2148,4.335,0.656,62,0,NA
1308,fight,0.432,1313,4.335,0.1,62,0,NA
1345,fire,7.034,219,7.034,1,23,0.091,"*péh₂-u̯r̥, *ph₂-u̯én-"
1346,fire,5.726,774,7.034,0.814,23,0.091,*h₁n̥gni-
1347,fire,6.591,6119,7.034,0.937,23,0.091,*Hengl-
1348,fire,4.568,877,7.034,0.649,23,0.091,NA
1349,fire,6.489,1957,7.034,0.923,23,0.091,*h₂eh₁-
1350,fire,5.219,1001,7.034,0.742,23,0.091,*tep-
1351,fire,2.909,5556,7.034,0.414,23,0.091,NA
1352,fire,2.611,1314,7.034,0.371,23,0.091,NA
1353,fire,1.967,1482,7.034,0.28,23,0.091,*bʰeh₂-
1354,fire,2.752,396,7.034,0.391,23,0.091,*gʷʰer-
1355,fire,1.108,5348,7.034,0.157,23,0.091,NA
1368,fish,6.9,220,7.133,0.967,13,0,*pisk-
1369,fish,7.133,703,7.133,1,13,0,NA
1370,fish,4.505,589,7.133,0.632,13,0,*dʰg̑ʰuH-
1371,fish,2.745,1131,7.133,0.385,13,0,NA
1372,fish,3.17,7525,7.133,0.444,13,0,*h₁ep-
1373,fish,1.977,4362,7.133,0.277,13,0,NA
1374,fish,2.752,5293,7.133,0.386,13,0,NA
1375,fish,3.916,38,7.133,0.549,13,0,NA
1376,fish,1.136,9641,7.133,0.159,13,0,NA
1377,fish,0.757,3225,7.133,0.106,13,0,NA
1383,flower,6.989,223,6.989,1,27,0.067,*bʰleh₃-
1384,flower,6.591,2642,6.989,0.943,27,0.067,NA
1385,flower,2.745,1133,6.989,0.393,27,0.067,*k̑u̯ei̯t-
1386,flower,5.46,41,6.989,0.781,27,0.067,NA
1387,flower,4.26,704,6.989,0.61,27,0.067,NA
1388,flower,3.161,5307,6.989,0.452,27,0.067,NA
1389,flower,5.188,3396,6.989,0.742,27,0.067,*sp⁽ʰ⁾erh₂g-
1390,flower,5.304,2644,6.989,0.759,27,0.067,*h₂endʰ-
1391,flower,2.606,3351,6.989,0.373,27,0.067,NA
1392,flower,2.752,399,6.989,0.394,27,0.067,NA
1393,flower,0.225,7753,6.989,0.032,27,0.067,NA
1394,flower,0.864,6351,6.989,0.124,27,0.067,NA
1395,flower,0.757,3231,6.989,0.108,27,0.067,NA
1396,flower,0.864,2643,6.989,0.124,27,0.067,NA
1397,flower,2.664,2641,6.989,0.381,27,0.067,NA
1410,fly,6.101,5031,7.17,0.851,45,0.042,*mus-
1411,fly,7.17,5038,7.17,1,45,0.042,NA
1412,fly,4.349,5414,7.17,0.607,45,0.042,?*pleu̯k-
1413,fly,5.219,6532,7.17,0.728,45,0.042,*⁽k̑⁾u(H)-
1414,fly,3.214,8164,7.17,0.448,45,0.042,NA
1415,fly,2.321,7032,7.17,0.324,45,0.042,?*muH-
1416,fly,0.444,6665,7.17,0.062,45,0.042,*tu̯er-
1417,fly,2.606,5958,7.17,0.363,45,0.042,NA
1418,fly,0.757,7161,7.17,0.106,45,0.042,NA
1419,fly,1.136,6533,7.17,0.158,45,0.042,*kʷr̥mi-
1420,fly,2.455,6117,7.17,0.342,45,0.042,NA
1427,fly,6.406,1486,7.17,0.893,45,0.042,*pet-
1429,fly,2.745,1134,7.17,0.383,45,0.042,NA
1430,fly,4.349,224,7.17,0.607,45,0.042,?*pleu̯k-
1431,fly,5.004,880,7.17,0.698,45,0.042,NA
1432,fly,5.729,776,7.17,0.799,45,0.042,NA
1433,fly,2.962,9162,7.17,0.413,45,0.042,*(s)per-
1434,fly,5.727,1993,7.17,0.799,45,0.042,*u̯eg̑ʰ-
1435,fly,1.977,1005,7.17,0.276,45,0.042,*(s)neh₂-
1436,fly,2.268,9158,7.17,0.316,45,0.042,NA
1437,fly,2.153,6759,7.17,0.3,45,0.042,*dreh₂-
1438,fly,1.462,9159,7.17,0.204,45,0.042,*bʰeh₂g̑ʰu-
1439,fly,0.757,3259,7.17,0.106,45,0.042,*tekʷ-
1440,fly,0.759,400,7.17,0.106,45,0.042,NA
1455,fog,6.282,42,6.282,1,41,0,*h₃mei̯gʰ-
1456,fog,4.871,2150,6.282,0.775,41,0,*nebʰ-
1457,fog,2.055,1604,6.282,0.327,41,0,*dʰu̯eh₂-
1458,fog,3.605,1663,6.282,0.574,41,0,NA
1459,fog,2.597,1315,6.282,0.413,41,0,NA
1460,fog,2.776,1707,6.282,0.442,41,0,NA
1461,fog,2.957,9626,6.282,0.471,41,0,NA
1462,fog,2.752,8286,6.282,0.438,41,0,NA
1463,fog,1.182,4967,6.282,0.188,41,0,NA
1464,fog,2.176,1394,6.282,0.346,41,0,NA
1465,fog,1.152,6710,6.282,0.183,41,0,NA
1466,fog,0.935,6190,6.282,0.149,41,0,NA
1467,fog,0.77,4828,6.282,0.123,41,0,*kerH-
1468,fog,1.574,2278,6.282,0.251,41,0,NA
1496,foot,8.174,225,8.174,1,17,0.125,*ped-
1497,foot,5.227,1252,8.174,0.64,17,0.125,*h₃neg⁽ʷ⁾ʰ-
1498,foot,4.165,1007,8.174,0.51,17,0.125,NA
1499,foot,2.762,9866,8.174,0.338,17,0.125,NA
1500,foot,5.198,2789,8.174,0.636,17,0.125,*kok̑s-
1501,foot,2.858,1856,8.174,0.35,17,0.125,NA
1502,foot,2.752,402,8.174,0.337,17,0.125,NA
1503,foot,0.757,3217,8.174,0.093,17,0.125,NA
1514,forest,2.745,1250,5.857,0.469,43,0.05,NA
1515,forest,3.355,347,5.857,0.573,43,0.05,NA
1516,forest,3.465,3130,5.857,0.592,43,0.05,*u̯elH-
1517,forest,2.611,1338,5.857,0.446,43,0.05,NA
1518,forest,2.957,1087,5.857,0.505,43,0.05,NA
1519,forest,4.118,171,5.857,0.703,43,0.05,NA
1520,forest,5.857,3135,5.857,1,43,0.05,NA
1521,forest,2.776,6535,5.857,0.474,43,0.05,NA
1522,forest,0.817,5795,5.857,0.139,43,0.05,NA
1523,forest,4.304,4622,5.857,0.735,43,0.05,NA
1524,forest,1.703,3137,5.857,0.291,43,0.05,NA
1525,forest,3.107,1569,5.857,0.53,43,0.05,NA
1526,forest,4.462,1194,5.857,0.762,43,0.05,*medʰ-
1527,forest,2.606,672,5.857,0.445,43,0.05,NA
1528,forest,0.302,9644,5.857,0.052,43,0.05,NA
1529,forest,1.767,8171,5.857,0.302,43,0.05,NA
1531,forest,2.778,4912,5.857,0.474,43,0.05,NA
1532,forest,0.757,3197,5.857,0.129,43,0.05,NA
1534,forest,2.664,3132,5.857,0.455,43,0.05,NA
1535,forest,0.759,514,5.857,0.13,43,0.05,NA
1556,four,7.747,44,7.747,1,5,1,"*kʷetu̯or-, *kʷ(e)tu̯r̥-, *kʷ(e)tur-"
1557,four,5.423,3309,7.747,0.7,5,1,?*meh₁-
1561,freeze,6.644,226,6.644,1,32,0,*preu̯s-
1562,freeze,2.745,403,6.644,0.413,32,0,*merg̑⁽ʰ⁾-
1563,freeze,5.126,1857,6.644,0.772,32,0,*k̑elH-
1565,freeze,4.684,881,6.644,0.705,32,0,*⁽g̑⁾el-
1566,freeze,5.954,45,6.644,0.896,32,0,NA
1567,freeze,5.304,2667,6.644,0.798,32,0,*peh₂g̑-
1568,freeze,2.818,777,6.644,0.424,32,0,NA
1569,freeze,2.553,3170,6.644,0.384,32,0,NA
1570,freeze,4.388,7587,6.644,0.66,32,0,NA
1571,freeze,2.606,592,6.644,0.392,32,0,*k̑ers-
1572,freeze,0.441,9867,6.644,0.066,32,0,NA
1574,freeze,0.77,6536,6.644,0.116,32,0,NA
1575,freeze,1.835,4485,6.644,0.276,32,0,NA
1576,freeze,2.274,4344,6.644,0.342,32,0,NA
1593,fruit,0.86,9645,5.341,0.161,39,0,*h₂eu̯g-
1594,fruit,5.004,227,5.341,0.937,39,0,*bʰreu̯H⁽g̑⁾-
1595,fruit,5.341,778,5.341,1,39,0,NA
1596,fruit,3.375,46,5.341,0.632,39,0,NA
1597,fruit,2.55,6879,5.341,0.477,39,0,NA
1598,fruit,2.697,5137,5.341,0.505,39,0,*sed-
1599,fruit,2.957,4364,5.341,0.554,39,0,NA
1600,fruit,5.27,2654,5.341,0.987,39,0,*(s)kerp-
1601,fruit,4.798,3612,5.341,0.898,39,0,*bʰer-
1602,fruit,3.45,1136,5.341,0.646,39,0,*h₁ed-
1603,fruit,0.45,6764,5.341,0.084,39,0,NA
1604,fruit,3.093,5301,5.341,0.579,39,0,NA
1605,fruit,1.797,6538,5.341,0.336,39,0,*med-
1606,fruit,2.752,5573,5.341,0.515,39,0,NA
1607,fruit,2.606,3948,5.341,0.488,39,0,NA
1609,fruit,4.391,1900,5.341,0.822,39,0,*u̯ei̯s-
1610,fruit,2.268,1708,5.341,0.425,39,0,*ret-
1632,full,7.152,2235,7.152,1,14,0.2,*pleh₁-
1633,full,4.357,7361,7.152,0.609,14,0.2,*bʰer-
1634,full,3.17,4123,7.152,0.443,14,0.2,*gem-
1635,full,0.757,7164,7.152,0.106,14,0.2,NA
1636,full,2.664,5459,7.152,0.372,14,0.2,NA
1646,give,6.901,405,6.901,1,14,0.25,*deh₃-
1647,give,4.349,228,6.901,0.63,14,0.25,*gʰebʰ-
1648,give,2.957,1010,6.901,0.429,14,0.25,NA
1649,give,4.243,1709,6.901,0.615,14,0.25,*bʰer-
1650,give,2.776,9784,6.901,0.402,14,0.25,*bʰer-
1651,give,2.664,7599,6.901,0.386,14,0.25,?*h₂ei̯-
1652,give,5.423,7598,6.901,0.786,14,0.25,?*h₁ai̯-
1653,give,0.759,3824,6.901,0.11,14,0.25,*h₁ep-
1660,go,6.719,7567,6.719,1,28,0.071,*h₁ei̯-
1661,go,3.269,5152,6.719,0.486,28,0.071,*h₂eg̑-
1663,go,6.489,5021,6.719,0.966,28,0.071,*kʷi̯eu̯-
1664,go,3.355,6492,6.719,0.499,28,0.071,*u̯eh₂dʰ-
1665,go,4.172,5432,6.719,0.621,28,0.071,*⁽g̑⁾ʰeh₁-
1666,go,5.341,6655,6.719,0.795,28,0.071,*(H)i̯eh₂-
1667,go,2.597,6659,6.719,0.386,28,0.071,NA
1668,go,1.557,6903,6.719,0.232,28,0.071,*per-
1669,go,2.125,6550,6.719,0.316,28,0.071,*menH-
1670,go,1.054,5213,6.719,0.157,28,0.071,*sed-
1672,go,2.455,8743,6.719,0.365,28,0.071,NA
1674,go,2.26,6551,6.719,0.336,28,0.071,*stei̯gʰ-
1675,go,2.606,5947,6.719,0.388,28,0.071,NA
1676,go,2.778,5151,6.719,0.413,28,0.071,*h₁er-
1688,good,3.812,3312,5.219,0.73,48,0.095,*h₁u̯es-
1689,good,5.004,883,5.219,0.959,48,0.095,NA
1690,good,4.349,229,5.219,0.833,48,0.095,?*gʰedʰ-
1691,good,2.745,1137,5.219,0.526,48,0.095,*dʰeHbʰ-
1692,good,5.219,1011,5.219,1,48,0.095,*meh₂-
1693,good,3.154,1959,5.219,0.604,48,0.095,NA
1694,good,3.17,1489,5.219,0.607,48,0.095,NA
1695,good,3.249,1994,5.219,0.623,48,0.095,NA
1696,good,4.185,2151,5.219,0.802,48,0.095,NA
1697,good,3.527,3602,5.219,0.676,48,0.095,NA
1698,good,1.835,3946,5.219,0.352,48,0.095,NA
1699,good,4.183,3391,5.219,0.801,48,0.095,*k̑rei̯H-
1700,good,4.462,678,5.219,0.855,48,0.095,NA
1701,good,2.752,406,5.219,0.527,48,0.095,NA
1702,good,2.606,8081,5.219,0.499,48,0.095,NA
1703,good,0.225,7755,5.219,0.043,48,0.095,NA
1704,good,1.032,4807,5.219,0.198,48,0.095,NA
1706,good,2.778,4118,5.219,0.532,48,0.095,NA
1707,good,0.441,3818,5.219,0.085,48,0.095,NA
1708,good,2.664,3164,5.219,0.51,48,0.095,NA
1709,good,1.029,2283,5.219,0.197,48,0.095,NA
1736,grass,2.861,1576,6.24,0.458,27,0.062,*g̑elh₃-
1737,grass,4.349,230,6.24,0.697,27,0.062,NA
1738,grass,2.744,1138,6.24,0.44,27,0.062,*treu̯H-
1739,grass,4.978,884,6.24,0.798,27,0.062,NA
1740,grass,6.24,6322,6.24,1,27,0.062,NA
1741,grass,2.957,1092,6.24,0.474,27,0.062,NA
1742,grass,6.221,48,6.24,0.997,27,0.062,NA
1743,grass,4.312,5221,6.24,0.691,27,0.062,NA
1744,grass,5.304,1490,6.24,0.85,27,0.062,*gʰer-
1745,grass,5.372,6650,6.24,0.861,27,0.062,*i̯eu̯-
1746,grass,2.776,1710,6.24,0.445,27,0.062,NA
1747,grass,4.977,4396,6.24,0.798,27,0.062,*tr̥no-
1748,grass,2.606,593,6.24,0.418,27,0.062,NA
1749,grass,2.752,407,6.24,0.441,27,0.062,?*bʰar(s)-
1751,grass,0.757,3263,6.24,0.121,27,0.062,*(s)kert-
1752,grass,2.664,2670,6.24,0.427,27,0.062,NA
1763,green,7.391,6332,7.391,1,26,0.091,*g̑ʰelh₃-
1765,green,5.004,885,7.391,0.677,26,0.091,NA
1766,green,4.349,231,7.391,0.588,26,0.091,NA
1767,green,3.296,705,7.391,0.446,26,0.091,NA
1768,green,3.17,1491,7.391,0.429,26,0.091,NA
1769,green,2.375,4931,7.391,0.321,26,0.091,NA
1770,green,2.762,4506,7.391,0.374,26,0.091,NA
1771,green,4.631,4505,7.391,0.627,26,0.091,NA
1772,green,2.606,594,7.391,0.353,26,0.091,NA
1773,green,5.423,3313,7.391,0.734,26,0.091,NA
1774,green,0.757,3284,7.391,0.102,26,0.091,NA
1789,grind,7.246,5112,7.459,0.972,21,0.143,*melh₂-
1790,grind,7.459,5032,7.459,1,21,0.143,*h₂leh₁-
1791,grind,6.591,6111,7.459,0.884,21,0.143,*pei̯s-
1792,grind,4.918,6385,7.459,0.659,21,0.143,NA
1793,grind,0.757,7152,7.459,0.102,21,0.143,NA
1795,grind,0.759,6305,7.459,0.102,21,0.143,NA
1796,grind,2.294,5229,7.459,0.308,21,0.143,NA
1810,hair,5.437,1202,5.794,0.938,42,0,*u̯elk̑-
1811,hair,3.696,7233,5.794,0.638,42,0,NA
1812,hair,4.029,9647,5.794,0.695,42,0,NA
1813,hair,4.658,887,5.794,0.804,42,0,NA
1814,hair,2.964,1997,5.794,0.512,42,0,NA
1815,hair,5.219,8242,5.794,0.901,42,0,NA
1816,hair,2.776,3153,5.794,0.479,42,0,NA
1817,hair,5.794,2290,5.794,1,42,0,NA
1818,hair,3.17,1492,5.794,0.547,42,0,NA
1819,hair,2.811,1013,5.794,0.485,42,0,NA
1820,hair,2.465,781,5.794,0.425,42,0,NA
1821,hair,1.407,8240,5.794,0.243,42,0,*kes-
1822,hair,0.444,9868,5.794,0.077,42,0,NA
1823,hair,2.091,9239,5.794,0.361,42,0,NA
1824,hair,2.778,4119,5.794,0.479,42,0,NA
1825,hair,2.606,596,5.794,0.45,42,0,NA
1826,hair,2.333,9347,5.794,0.403,42,0,*pek̑- 
1827,hair,1.835,7367,5.794,0.317,42,0,*kseu̯-
1828,hair,0.757,7147,5.794,0.131,42,0,NA
1829,hair,0.759,3825,5.794,0.131,42,0,NA
1830,hair,0.86,2289,5.794,0.148,42,0,*meh₁-
1852,hand,8.138,411,8.138,1,11,0.143,*g̑ʰes-
1853,hand,5.521,1141,8.138,0.678,11,0.143,NA
1854,hand,5.004,888,8.138,0.615,11,0.143,*men-
1855,hand,4.349,234,8.138,0.534,11,0.143,NA
1856,hand,5.219,1712,8.138,0.641,11,0.143,*pleh₂-
1857,hand,2.523,1014,8.138,0.31,11,0.143,NA
1858,hand,0.757,3273,8.138,0.093,11,0.143,NA
1863,hard,4.569,5040,4.569,1,40,0,*du̯eh₂-
1864,hard,4.238,6615,4.569,0.928,40,0,*stembʰH-
1866,hard,4.349,5449,4.569,0.952,40,0,*(s)kert-
1867,hard,2.745,5139,4.569,0.601,40,0,*tu̯erH-
1868,hard,2.957,7235,4.569,0.647,40,0,*k̑elH-
1869,hard,3.368,5030,4.569,0.737,40,0,*(s)kelh₁-
1870,hard,2.023,6397,4.569,0.443,40,0,NA
1871,hard,2.776,6673,4.569,0.608,40,0,NA
1872,hard,0.441,9869,4.569,0.097,40,0,NA
