"age","simulation","node_summary","prob","model"
5,1,91,1,MCC
5,1,92,1,MCC
5,1,93,0.995,MCC
5,1,94,0.87,MCC
5,1,95,1,MCC
5,1,96,1,MCC
5,1,97,1,MCC
5,1,98,1,MCC
5,1,99,1,MCC
5,19,51,NA,MCC
5,19,52,0.2,MCC
5,19,53,0.72,MCC
5,19,54,0.62,MCC
5,19,55,0.98,MCC
5,19,56,1,MCC
5,19,57,1,MCC
5,19,58,0.995,MCC
5,19,59,0.285,MCC
5,19,60,0.41,MCC
5,19,61,0.975,MCC
5,19,62,0.025,MCC
5,19,63,0.105,MCC
5,19,64,0.385,MCC
5,19,65,0.54,MCC
5,19,66,0.045,MCC
5,19,67,1,MCC
5,19,68,0.61,MCC
5,19,69,0.76,MCC
5,19,70,0.985,MCC
5,19,71,1,MCC
5,19,72,1,MCC
5,19,73,0.96,MCC
5,19,74,1,MCC
5,19,75,0.8,MCC
5,19,76,0.99,MCC
5,19,77,1,MCC
5,19,78,1,MCC
5,19,79,1,MCC
5,19,80,1,MCC
5,19,81,0.615,MCC
5,19,82,1,MCC
5,19,83,0.95,MCC
5,19,84,1,MCC
5,19,85,0.04,MCC
5,19,86,0.12,MCC
5,19,87,0.105,MCC
5,19,88,0.07,MCC
5,19,89,0.115,MCC
5,19,90,0.115,MCC
5,19,91,1,MCC
5,19,92,0.165,MCC
5,19,93,1,MCC
5,19,94,0.36,MCC
5,19,95,0.12,MCC
5,19,96,1,MCC
5,19,97,0.78,MCC
5,19,98,1,MCC
5,19,99,1,MCC
5,14,51,1,CS
5,14,52,0.99,CS
5,14,53,0.97,CS
5,14,54,0.55,CS
5,14,55,1,CS
5,14,56,1,CS
5,14,57,0.81,CS
5,14,58,1,CS
5,14,59,0.975,CS
5,14,60,1,CS
5,14,61,1,CS
5,14,62,1,CS
5,14,63,0.9,CS
5,14,64,1,CS
5,14,65,1,CS
5,14,66,0.995,CS
5,14,67,1,CS
5,14,68,1,CS
5,14,69,1,CS
5,14,70,0.99,CS
5,14,71,0.51,CS
5,14,72,0.975,CS
5,14,73,1,CS
5,14,74,1,CS
5,14,75,1,CS
5,14,76,1,CS
5,14,77,1,CS
5,14,78,1,CS
5,14,79,1,CS
5,14,80,1,CS
5,14,51,NA,MCC
5,14,52,0.015,MCC
5,14,53,0.005,MCC
5,14,54,0.09,MCC
5,14,55,0.105,MCC
5,14,56,1,MCC
5,14,57,0.035,MCC
5,14,58,0.32,MCC
5,14,59,0.995,MCC
5,14,60,0.375,MCC
5,14,61,1,MCC
5,14,62,0.435,MCC
5,14,63,0.99,MCC
5,14,64,1,MCC
5,14,65,1,MCC
5,14,66,1,MCC
5,14,67,1,MCC
5,14,68,0.01,MCC
5,14,69,0.01,MCC
5,14,70,0.99,MCC
5,14,71,0.345,MCC
5,14,72,0.46,MCC
5,14,73,1,MCC
5,14,74,0.215,MCC
5,14,75,0.9,MCC
5,14,76,0.97,MCC
5,14,77,0.55,MCC
5,14,78,0.81,MCC
5,14,79,1,MCC
5,14,80,1,MCC
5,14,81,1,MCC
5,14,82,0.975,MCC
5,14,83,1,MCC
5,14,84,1,MCC
5,14,85,1,MCC
5,14,86,1,MCC
5,14,87,0.35,MCC
5,14,88,1,MCC
5,14,89,1,MCC
5,14,90,0.15,MCC
5,14,91,0.12,MCC
5,14,92,1,MCC
5,14,93,0.04,MCC
5,14,94,0.975,MCC
5,14,95,1,MCC
5,14,96,0.05,MCC
5,14,97,0.14,MCC
5,14,98,1,MCC
5,14,99,0.085,MCC
5,37,51,1,CS
5,37,52,0.64,CS
5,37,53,1,CS
5,37,54,0.535,CS
5,37,55,0.79,CS
5,37,56,1,CS
5,37,57,0.895,CS
5,37,58,1,CS
5,37,59,0.99,CS
5,37,60,1,CS
5,37,61,1,CS
5,37,62,1,CS
5,37,63,1,CS
5,37,64,0.635,CS
5,37,65,0.975,CS
5,37,66,0.76,CS
5,37,67,1,CS
5,37,68,1,CS
5,37,69,1,CS
5,37,70,1,CS
5,37,71,1,CS
5,37,72,1,CS
5,37,73,0.73,CS
5,37,74,1,CS
5,37,75,0.99,CS
5,37,76,0.82,CS
5,37,77,1,CS
5,37,78,1,CS
5,37,79,0.84,CS
5,37,80,1,CS
5,37,81,0.555,CS
5,37,82,1,CS
5,37,83,1,CS
5,37,84,0.95,CS
5,37,51,NA,MCC
5,37,52,0.73,MCC
5,37,53,0.44,MCC
5,37,54,0.95,MCC
5,37,55,1,MCC
5,37,56,1,MCC
5,37,57,1,MCC
5,37,58,0.555,MCC
5,37,59,0.99,MCC
5,37,60,0.82,MCC
5,37,61,1,MCC
5,37,62,1,MCC
5,37,63,1,MCC
5,37,64,0.84,MCC
5,37,65,0.64,MCC
5,37,66,0.215,MCC
5,37,67,0.29,MCC
5,37,68,0.26,MCC
5,37,69,0.4,MCC
5,37,70,1,MCC
5,37,71,1,MCC
5,37,72,0.015,MCC
5,37,73,0.365,MCC
5,37,74,0.28,MCC
5,37,75,0.025,MCC
5,37,76,0.145,MCC
5,37,77,0.06,MCC
5,37,78,1,MCC
5,37,79,1,MCC
5,37,80,1,MCC
5,37,81,0.635,MCC
5,37,82,0.975,MCC
5,37,83,0.76,MCC
5,37,84,1,MCC
5,37,85,0.205,MCC
5,37,86,0.19,MCC
5,37,87,0.27,MCC
5,37,88,0.99,MCC
5,37,89,1,MCC
5,37,90,1,MCC
5,37,91,1,MCC
5,37,92,0.09,MCC
5,37,93,0.79,MCC
5,37,94,0.375,MCC
5,37,95,1,MCC
5,37,96,1,MCC
5,37,97,1,MCC
5,37,98,0.895,MCC
5,37,99,1,MCC
5,32,51,1,CS
5,32,52,0.69,CS
5,32,53,0.59,CS
5,32,54,0.985,CS
5,32,55,1,CS
5,32,56,1,CS
5,32,57,1,CS
5,32,58,0.735,CS
5,32,59,1,CS
5,32,60,1,CS
5,32,61,1,CS
5,32,62,0.605,CS
5,32,63,0.51,CS
5,32,64,1,CS
5,32,65,1,CS
5,32,66,0.635,CS
5,32,67,1,CS
5,32,68,1,CS
5,32,69,0.8,CS
5,32,70,1,CS
5,32,71,0.93,CS
5,32,72,0.92,CS
5,32,73,1,CS
5,32,74,1,CS
5,32,75,1,CS
5,32,76,1,CS
5,32,77,1,CS
5,32,78,0.59,CS
5,32,79,0.875,CS
5,32,80,1,CS
5,32,81,0.98,CS
5,32,82,1,CS
5,32,83,0.955,CS
5,32,84,1,CS
5,32,85,1,CS
5,32,86,0.945,CS
5,32,87,0.98,CS
5,32,88,1,CS
5,32,89,1,CS
5,32,90,1,CS
5,32,91,0.995,CS
5,32,51,NA,MCC
5,32,52,0.135,MCC
5,32,53,0.17,MCC
5,32,54,0.93,MCC
5,32,55,0.92,MCC
5,32,56,1,MCC
5,32,57,1,MCC
5,32,58,1,MCC
5,32,59,1,MCC
5,32,60,1,MCC
5,32,61,0.415,MCC
5,32,62,0.315,MCC
5,32,63,0.28,MCC
5,32,64,1,MCC
5,32,65,0.945,MCC
5,32,66,0.98,MCC
5,32,67,1,MCC
5,32,68,0.955,MCC
5,32,69,1,MCC
5,32,70,1,MCC
5,32,71,1,MCC
5,32,72,0.59,MCC
5,32,73,0.875,MCC
5,32,74,0.98,MCC
5,32,75,1,MCC
5,32,76,0.175,MCC
5,32,77,0.69,MCC
5,32,78,0.59,MCC
5,32,79,0.985,MCC
5,32,80,0.735,MCC
5,32,81,1,MCC
5,32,82,1,MCC
5,32,83,1,MCC
5,32,84,1,MCC
5,32,85,1,MCC
5,32,86,1,MCC
5,32,87,0.155,MCC
5,32,88,0.605,MCC
5,32,89,0.51,MCC
5,32,90,0.37,MCC
5,32,91,1,MCC
5,32,92,1,MCC
5,32,93,1,MCC
5,32,94,0.635,MCC
5,32,95,1,MCC
5,32,96,0.8,MCC
5,32,97,1,MCC
5,32,98,1,MCC
5,32,99,0.995,MCC
5,46,51,1,CS
5,46,52,0.535,CS
5,46,53,1,CS
5,46,54,1,CS
5,46,55,1,CS
5,46,56,1,CS
5,46,57,1,CS
5,46,58,1,CS
5,46,59,1,CS
5,46,60,1,CS
5,46,61,0.735,CS
5,46,62,0.57,CS
5,46,63,1,CS
5,46,64,1,CS
5,46,65,1,CS
5,46,66,0.985,CS
5,46,67,0.885,CS
5,46,68,0.97,CS
5,46,69,0.57,CS
5,46,70,0.84,CS
5,46,71,1,CS
5,46,72,1,CS
5,46,73,1,CS
5,46,74,0.65,CS
5,46,75,0.785,CS
5,46,76,1,CS
5,46,77,0.71,CS
5,46,78,0.96,CS
5,46,79,1,CS
5,46,80,0.995,CS
5,46,81,1,CS
5,46,82,1,CS
5,46,83,0.98,CS
6,14,51,1,CS
6,14,52,0.92,CS
6,14,53,0.73,CS
6,14,54,0.515,CS
6,14,55,0.99,CS
6,14,56,1,CS
6,14,57,1,CS
6,14,58,1,CS
6,14,59,1,CS
6,14,60,1,CS
6,14,61,0.915,CS
6,14,62,1,CS
6,14,63,1,CS
6,14,64,1,CS
6,14,65,1,CS
6,14,66,1,CS
6,14,67,0.92,CS
6,14,68,0.87,CS
6,14,69,0.875,CS
6,14,70,1,CS
6,14,71,1,CS
6,14,72,1,CS
6,14,73,1,CS
6,14,74,1,CS
6,14,75,0.835,CS
6,14,76,1,CS
6,14,77,1,CS
6,14,78,1,CS
6,23,51,1,CS
6,23,52,0.77,CS
6,23,53,0.745,CS
6,23,54,0.91,CS
6,23,55,1,CS
6,23,56,1,CS
6,23,57,0.99,CS
6,23,58,1,CS
6,23,59,1,CS
6,23,60,1,CS
6,23,61,0.81,CS
6,23,62,1,CS
6,23,63,1,CS
6,23,64,0.59,CS
6,23,65,1,CS
6,23,66,0.7,CS
6,23,67,1,CS
6,23,68,0.79,CS
6,23,69,0.63,CS
6,23,70,1,CS
6,23,71,0.875,CS
6,23,72,1,CS
6,23,73,1,CS
6,23,74,0.975,CS
6,23,75,0.675,CS
6,23,76,0.525,CS
6,23,77,0.885,CS
6,23,78,1,CS
6,23,79,1,CS
6,23,80,1,CS
6,23,81,0.995,CS
6,23,82,0.705,CS
6,23,83,1,CS
5,41,51,1,CS
5,41,52,0.635,CS
5,41,53,0.59,CS
5,41,54,1,CS
5,41,55,0.65,CS
5,41,56,0.98,CS
5,41,57,1,CS
5,41,58,1,CS
5,41,59,1,CS
5,41,60,1,CS
5,41,61,1,CS
5,41,62,1,CS
5,41,63,0.865,CS
5,41,64,1,CS
5,41,65,1,CS
5,41,66,0.855,CS
5,41,67,1,CS
5,41,68,1,CS
5,41,69,0.905,CS
5,41,70,0.565,CS
5,41,71,1,CS
5,41,72,0.92,CS
5,41,73,0.985,CS
5,41,74,0.74,CS
5,41,75,0.54,CS
5,41,76,0.965,CS
5,41,77,1,CS
5,41,78,0.615,CS
5,41,79,0.895,CS
5,41,80,0.66,CS
5,41,81,1,CS
5,41,82,1,CS
5,41,83,1,CS
5,41,84,1,CS
5,41,85,1,CS
5,46,51,NA,MCC
5,46,52,0.43,MCC
5,46,53,0.535,MCC
5,46,54,0.29,MCC
5,46,55,0.13,MCC
5,46,56,0.1,MCC
5,46,57,0.1,MCC
5,46,58,0.04,MCC
5,46,59,1,MCC
5,46,60,1,MCC
5,46,61,0.985,MCC
5,46,62,0.33,MCC
5,46,63,0.14,MCC
5,46,64,0.455,MCC
5,46,65,0.385,MCC
5,46,66,0.185,MCC
5,46,67,1,MCC
5,46,68,0.735,MCC
5,46,69,0.36,MCC
5,46,70,0.57,MCC
5,46,71,0.11,MCC
5,46,72,0.885,MCC
5,46,73,1,MCC
5,46,74,1,MCC
5,46,75,1,MCC
5,46,76,1,MCC
5,46,77,1,MCC
5,46,78,1,MCC
5,46,79,1,MCC
5,46,80,1,MCC
5,46,81,0.97,MCC
5,46,82,0.57,MCC
5,46,83,0.84,MCC
5,46,84,0.27,MCC
5,46,85,0.65,MCC
5,46,86,0.785,MCC
5,46,87,1,MCC
5,46,88,1,MCC
5,46,89,1,MCC
5,46,90,1,MCC
5,46,91,0.71,MCC
5,46,92,0.96,MCC
5,46,93,1,MCC
5,46,94,0.995,MCC
5,46,95,0.285,MCC
5,46,96,1,MCC
5,46,97,1,MCC
5,46,98,0.21,MCC
5,46,99,0.98,MCC
6,14,51,NA,MCC
6,14,52,NA,MCC
6,14,53,0.07,MCC
6,14,54,0.085,MCC
6,14,55,0.92,MCC
6,14,56,1,MCC
6,14,57,0.415,MCC
6,14,58,0.195,MCC
6,14,59,1,MCC
6,14,60,0.915,MCC
6,14,61,0.06,MCC
6,14,62,0.73,MCC
6,14,63,0.515,MCC
6,14,64,0.33,MCC
6,14,65,0.99,MCC
6,14,66,1,MCC
6,14,67,1,MCC
6,14,68,1,MCC
6,14,69,1,MCC
6,14,70,0.215,MCC
6,14,71,1,MCC
6,14,72,0.01,MCC
6,14,73,0.02,MCC
6,14,74,0.02,MCC
6,14,75,0.01,MCC
6,14,76,0.03,MCC
6,14,77,0.175,MCC
6,14,78,0.145,MCC
6,14,79,1,MCC
6,14,80,0.87,MCC
6,14,81,0.875,MCC
6,14,82,1,MCC
6,14,83,0.03,MCC
6,14,84,0.015,MCC
6,14,85,0.205,MCC
6,14,86,0.38,MCC
6,14,87,1,MCC
6,14,88,0.92,MCC
6,14,89,1,MCC
6,14,90,1,MCC
6,14,91,1,MCC
6,14,92,0.835,MCC
6,14,93,0.5,MCC
6,14,94,1,MCC
6,14,95,1,MCC
6,14,96,0.085,MCC
6,14,97,1,MCC
6,14,98,1,MCC
6,14,99,1,MCC
5,41,51,NA,MCC
5,41,52,0.48,MCC
5,41,53,0.635,MCC
5,41,54,0.59,MCC
5,41,55,0.13,MCC
5,41,56,1,MCC
5,41,57,1,MCC
5,41,58,0.055,MCC
5,41,59,1,MCC
5,41,60,0.65,MCC
5,41,61,0.335,MCC
5,41,62,0.98,MCC
5,41,63,1,MCC
5,41,64,0.46,MCC
5,41,65,1,MCC
5,41,66,0.41,MCC
5,41,67,0.185,MCC
5,41,68,1,MCC
5,41,69,0.38,MCC
5,41,70,1,MCC
5,41,71,0.255,MCC
5,41,72,1,MCC
5,41,73,1,MCC
5,41,74,0.865,MCC
5,41,75,0.855,MCC
5,41,76,1,MCC
5,41,77,1,MCC
5,41,78,0.25,MCC
5,41,79,1,MCC
5,41,80,0.905,MCC
5,41,81,0.255,MCC
5,41,82,0.895,MCC
5,41,83,0.66,MCC
5,41,84,1,MCC
5,41,85,1,MCC
5,41,86,0.395,MCC
5,41,87,1,MCC
5,41,88,1,MCC
5,41,89,1,MCC
5,41,90,0.92,MCC
5,41,91,0.17,MCC
5,41,92,0.965,MCC
5,41,93,1,MCC
5,41,94,0.42,MCC
5,41,95,0.985,MCC
5,41,96,0.34,MCC
5,41,97,0.34,MCC
5,41,98,0.74,MCC
5,41,99,0.615,MCC
6,23,51,NA,MCC
6,23,52,0.165,MCC
6,23,53,0.175,MCC
6,23,54,0.485,MCC
6,23,55,0.28,MCC
6,23,56,0.995,MCC
6,23,57,0.115,MCC
6,23,58,1,MCC
6,23,59,0.675,MCC
6,23,60,1,MCC
6,23,61,0.525,MCC
6,23,62,1,MCC
6,23,63,0.885,MCC
6,23,64,1,MCC
6,23,65,1,MCC
6,23,66,0.975,MCC
6,23,67,0.875,MCC
6,23,68,0.22,MCC
6,23,69,1,MCC
6,23,70,1,MCC
6,23,71,0.215,MCC
6,23,72,0.77,MCC
6,23,73,0.015,MCC
6,23,74,0.115,MCC
6,23,75,0.44,MCC
6,23,76,0.79,MCC
6,23,77,0.59,MCC
6,23,78,1,MCC
6,23,79,0.14,MCC
6,23,80,0.81,MCC
6,23,81,1,MCC
6,23,82,1,MCC
6,23,83,0.405,MCC
6,23,84,0.745,MCC
6,23,85,0.91,MCC
6,23,86,1,MCC
6,23,87,1,MCC
6,23,88,0.99,MCC
6,23,89,0.035,MCC
6,23,90,1,MCC
6,23,91,1,MCC
6,23,92,1,MCC
6,23,93,0.01,MCC
6,23,94,0.06,MCC
6,23,95,0.02,MCC
6,23,96,0.7,MCC
6,23,97,1,MCC
6,23,98,0.035,MCC
6,23,99,0.63,MCC
6,1,51,1,CS
6,1,52,1,CS
6,1,53,0.69,CS
6,1,54,0.695,CS
6,1,55,0.725,CS
6,1,56,0.995,CS
6,1,57,1,CS
6,1,58,1,CS
6,1,59,0.565,CS
6,1,60,1,CS
6,1,61,1,CS
6,1,62,0.99,CS
6,1,63,0.96,CS
6,1,64,1,CS
6,1,65,1,CS
6,1,66,0.52,CS
6,1,67,0.97,CS
6,1,68,1,CS
6,1,69,1,CS
6,1,70,0.99,CS
6,1,71,1,CS
6,1,72,1,CS
6,1,73,0.735,CS
6,1,74,0.95,CS
6,1,75,1,CS
6,1,76,1,CS
6,1,77,0.59,CS
6,1,78,1,CS
6,1,79,1,CS
6,1,80,0.815,CS
6,1,81,1,CS
6,1,82,1,CS
6,1,83,1,CS
6,1,84,1,CS
6,28,51,1,CS
6,28,52,0.995,CS
6,28,53,1,CS
6,28,54,0.52,CS
6,28,55,1,CS
6,28,56,1,CS
6,28,57,0.555,CS
6,28,58,1,CS
6,28,59,1,CS
6,28,60,1,CS
6,28,61,0.915,CS
6,28,62,0.705,CS
6,28,63,1,CS
6,28,64,1,CS
6,28,65,1,CS
6,28,66,0.515,CS
6,28,67,0.705,CS
6,28,68,1,CS
6,28,69,0.505,CS
6,28,70,1,CS
6,28,71,1,CS
6,28,72,0.735,CS
6,28,73,1,CS
6,28,74,1,CS
6,28,75,1,CS
6,28,76,1,CS
6,28,77,1,CS
6,28,78,1,CS
6,28,79,1,CS
6,28,80,0.71,CS
6,28,81,1,CS
6,28,82,1,CS
6,28,83,0.56,CS
6,1,51,NA,MCC
6,1,52,0.03,MCC
6,1,53,0.01,MCC
6,1,54,0.375,MCC
6,1,55,1,MCC
6,1,56,0.815,MCC
6,1,57,0.99,MCC
6,1,58,0.27,MCC
6,1,59,0.96,MCC
6,1,60,1,MCC
6,1,61,1,MCC
6,1,62,0.97,MCC
6,1,63,1,MCC
6,1,64,0.045,MCC
6,1,65,1,MCC
6,1,66,0.735,MCC
6,1,67,0.95,MCC
6,1,68,0.99,MCC
6,1,69,1,MCC
6,1,70,1,MCC
6,1,71,0.245,MCC
6,1,72,1,MCC
6,1,73,1,MCC
6,1,74,1,MCC
6,1,75,0.37,MCC
6,1,76,0.035,MCC
6,1,77,0.02,MCC
6,1,78,0.205,MCC
6,1,79,1,MCC
6,1,80,1,MCC
6,1,81,1,MCC
6,1,82,0.015,MCC
6,1,83,0.16,MCC
6,1,84,1,MCC
6,1,85,0.38,MCC
6,1,86,0.405,MCC
6,1,87,0.24,MCC
6,1,88,1,MCC
6,1,89,0.69,MCC
6,1,90,0.565,MCC
6,1,91,1,MCC
6,1,92,1,MCC
6,1,93,0.695,MCC
6,1,94,0.39,MCC
6,1,95,0.725,MCC
6,1,96,0.995,MCC
6,1,97,1,MCC
6,1,98,1,MCC
6,1,99,0.305,MCC
6,28,51,NA,MCC
6,28,52,0.185,MCC
6,28,53,0.015,MCC
6,28,54,0.01,MCC
6,28,55,0.075,MCC
6,28,56,0.455,MCC
6,28,57,0.215,MCC
6,28,58,0.995,MCC
6,28,59,1,MCC
6,28,60,1,MCC
6,28,61,1,MCC
6,28,62,1,MCC
6,28,63,0.555,MCC
6,28,64,0.52,MCC
6,28,65,1,MCC
6,28,66,1,MCC
6,28,67,0.515,MCC
6,28,68,0.24,MCC
6,28,69,0.705,MCC
6,28,70,1,MCC
6,28,71,0.07,MCC
6,28,72,0.41,MCC
6,28,73,0.915,MCC
6,28,74,0.215,MCC
6,28,75,1,MCC
6,28,76,1,MCC
6,28,77,1,MCC
6,28,78,0.17,MCC
6,28,79,0.085,MCC
6,28,80,1,MCC
6,28,81,1,MCC
6,28,82,0.015,MCC
6,28,83,0.065,MCC
6,28,84,0.04,MCC
6,28,85,1,MCC
6,28,86,1,MCC
6,28,87,0.56,MCC
6,28,88,1,MCC
6,28,89,1,MCC
6,28,90,0.71,MCC
6,28,91,0.005,MCC
6,28,92,0.015,MCC
6,28,93,0.29,MCC
6,28,94,1,MCC
6,28,95,1,MCC
6,28,96,1,MCC
6,28,97,0.505,MCC
6,28,98,1,MCC
6,28,99,1,MCC
3,50,51,1,CS
3,50,52,0.54,CS
3,50,53,0.92,CS
3,50,54,1,CS
3,50,55,1,CS
3,50,56,0.98,CS
3,50,57,1,CS
3,50,58,0.94,CS
3,50,59,0.945,CS
3,50,60,1,CS
3,50,61,1,CS
3,50,62,0.54,CS
3,50,63,1,CS
3,50,64,1,CS
3,50,65,1,CS
3,50,66,1,CS
3,50,67,1,CS
3,50,68,0.725,CS
3,50,69,1,CS
3,50,70,1,CS
3,50,71,1,CS
3,50,72,1,CS
3,50,73,0.985,CS
3,50,74,1,CS
3,50,75,0.73,CS
3,50,76,1,CS
3,50,77,1,CS
3,50,78,1,CS
3,50,79,1,CS
3,50,80,1,CS
3,50,81,0.585,CS
3,50,82,0.745,CS
3,50,83,1,CS
3,50,84,0.66,CS
3,50,85,0.995,CS
3,50,86,1,CS
3,50,87,0.735,CS
3,50,88,0.7,CS
3,50,89,1,CS
3,50,90,0.775,CS
3,50,91,1,CS
3,50,51,NA,MCC
3,50,52,0.54,MCC
3,50,53,0.28,MCC
3,50,54,0.405,MCC
3,50,55,1,MCC
3,50,56,0.27,MCC
3,50,57,1,MCC
3,50,58,0.585,MCC
3,50,59,0.745,MCC
3,50,60,1,MCC
3,50,61,0.66,MCC
3,50,62,0.995,MCC
3,50,63,1,MCC
3,50,64,0.92,MCC
3,50,65,1,MCC
3,50,66,0.73,MCC
3,50,67,1,MCC
3,50,68,1,MCC
3,50,69,1,MCC
3,50,70,1,MCC
3,50,71,0.47,MCC
3,50,72,1,MCC
3,50,73,0.98,MCC
3,50,74,0.395,MCC
3,50,75,0.54,MCC
3,50,76,0.375,MCC
3,50,77,1,MCC
3,50,78,0.94,MCC
3,50,79,1,MCC
3,50,80,0.945,MCC
3,50,81,1,MCC
3,50,82,1,MCC
3,50,83,1,MCC
3,50,84,0.375,MCC
3,50,85,1,MCC
3,50,86,1,MCC
3,50,87,1,MCC
3,50,88,0.985,MCC
3,50,89,1,MCC
3,50,90,0.445,MCC
3,50,91,1,MCC
3,50,92,1,MCC
3,50,93,0.725,MCC
3,50,94,1,MCC
3,50,95,0.735,MCC
3,50,96,0.7,MCC
3,50,97,1,MCC
3,50,98,0.775,MCC
3,50,99,1,MCC
6,19,51,1,CS
6,19,52,0.905,CS
6,19,53,0.675,CS
6,19,54,1,CS
6,19,55,1,CS
6,19,56,1,CS
6,19,57,0.89,CS
6,19,58,1,CS
6,19,59,0.625,CS
6,19,60,1,CS
6,19,61,1,CS
6,19,62,1,CS
6,19,63,0.58,CS
6,19,64,1,CS
6,19,65,0.72,CS
6,19,66,0.65,CS
6,19,67,1,CS
6,19,68,0.975,CS
6,19,69,0.755,CS
6,19,70,1,CS
6,19,71,1,CS
6,19,72,0.765,CS
6,19,73,0.595,CS
6,19,74,1,CS
6,19,75,1,CS
6,19,76,0.525,CS
6,19,77,1,CS
6,19,51,NA,MCC
6,19,52,NA,MCC
6,19,53,0.01,MCC
6,19,54,0.01,MCC
6,19,55,0.01,MCC
6,19,56,0.075,MCC
6,19,57,1,MCC
6,19,58,0.72,MCC
6,19,59,0.15,MCC
6,19,60,0.12,MCC
6,19,61,0.205,MCC
6,19,62,0.185,MCC
6,19,63,0.275,MCC
6,19,64,0.65,MCC
6,19,65,0.975,MCC
6,19,66,1,MCC
6,19,67,0.765,MCC
6,19,68,0.595,MCC
6,19,69,1,MCC
6,19,70,0.045,MCC
6,19,71,0.1,MCC
6,19,72,0.28,MCC
6,19,73,0.905,MCC
6,19,74,0.06,MCC
6,19,75,1,MCC
6,19,76,1,MCC
6,19,77,1,MCC
6,19,78,0.205,MCC
6,19,79,0.025,MCC
6,19,80,0.455,MCC
6,19,81,0.47,MCC
6,19,82,1,MCC
6,19,83,1,MCC
6,19,84,0.58,MCC
6,19,85,1,MCC
6,19,86,0.065,MCC
6,19,87,0.005,MCC
6,19,88,0.055,MCC
6,19,89,0.755,MCC
6,19,90,1,MCC
6,19,91,1,MCC
6,19,92,1,MCC
6,19,93,0.265,MCC
6,19,94,0.055,MCC
6,19,95,0.07,MCC
6,19,96,0.89,MCC
6,19,97,1,MCC
6,19,98,0.215,MCC
6,19,99,1,MCC
6,37,51,1,CS
6,37,52,0.62,CS
6,37,53,0.945,CS
6,37,54,0.745,CS
6,37,55,0.64,CS
6,37,56,0.87,CS
6,37,57,0.635,CS
6,37,58,1,CS
6,37,59,1,CS
6,37,60,0.585,CS
6,37,61,0.995,CS
6,37,62,1,CS
6,37,63,1,CS
6,37,64,0.79,CS
6,37,65,1,CS
6,37,66,0.945,CS
6,37,67,1,CS
6,37,68,0.875,CS
6,37,69,1,CS
6,37,70,1,CS
6,37,71,0.68,CS
6,37,72,1,CS
6,37,73,1,CS
6,37,74,1,CS
6,37,75,0.735,CS
6,37,76,0.615,CS
6,37,77,1,CS
6,37,78,0.84,CS
6,37,79,1,CS
6,37,80,0.95,CS
6,37,81,0.715,CS
6,37,82,0.96,CS
6,37,83,1,CS
6,37,84,0.63,CS
6,37,85,1,CS
6,37,86,0.73,CS
6,37,51,NA,MCC
6,37,52,1,MCC
6,37,53,0.73,MCC
6,37,54,0.95,MCC
6,37,55,0.715,MCC
6,37,56,0.96,MCC
6,37,57,1,MCC
6,37,58,0.19,MCC
6,37,59,1,MCC
6,37,60,0.62,MCC
6,37,61,0.275,MCC
6,37,62,0.14,MCC
6,37,63,0.26,MCC
6,37,64,0.01,MCC
6,37,65,0.07,MCC
6,37,66,0.15,MCC
6,37,67,0.635,MCC
6,37,68,0.44,MCC
6,37,69,1,MCC
6,37,70,1,MCC
6,37,71,0.945,MCC
6,37,72,0.745,MCC
6,37,73,0.115,MCC
6,37,74,0.87,MCC
6,37,75,0.84,MCC
6,37,76,0.17,MCC
6,37,77,0.425,MCC
6,37,78,1,MCC
6,37,79,0.005,MCC
6,37,80,0.49,MCC
6,37,81,0.79,MCC
6,37,82,0.945,MCC
6,37,83,1,MCC
6,37,84,1,MCC
6,37,85,0.68,MCC
6,37,86,1,MCC
6,37,87,0.055,MCC
6,37,88,0.115,MCC
6,37,89,1,MCC
6,37,90,1,MCC
6,37,91,1,MCC
6,37,92,0.875,MCC
6,37,93,1,MCC
6,37,94,0.735,MCC
6,37,95,0.145,MCC
6,37,96,0.585,MCC
6,37,97,0.995,MCC
6,37,98,1,MCC
6,37,99,1,MCC
6,46,51,1,CS
6,46,52,0.695,CS
6,46,53,0.59,CS
6,46,54,1,CS
6,46,55,1,CS
6,46,56,1,CS
6,46,57,0.83,CS
6,46,58,0.905,CS
6,46,59,0.7,CS
6,46,60,0.995,CS
6,46,61,1,CS
6,46,62,1,CS
6,46,63,1,CS
6,46,64,1,CS
6,46,65,1,CS
6,46,66,1,CS
6,46,67,1,CS
6,46,68,0.995,CS
6,46,69,1,CS
6,46,70,0.8,CS
6,46,71,1,CS
6,46,72,0.885,CS
6,46,73,1,CS
6,46,74,1,CS
6,46,75,1,CS
6,46,76,1,CS
6,46,51,NA,MCC
6,46,52,0.12,MCC
6,46,53,0.065,MCC
6,46,54,0.04,MCC
6,46,55,0.355,MCC
6,46,56,1,MCC
6,46,57,0.995,MCC
6,46,58,1,MCC
6,46,59,0.695,MCC
6,46,60,0.045,MCC
6,46,61,0.905,MCC
6,46,62,0.7,MCC
6,46,63,0.995,MCC
6,46,64,1,MCC
6,46,65,0.425,MCC
6,46,66,0.3,MCC
6,46,67,0.83,MCC
6,46,68,1,MCC
6,46,69,1,MCC
6,46,70,1,MCC
6,46,71,0.3,MCC
6,46,72,0.21,MCC
6,46,73,0.125,MCC
6,46,74,0.035,MCC
6,46,75,0.02,MCC
6,46,76,0.025,MCC
