"node";"tree_age";"tree_simulation_number";"prob"
66;10;28;0,105
67;10;28;1
68;10;28;1
69;10;28;0
70;10;28;0,115
71;10;28;0
72;10;28;0,01
73;10;28;0,995
74;10;28;1
75;10;28;0,015
76;10;28;0,005
77;10;28;1
78;10;28;0,92
79;10;28;1
80;10;28;1
81;10;28;0
82;10;28;0
83;10;28;0,005
84;10;28;0,045
85;10;28;1
86;10;28;0
87;10;28;0,025
88;10;28;0,175
89;10;28;0,975
90;10;28;0,01
91;10;28;1
92;10;28;0,005
93;10;28;0,545
94;10;28;0,015
95;10;28;1
96;10;28;1
97;10;28;1
98;10;28;0,75
99;10;28;1
51;11;28;1
52;11;28;0
53;11;28;0
54;11;28;0
55;11;28;0
56;11;28;0
57;11;28;0
58;11;28;1
59;11;28;0,445
60;11;28;0
61;11;28;0,085
62;11;28;1
63;11;28;1
64;11;28;0
65;11;28;0,01
66;11;28;0,07
67;11;28;1
68;11;28;1
69;11;28;0,015
70;11;28;0,03
71;11;28;0
72;11;28;0
73;11;28;1
74;11;28;1
75;11;28;0,73
76;11;28;0,37
77;11;28;1
78;11;28;1
79;11;28;1
80;11;28;1
81;11;28;0
82;11;28;0
83;11;28;0
84;11;28;0,005
85;11;28;0,985
86;11;28;0
87;11;28;0,035
88;11;28;0,475
89;11;28;0,31
90;11;28;0,03
91;11;28;1
92;11;28;0
93;11;28;0
94;11;28;0,025
95;11;28;1
96;11;28;1
97;11;28;1
98;11;28;0,085
99;11;28;1
51;12;28;1
52;12;28;0
53;12;28;0
54;12;28;0
55;12;28;0
56;12;28;0
57;12;28;0
58;12;28;1
59;12;28;0,29
60;12;28;0,005
61;12;28;0,12
62;12;28;1
63;12;28;1
64;12;28;0
65;12;28;0,005
66;12;28;0,03
67;12;28;1
68;12;28;1
69;12;28;0
70;12;28;0,03
71;12;28;0
72;12;28;0
73;12;28;0,035
74;12;28;1
75;12;28;0,01
76;12;28;0,09
77;12;28;1
78;12;28;1
79;12;28;1
80;12;28;1
81;12;28;0
82;12;28;0
83;12;28;0
84;12;28;0,005
85;12;28;0,475
86;12;28;0
87;12;28;0,005
88;12;28;0,045
89;12;28;0,955
90;12;28;0,015
91;12;28;1
92;12;28;0
93;12;28;0
94;12;28;0,005
95;12;28;1
96;12;28;1
97;12;28;1
98;12;28;0,965
99;12;28;1
51;13;28;1
52;13;28;0
53;13;28;0
54;13;28;0
55;13;28;0
56;13;28;0
57;13;28;0
58;13;28;1
59;13;28;0,255
60;13;28;0
61;13;28;0,06
62;13;28;1
63;13;28;0,725
64;13;28;0
65;13;28;0
66;13;28;0
67;13;28;1
68;13;28;1
69;13;28;0,005
70;13;28;0,08
71;13;28;0
72;13;28;0
73;13;28;0,62
74;13;28;0,925
75;13;28;0,025
76;13;28;0,175
77;13;28;0,99
78;13;28;0,195
79;13;28;1
80;13;28;1
81;13;28;0
82;13;28;0
83;13;28;0
84;13;28;0
85;13;28;0,035
86;13;28;0
87;13;28;0
88;13;28;0
89;13;28;0,11
90;13;28;0,01
91;13;28;1
92;13;28;0
93;13;28;0
94;13;28;0,035
95;13;28;1
96;13;28;1
97;13;28;1
98;13;28;0,375
99;13;28;1
51;14;28;1
52;14;28;0
53;14;28;0
54;14;28;0
55;14;28;0
56;14;28;0
57;14;28;0
58;14;28;0,73
59;14;28;0,775
60;14;28;0
61;14;28;0,015
62;14;28;1
63;14;28;1
64;14;28;0
65;14;28;0,005
66;14;28;0,01
67;14;28;1
68;14;28;1
69;14;28;0
70;14;28;0,01
71;14;28;0
72;14;28;0
73;14;28;0,735
74;14;28;0,935
75;14;28;0,05
76;14;28;0,115
77;14;28;1
78;14;28;0,745
79;14;28;0,74
80;14;28;1
81;14;28;0
82;14;28;0
83;14;28;0
84;14;28;0
85;14;28;0,075
86;14;28;0
87;14;28;0,005
88;14;28;0,085
89;14;28;0,18
90;14;28;0,02
91;14;28;1
92;14;28;0
93;14;28;0
94;14;28;0,005
95;14;28;1
96;14;28;1
97;14;28;1
98;14;28;0,045
99;14;28;1
51;15;28;1
52;15;28;0
53;15;28;0
54;15;28;0
55;15;28;0
56;15;28;0
57;15;28;0
58;15;28;0,98
59;15;28;0,87
60;15;28;0
61;15;28;0,015
62;15;28;1
63;15;28;1
64;15;28;0
65;15;28;0,005
66;15;28;0,015
67;15;28;0,995
68;15;28;1
69;15;28;0
70;15;28;0,02
71;15;28;0
72;15;28;0
73;15;28;0
74;15;28;0,975
75;15;28;0
76;15;28;0,01
77;15;28;1
78;15;28;0,195
79;15;28;0,325
80;15;28;1
81;15;28;0
82;15;28;0
83;15;28;0
84;15;28;0
85;15;28;0,03
86;15;28;0
87;15;28;0
88;15;28;0,075
89;15;28;0,03
90;15;28;0,075
91;15;28;1
92;15;28;0
93;15;28;0
94;15;28;0,005
95;15;28;1
96;15;28;1
97;15;28;1
98;15;28;0,04
99;15;28;1
51;16;28;1
52;16;28;0
53;16;28;0
54;16;28;0
55;16;28;0
56;16;28;0
57;16;28;0
58;16;28;0,07
59;16;28;0,87
60;16;28;0
61;16;28;0,015
62;16;28;1
63;16;28;0,97
64;16;28;0
65;16;28;0
66;16;28;0,275
67;16;28;1
68;16;28;1
69;16;28;0
70;16;28;0,005
71;16;28;0
72;16;28;0
73;16;28;0,01
74;16;28;0,87
75;16;28;0,005
76;16;28;0,01
77;16;28;0,98
78;16;28;0,01
79;16;28;1
80;16;28;1
81;16;28;0
82;16;28;0
83;16;28;0
84;16;28;0,01
85;16;28;0,15
86;16;28;0
87;16;28;0
88;16;28;0,025
89;16;28;0,05
90;16;28;0,015
91;16;28;1
92;16;28;0
93;16;28;0
94;16;28;0,03
95;16;28;1
96;16;28;1
97;16;28;1
98;16;28;0,1
99;16;28;1
51;17;28;1
52;17;28;0
53;17;28;0
54;17;28;0
55;17;28;0
56;17;28;0
57;17;28;0
58;17;28;0,035
59;17;28;0,045
60;17;28;0
61;17;28;0,015
62;17;28;0,39
63;17;28;1
64;17;28;0
65;17;28;0
66;17;28;0,025
67;17;28;1
68;17;28;1
69;17;28;0
70;17;28;0,015
71;17;28;0
72;17;28;0
73;17;28;0,005
74;17;28;0,755
75;17;28;0,015
76;17;28;0,02
77;17;28;1
78;17;28;0,065
79;17;28;0,95
80;17;28;1
81;17;28;0
82;17;28;0
83;17;28;0
84;17;28;0,005
85;17;28;0,045
86;17;28;0
87;17;28;0
88;17;28;0,055
89;17;28;0,085
90;17;28;0,025
91;17;28;1
92;17;28;0
93;17;28;0,01
94;17;28;0,315
95;17;28;1
96;17;28;1
97;17;28;1
98;17;28;0,02
99;17;28;1
51;2;28;1
52;2;28;0,115
53;2;28;0,045
54;2;28;1
55;2;28;0,305
56;2;28;1
57;2;28;0,225
58;2;28;1
59;2;28;0,35
60;2;28;0,455
61;2;28;1
62;2;28;1
63;2;28;1
64;2;28;1
65;2;28;0,89
66;2;28;1
67;2;28;1
68;2;28;1
69;2;28;1
70;2;28;1
71;2;28;1
72;2;28;1
73;2;28;1
74;2;28;1
75;2;28;0,315
76;2;28;0,85
77;2;28;1
78;2;28;1
79;2;28;1
80;2;28;1
81;2;28;0,995
82;2;28;0,3
83;2;28;1
84;2;28;0,54
85;2;28;1
86;2;28;0,575
87;2;28;1
88;2;28;1
89;2;28;1
90;2;28;1
91;2;28;1
92;2;28;0,735
93;2;28;1
94;2;28;0,1
95;2;28;1
96;2;28;1
97;2;28;1
98;2;28;1
99;2;28;1
51;3;28;1
52;3;28;0,145
53;3;28;0,865
54;3;28;0,115
55;3;28;0,045
56;3;28;0,85
57;3;28;0,435
58;3;28;1
59;3;28;0,415
60;3;28;0,885
61;3;28;1
62;3;28;1
63;3;28;1
64;3;28;0,695
65;3;28;0,96
66;3;28;0,92
67;3;28;1
68;3;28;1
69;3;28;1
70;3;28;0,86
71;3;28;1
72;3;28;1
73;3;28;1
74;3;28;1
75;3;28;0,455
76;3;28;0,16
77;3;28;1
78;3;28;1
79;3;28;1
80;3;28;1
81;3;28;0,885
82;3;28;0,295
83;3;28;0,975
84;3;28;0,025
85;3;28;1
86;3;28;0,99
87;3;28;0,99
88;3;28;1
89;3;28;1
90;3;28;1
91;3;28;1
92;3;28;0,995
93;3;28;1
94;3;28;0,4
95;3;28;1
96;3;28;1
97;3;28;1
98;3;28;1
99;3;28;1
51;4;28;1
52;4;28;0,035
53;4;28;0,035
54;4;28;0,69
55;4;28;0,095
56;4;28;0,265
57;4;28;0,15
58;4;28;1
59;4;28;0,76
60;4;28;0,335
61;4;28;1
62;4;28;1
63;4;28;1
64;4;28;0,715
65;4;28;0,205
66;4;28;0,815
67;4;28;1
68;4;28;1
69;4;28;1
70;4;28;0,615
71;4;28;0,99
72;4;28;1
73;4;28;1
74;4;28;1
75;4;28;0,47
76;4;28;0,12
77;4;28;1
78;4;28;1
79;4;28;1
80;4;28;1
81;4;28;0,805
82;4;28;0,045
83;4;28;0,955
84;4;28;0,685
85;4;28;1
86;4;28;0,105
87;4;28;0,885
88;4;28;1
89;4;28;1
90;4;28;1
91;4;28;1
92;4;28;0,065
93;4;28;1
94;4;28;0,57
95;4;28;1
96;4;28;1
97;4;28;1
98;4;28;1
99;4;28;1
51;5;28;1
52;5;28;0
53;5;28;0
54;5;28;0
55;5;28;0
56;5;28;0,005
57;5;28;0,07
58;5;28;1
59;5;28;0,195
60;5;28;0,17
61;5;28;1
62;5;28;1
63;5;28;1
64;5;28;0,115
65;5;28;0,445
66;5;28;0,125
67;5;28;1
68;5;28;1
69;5;28;0,86
70;5;28;0,89
71;5;28;0,995
72;5;28;1
73;5;28;1
74;5;28;1
75;5;28;0,245
76;5;28;0,11
77;5;28;1
78;5;28;1
79;5;28;1
80;5;28;1
81;5;28;0,065
82;5;28;0,275
83;5;28;0,845
84;5;28;0,245
85;5;28;1
86;5;28;0,06
87;5;28;1
88;5;28;1
89;5;28;1
90;5;28;0,975
91;5;28;1
92;5;28;0
93;5;28;1
94;5;28;0,085
95;5;28;1
96;5;28;1
97;5;28;1
98;5;28;1
99;5;28;1
51;6;28;1
52;6;28;0,005
53;6;28;0
54;6;28;0
55;6;28;0
56;6;28;0,01
57;6;28;0,02
58;6;28;1
59;6;28;0,07
60;6;28;0,16
61;6;28;1
62;6;28;1
63;6;28;1
64;6;28;0
65;6;28;0,01
66;6;28;0,735
67;6;28;1
68;6;28;1
69;6;28;0,185
70;6;28;0,56
71;6;28;0,455
72;6;28;0,995
73;6;28;1
74;6;28;1
75;6;28;0,205
76;6;28;0,555
77;6;28;1
78;6;28;1
79;6;28;1
80;6;28;1
81;6;28;0,19
82;6;28;0,065
83;6;28;0,43
84;6;28;0,705
85;6;28;1
86;6;28;0,005
87;6;28;0,505
88;6;28;1
89;6;28;1
90;6;28;0,29
91;6;28;1
92;6;28;0,02
93;6;28;0,915
94;6;28;0,07
95;6;28;1
96;6;28;1
97;6;28;1
98;6;28;1
99;6;28;1
51;7;28;1
52;7;28;0,005
53;7;28;0,005
54;7;28;0
55;7;28;0
56;7;28;0,02
57;7;28;0,025
58;7;28;1
59;7;28;0,08
60;7;28;0,04
61;7;28;1
62;7;28;1
63;7;28;1
64;7;28;0
65;7;28;0,035
66;7;28;0,73
67;7;28;1
68;7;28;1
69;7;28;0,06
70;7;28;0,46
71;7;28;0,31
72;7;28;0,99
73;7;28;1
74;7;28;1
75;7;28;0,525
76;7;28;0,45
77;7;28;1
78;7;28;1
79;7;28;1
80;7;28;1
81;7;28;0,295
82;7;28;0,315
83;7;28;0,295
84;7;28;0,005
85;7;28;0,965
86;7;28;0,015
87;7;28;0,615
88;7;28;1
89;7;28;1
90;7;28;0,325
91;7;28;1
92;7;28;0,135
93;7;28;0,98
94;7;28;0,92
95;7;28;1
96;7;28;1
97;7;28;1
98;7;28;1
99;7;28;1
51;8;28;1
52;8;28;0
53;8;28;0
54;8;28;0,005
55;8;28;0
56;8;28;0
57;8;28;0,005
58;8;28;1
59;8;28;0,29
60;8;28;0,005
61;8;28;0,855
62;8;28;1
63;8;28;1
64;8;28;0,015
65;8;28;0
66;8;28;0,005
67;8;28;1
68;8;28;1
69;8;28;0,055
70;8;28;0,23
71;8;28;0,01
72;8;28;0,695
73;8;28;1
74;8;28;1
75;8;28;0,09
76;8;28;0,805
77;8;28;1
78;8;28;1
79;8;28;1
80;8;28;1
81;8;28;0,085
82;8;28;0,01
83;8;28;0
84;8;28;0
85;8;28;1
86;8;28;0,005
87;8;28;0,045
88;8;28;0,98
89;8;28;1
90;8;28;0,02
91;8;28;1
92;8;28;0
93;8;28;0,115
94;8;28;0,05
95;8;28;1
96;8;28;1
97;8;28;1
98;8;28;1
99;8;28;1
51;9;28;1
52;9;28;0
53;9;28;0
54;9;28;0
55;9;28;0
56;9;28;0
57;9;28;0
58;9;28;1
59;9;28;0,485
60;9;28;0,005
61;9;28;0,175
62;9;28;1
63;9;28;1
64;9;28;0
65;9;28;0
66;9;28;0,02
67;9;28;1
68;9;28;1
69;9;28;0,02
70;9;28;0,555
71;9;28;0
72;9;28;0
73;9;28;1
74;9;28;1
75;9;28;0,845
76;9;28;0,83
77;9;28;1
78;9;28;1
79;9;28;1
80;9;28;1
81;9;28;0
82;9;28;0,065
83;9;28;0,53
84;9;28;0,04
85;9;28;1
86;9;28;0
87;9;28;0,03
88;9;28;1
89;9;28;1
90;9;28;0,01
91;9;28;1
92;9;28;0,175
93;9;28;0,91
94;9;28;0,875
95;9;28;1
96;9;28;1
97;9;28;1
98;9;28;1
99;9;28;1
51;1;29;1
52;1;29;0,87
53;1;29;1
54;1;29;0,745
55;1;29;1
56;1;29;0,115
57;1;29;0,705
58;1;29;0,975
59;1;29;1
60;1;29;1
61;1;29;0,865
62;1;29;1
63;1;29;1
64;1;29;0,885
65;1;29;1
66;1;29;1
67;1;29;0,96
68;1;29;1
69;1;29;1
70;1;29;0,03
71;1;29;1
72;1;29;0,405
73;1;29;1
74;1;29;1
75;1;29;0,655
76;1;29;1
77;1;29;1
78;1;29;1
79;1;29;0,205
80;1;29;1
81;1;29;0,615
82;1;29;0,81
83;1;29;0,96
84;1;29;1
85;1;29;1
86;1;29;1
87;1;29;0,87
88;1;29;0,985
89;1;29;1
90;1;29;0,905
91;1;29;0,88
92;1;29;1
93;1;29;1
94;1;29;1
95;1;29;1
96;1;29;1
97;1;29;1
98;1;29;0,415
99;1;29;1
51;10;29;1
52;10;29;0,02
53;10;29;1
54;10;29;0,73
55;10;29;1
56;10;29;0
57;10;29;0
58;10;29;0
59;10;29;0,005
60;10;29;1
61;10;29;0,04
62;10;29;1
63;10;29;0,5
64;10;29;0
65;10;29;0
66;10;29;0
67;10;29;0,025
68;10;29;1
69;10;29;0,085
70;10;29;0
71;10;29;0,06
72;10;29;0,045
73;10;29;0,85
74;10;29;1
75;10;29;0
76;10;29;0
77;10;29;0,625
78;10;29;0,02
79;10;29;0
80;10;29;0,245
81;10;29;0
82;10;29;0
83;10;29;0
84;10;29;1
85;10;29;0
86;10;29;1
87;10;29;0,02
88;10;29;0
89;10;29;0,665
90;10;29;0
91;10;29;0,01
92;10;29;1
93;10;29;0,23
94;10;29;1
95;10;29;1
96;10;29;0
97;10;29;0,81
98;10;29;0,03
99;10;29;1
51;11;29;1
52;11;29;0
53;11;29;1
54;11;29;0,945
55;11;29;1
56;11;29;0
57;11;29;0
58;11;29;0
59;11;29;0,02
60;11;29;1
61;11;29;0,005
62;11;29;1
63;11;29;0,855
64;11;29;0
65;11;29;0
66;11;29;0
67;11;29;0,01
68;11;29;1
69;11;29;0,02
70;11;29;0
71;11;29;0,015
72;11;29;0,09
73;11;29;1
74;11;29;0,775
75;11;29;0
76;11;29;0
77;11;29;0,015
78;11;29;0,02
79;11;29;0
80;11;29;0,63
81;11;29;0
82;11;29;0
83;11;29;0
84;11;29;1
85;11;29;0
86;11;29;1
87;11;29;0,025
88;11;29;0
89;11;29;0,95
90;11;29;0
91;11;29;0
92;11;29;1
93;11;29;0,01
94;11;29;1
95;11;29;1
96;11;29;0,025
97;11;29;0,855
98;11;29;0,025
99;11;29;1
51;12;29;1
52;12;29;0
53;12;29;1
54;12;29;0,22
55;12;29;0,995
56;12;29;0
57;12;29;0
58;12;29;0
59;12;29;0,02
60;12;29;1
61;12;29;0,005
62;12;29;1
63;12;29;0,99
64;12;29;0
65;12;29;0
66;12;29;0
67;12;29;0
68;12;29;1
69;12;29;0,005
70;12;29;0
71;12;29;0,005
72;12;29;0
73;12;29;0,88
74;12;29;0,545
75;12;29;0
76;12;29;0
77;12;29;0,025
78;12;29;0,01
79;12;29;0
80;12;29;0,025
81;12;29;0
82;12;29;0
83;12;29;0
84;12;29;1
85;12;29;0
86;12;29;1
87;12;29;0,015
88;12;29;0
89;12;29;0,065
90;12;29;0
91;12;29;0
92;12;29;1
93;12;29;0,015
94;12;29;1
95;12;29;1
96;12;29;0
97;12;29;0,05
98;12;29;0,04
99;12;29;1
51;13;29;1
52;13;29;0,015
53;13;29;1
54;13;29;0,445
55;13;29;1
56;13;29;0
57;13;29;0
58;13;29;0
59;13;29;0,09
60;13;29;1
61;13;29;0,015
62;13;29;1
63;13;29;0,215
64;13;29;0
65;13;29;0
66;13;29;0
67;13;29;0,015
68;13;29;1
69;13;29;0,03
70;13;29;0
71;13;29;0
72;13;29;0,05
73;13;29;0,83
74;13;29;0,97
75;13;29;0
76;13;29;0
77;13;29;0,04
78;13;29;0,01
79;13;29;0
80;13;29;0,015
81;13;29;0
82;13;29;0
83;13;29;0
84;13;29;1
85;13;29;0
86;13;29;1
87;13;29;0,015
88;13;29;0
89;13;29;0,095
90;13;29;0
91;13;29;0,005
92;13;29;0,995
93;13;29;0,02
94;13;29;1
95;13;29;1
96;13;29;0
97;13;29;0,495
98;13;29;0,01
99;13;29;0,745
51;14;29;1
52;14;29;0
53;14;29;1
54;14;29;0,735
55;14;29;0,43
56;14;29;0
57;14;29;0
58;14;29;0
59;14;29;0,02
60;14;29;1
61;14;29;0,005
62;14;29;1
63;14;29;0,915
64;14;29;0
65;14;29;0
66;14;29;0
67;14;29;0,01
68;14;29;0,995
69;14;29;0,015
70;14;29;0
71;14;29;0
72;14;29;0,015
73;14;29;0,045
74;14;29;0,695
75;14;29;0
76;14;29;0
77;14;29;0,005
78;14;29;0,025
79;14;29;0
80;14;29;0,01
81;14;29;0
82;14;29;0
83;14;29;0
84;14;29;1
85;14;29;0
86;14;29;1
87;14;29;0,005
88;14;29;0
89;14;29;0,09
90;14;29;0
91;14;29;0
92;14;29;0,5
93;14;29;0,01
94;14;29;1
95;14;29;1
96;14;29;0
97;14;29;0,025
98;14;29;0,005
99;14;29;0,235
51;15;29;1
52;15;29;0,01
53;15;29;1
54;15;29;0,66
55;15;29;0,975
56;15;29;0
57;15;29;0
58;15;29;0
59;15;29;0
60;15;29;1
61;15;29;0,015
62;15;29;1
63;15;29;0,64
64;15;29;0
65;15;29;0
66;15;29;0,005
67;15;29;0,025
68;15;29;1
69;15;29;0,02
70;15;29;0
71;15;29;0
72;15;29;0,005
73;15;29;0,035
74;15;29;0,02
75;15;29;0
76;15;29;0
77;15;29;0,035
78;15;29;0,01
79;15;29;0
80;15;29;0,015
81;15;29;0
82;15;29;0
83;15;29;0
84;15;29;1
85;15;29;0
86;15;29;1
87;15;29;0,02
88;15;29;0
89;15;29;0,045
90;15;29;0
91;15;29;0
92;15;29;1
93;15;29;0,03
94;15;29;1
95;15;29;1
96;15;29;0
97;15;29;0,44
98;15;29;0,015
99;15;29;0,96
51;16;29;1
52;16;29;0,01
53;16;29;1
54;16;29;0,335
55;16;29;0,94
56;16;29;0
57;16;29;0
58;16;29;0
59;16;29;0,005
60;16;29;0,99
61;16;29;0,025
62;16;29;1
63;16;29;0,745
64;16;29;0
65;16;29;0
66;16;29;0
67;16;29;0,025
68;16;29;1
69;16;29;0,015
70;16;29;0
71;16;29;0
72;16;29;0,015
73;16;29;0,02
74;16;29;0,235
75;16;29;0
76;16;29;0
77;16;29;0,01
78;16;29;0,025
79;16;29;0
80;16;29;0,015
81;16;29;0
82;16;29;0
83;16;29;0
84;16;29;0,995
85;16;29;0
86;16;29;0,99
87;16;29;0,015
88;16;29;0
89;16;29;0,07
90;16;29;0
91;16;29;0
92;16;29;0,08
93;16;29;0,015
94;16;29;1
95;16;29;1
96;16;29;0
97;16;29;0,3
98;16;29;0
99;16;29;0,48
51;17;29;1
52;17;29;0,01
53;17;29;1
54;17;29;0,285
55;17;29;0,53
56;17;29;0
57;17;29;0
58;17;29;0
59;17;29;0
60;17;29;1
61;17;29;0,05
62;17;29;0,995
63;17;29;0,87
64;17;29;0
65;17;29;0
66;17;29;0
67;17;29;0,005
68;17;29;0,85
69;17;29;0,02
70;17;29;0
71;17;29;0
72;17;29;0,01
73;17;29;0,035
74;17;29;0,63
75;17;29;0
76;17;29;0
77;17;29;0,04
78;17;29;0,015
79;17;29;0
80;17;29;0,06
81;17;29;0
82;17;29;0
83;17;29;0
84;17;29;1
85;17;29;0
86;17;29;0,31
87;17;29;0,03
88;17;29;0
89;17;29;0,08
90;17;29;0
91;17;29;0
92;17;29;0,345
93;17;29;0,02
94;17;29;1
95;17;29;1
96;17;29;0
97;17;29;0,41
98;17;29;0,01
99;17;29;0,175
51;2;29;1
52;2;29;0,22
53;2;29;1
54;2;29;1
55;2;29;1
56;2;29;0,015
57;2;29;0,07
58;2;29;0,985
59;2;29;1
60;2;29;1
61;2;29;0,965
62;2;29;1
63;2;29;1
64;2;29;1
65;2;29;0,62
66;2;29;1
67;2;29;0,115
68;2;29;1
69;2;29;1
70;2;29;0,05
71;2;29;1
72;2;29;0,515
73;2;29;1
74;2;29;1
75;2;29;0,4
76;2;29;1
77;2;29;1
78;2;29;1
79;2;29;0,055
80;2;29;1
81;2;29;0,265
82;2;29;0,8
83;2;29;0,96
84;2;29;1
85;2;29;1
86;2;29;1
87;2;29;0,775
88;2;29;1
89;2;29;1
90;2;29;0,275
91;2;29;0,205
92;2;29;1
93;2;29;1
94;2;29;1
95;2;29;1
96;2;29;1
97;2;29;1
98;2;29;0,72
99;2;29;1
51;3;29;1
52;3;29;0,365
53;3;29;1
54;3;29;1
55;3;29;1
56;3;29;0,09
57;3;29;0,075
58;3;29;0
59;3;29;1
60;3;29;1
61;3;29;0,895
62;3;29;1
63;3;29;1
64;3;29;0,075
65;3;29;0,595
66;3;29;1
67;3;29;0,42
68;3;29;1
69;3;29;1
70;3;29;0,025
71;3;29;1
72;3;29;0,91
73;3;29;1
74;3;29;1
75;3;29;0,005
76;3;29;1
77;3;29;1
78;3;29;0,975
79;3;29;0
80;3;29;1
81;3;29;0
82;3;29;0,035
83;3;29;0,325
84;3;29;1
85;3;29;1
86;3;29;1
87;3;29;0,9
88;3;29;0,01
89;3;29;1
90;3;29;0,18
91;3;29;0,48
92;3;29;1
93;3;29;1
94;3;29;1
95;3;29;1
96;3;29;0,815
97;3;29;1
98;3;29;0,41
99;3;29;1
51;4;29;1
52;4;29;0,27
53;4;29;1
54;4;29;0,9
55;4;29;1
56;4;29;0,04
57;4;29;0,005
58;4;29;0
59;4;29;0,395
60;4;29;1
61;4;29;0,035
62;4;29;1
63;4;29;1
64;4;29;0,2
65;4;29;0,73
66;4;29;1
67;4;29;0,3
68;4;29;1
69;4;29;1
70;4;29;0
71;4;29;1
72;4;29;0,765
73;4;29;1
74;4;29;0,985
75;4;29;0
76;4;29;0,06
77;4;29;1
78;4;29;0,18
79;4;29;0
80;4;29;1
81;4;29;0
82;4;29;0,04
83;4;29;0,23
84;4;29;1
85;4;29;1
86;4;29;1
87;4;29;0,595
88;4;29;0,04
89;4;29;1
90;4;29;0
91;4;29;0,48
92;4;29;1
93;4;29;1
94;4;29;1
95;4;29;1
96;4;29;0,7
97;4;29;1
98;4;29;0,85
99;4;29;1
51;5;29;1
52;5;29;0,4
53;5;29;1
54;5;29;0,95
55;5;29;1
56;5;29;0,025
57;5;29;0
58;5;29;0
59;5;29;0,38
60;5;29;1
61;5;29;0,055
62;5;29;1
63;5;29;0,97
64;5;29;0
65;5;29;0,02
66;5;29;0,2
67;5;29;0,93
68;5;29;1
69;5;29;0,995
70;5;29;0
71;5;29;1
72;5;29;0,15
73;5;29;1
74;5;29;0,99
75;5;29;0
76;5;29;0,05
77;5;29;1
78;5;29;0,68
79;5;29;0
80;5;29;0,995
81;5;29;0
82;5;29;0
83;5;29;0,02
84;5;29;1
85;5;29;0,64
86;5;29;1
87;5;29;0,705
88;5;29;0
89;5;29;1
90;5;29;0,065
91;5;29;0,15
92;5;29;1
93;5;29;1
94;5;29;1
95;5;29;1
96;5;29;0,005
97;5;29;1
98;5;29;0,06
99;5;29;1
51;6;29;1
52;6;29;0,025
53;6;29;1
54;6;29;0,98
55;6;29;1
56;6;29;0,01
57;6;29;0
58;6;29;0
59;6;29;0,555
60;6;29;1
61;6;29;0,01
62;6;29;1
63;6;29;0,995
64;6;29;0,01
65;6;29;0,06
66;6;29;0,015
67;6;29;0,055
68;6;29;1
69;6;29;0,175
70;6;29;0
71;6;29;1
72;6;29;0,49
73;6;29;1
74;6;29;0,95
75;6;29;0
76;6;29;0,315
77;6;29;1
78;6;29;0,885
79;6;29;0
80;6;29;0,9
81;6;29;0
82;6;29;0
83;6;29;0
84;6;29;1
85;6;29;0,025
86;6;29;1
87;6;29;0,075
88;6;29;0,005
89;6;29;1
90;6;29;0,07
91;6;29;0,03
92;6;29;1
93;6;29;1
94;6;29;1
95;6;29;1
96;6;29;0
97;6;29;1
98;6;29;0,055
99;6;29;1
51;7;29;1
52;7;29;0,01
53;7;29;1
54;7;29;0,865
55;7;29;1
56;7;29;0
57;7;29;0
58;7;29;0
59;7;29;0,02
60;7;29;1
61;7;29;0,015
62;7;29;1
63;7;29;0,93
64;7;29;0,015
65;7;29;0
66;7;29;0,055
67;7;29;0,165
68;7;29;1
69;7;29;0,965
70;7;29;0
71;7;29;1
72;7;29;0,175
73;7;29;0,955
74;7;29;1
75;7;29;0
76;7;29;0
77;7;29;0,355
78;7;29;0,005
79;7;29;0
80;7;29;0,12
81;7;29;0
82;7;29;0
83;7;29;0
84;7;29;1
85;7;29;0,035
86;7;29;1
87;7;29;0,06
88;7;29;0
89;7;29;1
90;7;29;0
91;7;29;0,01
92;7;29;1
93;7;29;0,995
94;7;29;1
95;7;29;1
96;7;29;0
97;7;29;1
98;7;29;0,005
99;7;29;1
51;8;29;1
52;8;29;0,01
53;8;29;1
54;8;29;0,99
55;8;29;1
56;8;29;0
57;8;29;0
58;8;29;0
59;8;29;0,005
60;8;29;1
61;8;29;0,035
62;8;29;1
63;8;29;0,495
64;8;29;0,02
65;8;29;0,02
66;8;29;0,105
67;8;29;0,635
68;8;29;1
69;8;29;0,83
70;8;29;0
71;8;29;0,8
72;8;29;0,08
73;8;29;0,875
74;8;29;0,995
75;8;29;0
76;8;29;0
77;8;29;0,985
78;8;29;0
79;8;29;0
80;8;29;0,215
81;8;29;0
82;8;29;0
83;8;29;0
84;8;29;1
85;8;29;0
86;8;29;1
87;8;29;0,02
88;8;29;0
89;8;29;0,935
90;8;29;0
91;8;29;0,035
92;8;29;1
93;8;29;0,92
94;8;29;1
95;8;29;1
96;8;29;0,02
97;8;29;1
98;8;29;0,045
99;8;29;1
51;9;29;1
52;9;29;0,015
53;9;29;1
54;9;29;0,545
55;9;29;1
56;9;29;0
57;9;29;0
58;9;29;0
59;9;29;0,2
60;9;29;1
61;9;29;0,035
62;9;29;1
63;9;29;0,69
64;9;29;0
65;9;29;0
66;9;29;0
67;9;29;0,04
68;9;29;1
69;9;29;0,205
70;9;29;0
71;9;29;0,74
72;9;29;0,255
73;9;29;0,915
74;9;29;1
75;9;29;0
76;9;29;0
77;9;29;0,225
78;9;29;0,035
79;9;29;0
80;9;29;0,005
81;9;29;0
82;9;29;0
83;9;29;0
