"type","age","simulation","node","exist","N_nodes"
"consensus",8,27,58,29,TRUE
"consensus",8,27,60,29,FALSE
"consensus",8,27,61,29,TRUE
"consensus",8,27,62,29,TRUE
"consensus",8,27,63,29,FALSE
"consensus",8,27,65,29,TRUE
"consensus",8,27,66,29,TRUE
"consensus",8,27,67,29,FALSE
"consensus",8,27,68,29,TRUE
"consensus",8,27,69,29,TRUE
"consensus",8,27,70,29,TRUE
"consensus",8,27,71,29,TRUE
"consensus",8,27,72,29,FALSE
"consensus",8,27,73,29,FALSE
"consensus",8,27,74,29,TRUE
"consensus",8,27,76,29,TRUE
"consensus",8,27,77,29,FALSE
"consensus",8,27,78,29,TRUE
"consensus",8,27,79,29,FALSE
"consensus",8,28,51,28,TRUE
"consensus",8,28,52,28,FALSE
"consensus",8,28,53,28,TRUE
"consensus",8,28,54,28,TRUE
"consensus",8,28,55,28,TRUE
"consensus",8,28,56,28,TRUE
"consensus",8,28,57,28,TRUE
"consensus",8,28,58,28,TRUE
"consensus",8,28,59,28,TRUE
"consensus",8,28,62,28,FALSE
"consensus",8,28,63,28,TRUE
"consensus",8,28,64,28,FALSE
"consensus",8,28,66,28,TRUE
"consensus",8,28,67,28,TRUE
"consensus",8,28,68,28,TRUE
"consensus",8,28,69,28,TRUE
"consensus",8,28,70,28,TRUE
"consensus",8,28,71,28,TRUE
"consensus",8,28,72,28,FALSE
"consensus",8,28,73,28,TRUE
"consensus",8,28,74,28,FALSE
"consensus",8,28,75,28,TRUE
"consensus",8,28,76,28,TRUE
"consensus",8,28,77,28,FALSE
"consensus",8,28,78,28,FALSE
"consensus",8,29,51,26,TRUE
"consensus",8,29,52,26,TRUE
"consensus",8,29,53,26,TRUE
"consensus",8,29,54,26,TRUE
"consensus",8,29,55,26,TRUE
"consensus",8,29,56,26,TRUE
"consensus",8,29,57,26,TRUE
"consensus",8,29,60,26,TRUE
"consensus",8,29,61,26,TRUE
"consensus",8,29,62,26,TRUE
"consensus",8,29,63,26,TRUE
"consensus",8,29,64,26,TRUE
"consensus",8,29,65,26,TRUE
"consensus",8,29,66,26,TRUE
"consensus",8,29,68,26,TRUE
"consensus",8,29,69,26,TRUE
"consensus",8,29,70,26,TRUE
"consensus",8,29,71,26,TRUE
"consensus",8,29,72,26,TRUE
"consensus",8,29,73,26,TRUE
"consensus",8,29,74,26,TRUE
"consensus",8,29,75,26,TRUE
"consensus",8,29,76,26,TRUE
"consensus",8,3,51,29,TRUE
"consensus",8,3,52,29,TRUE
"consensus",8,3,53,29,TRUE
"consensus",8,3,54,29,TRUE
"consensus",8,3,55,29,TRUE
"consensus",8,3,56,29,TRUE
"consensus",8,3,57,29,TRUE
"consensus",8,3,59,29,TRUE
"consensus",8,3,60,29,TRUE
"consensus",8,3,61,29,FALSE
"consensus",8,3,62,29,FALSE
"consensus",8,3,63,29,TRUE
