family,n_trees,N,k,pi0,pi1,mu,q,clock_rate,t_R,concept,n_cogsets,ub_DS,inf_t_DS,ub_DT,inf_t_DT
ST_by_sens,10001,50,3963,0.9823324450906784,0.01766755490932001,0.6057216894824573,0.9999999999999984,0.00779192876526109,10.354036868019524,the_bird,22,1.0889829641429192,13.322,4.006239172241656,21.22
ST_by_sens,10001,50,3963,0.988903122532325,0.01109687746767454,0.6184268300166875,0.9999999999999996,0.00779192876526109,10.354036868019524,the_wind,26,1.0828084026330886,13.807,4.263111433604531,20.827
ST_by_sens,10001,50,3963,0.9845411019192256,0.01545889808077501,0.6164279297598617,1.0000000000000009,0.00779192876526109,10.354036868019524,the_sand,18,1.080344999931021,13.313,3.000352775551492,20.887
ST_by_sens,10001,50,3963,0.9899122038248208,0.01008779617517586,0.6307750188833705,0.9999999999999968,0.00779192876526109,10.354036868019524,the_neck,25,1.0728997023265405,13.695,3.704474618862307,20.461
ST_by_sens,10001,50,3963,0.983320039215485,0.0166799607845138,0.6235992753500939,0.9999999999999988,0.00779192876526109,10.354036868019524,to_be_alive,24,1.0724862498629089,13.042,3.7714620033852686,20.672
ST_by_sens,10001,50,3963,0.9880635141429251,0.01193648585707393,0.6394801862946885,0.9999999999999992,0.00779192876526109,10.354036868019524,the_rope,26,1.064130693782186,13.25,3.5888297919629357,20.213
ST_by_sens,10001,50,3963,0.9778041710263105,0.02219582897369408,0.6304043171161686,1.0000000000000044,0.00779192876526109,10.354036868019524,the_breast_female,16,1.0611000441255891,12.452,2.378055369450778,20.472
ST_by_sens,10001,50,3963,0.9884149733501916,0.01158502664980995,0.6541690296382413,1.0000000000000016,0.00779192876526109,10.354036868019524,to_hear,27,1.0540957507517643,13.006,3.3091588489975514,19.81
ST_by_sens,10001,50,3963,0.9793129949060804,0.02068700509391915,0.6550515551195077,0.9999999999999996,0.00779192876526109,10.354036868019524,thick,22,1.0444172785357215,12.104,2.6772516150757077,19.786
ST_by_sens,10001,50,3963,0.9939454503770572,0.00605454962294291,0.6819164142748643,1.0000000000000002,0.00779192876526109,10.354036868019524,to_spit,36,1.043738837304273,13.444,3.5349042225126532,19.1
ST_by_sens,10001,50,3963,0.98721616510451915,0.01278383489547998,0.6703208251287915,0.9999999999999992,0.00779192876526109,10.354036868019524,the_hair_of_the_head,18,1.0431149763208691,12.555,1.9381308488848195,19.389
ST_by_sens,10001,50,3963,0.9954103416805984,0.00458965831940211,0.700498239837757,1.0000000000000004,0.00779192876526109,10.354036868019524,to_hide_conceal,42,1.0367878436752846,13.493,3.5626315496602827,18.659
ST_by_sens,10001,50,3963,0.995236638550987,0.00476336144901281,0.7053958341745313,0.9999999999999998,0.00779192876526109,10.354036868019524,dirty,38,1.0346451118007418,13.35,3.1022652975912104,18.547
ST_by_sens,10001,50,3963,0.9892086106465472,0.01079138935345078,0.6981102061525291,0.999999999999998,0.00779192876526109,10.354036868019524,small,30,1.0315818507642878,12.313,2.5927976188506543,18.714
ST_by_sens,10001,50,3963,0.9935447297206872,0.00645527027931102,0.7182622761808863,0.9999999999999984,0.00779192876526109,10.354036868019524,to_throw,39,1.0282183205932596,12.695,2.880911723292564,18.261
ST_by_sens,10001,50,3963,0.9927747470000235,0.00722525299997315,0.7261643534520046,0.9999999999999968,0.00779192876526109,10.354036868019524,to_scratch,36,1.0248288824999392,12.406,2.5019236265270015,18.091
ST_by_sens,10001,50,3963,0.9852172609283218,0.01478273907167853,0.7208526159538331,1.0000000000000004,0.00779192876526109,10.354036868019524,to_forget,23,1.0190092343051633,11.501,1.6653032460810964,18.205
ST_by_sens,10001,50,3963,0.9907091533059136,0.00929084669408694,0.7420897142176113,1.0000000000000004,0.00779192876526109,10.354036868019524,to_see,32,1.0180741258326138,11.81,1.9685367844634754,17.761
ST_by_sens,10001,50,3963,0.9788220938570216,0.02117790614297892,0.7166125385764851,1.0000000000000004,0.00779192876526109,10.354036868019524,the_seed,19,1.014069215358858,11.065,1.4215670827509628,18.297
ST_by_sens,10001,50,3963,0.9838563995858972,0.0161436004141043,0.7326205008392572,1.0000000000000016,0.00779192876526109,10.354036868019524,the_knee,20,1.0139190419390516,11.203,1.3226871942420848,17.955
ST_by_sens,10001,50,3963,0.991929627430213,0.00807037256978881,0.7742384274299372,1.0000000000000018,0.00779192876526109,10.354036868019524,soft,35,1.0118271729090935,11.52,1.6897154256305598,17.14
ST_by_sens,10001,50,3963,0.962553549625614,0.03744645037438581,0.6988348881942237,1,0.00779192876526109,10.354036868019524,the_heart,18,1.004622094163489,10.521,1.5468659942372438,18.697
ST_by_sens,10001,50,3963,0.9880689184626312,0.01193108153736964,0.8023954540065514,1.0000000000000009,0.00779192876526109,10.354036868019524,round,31,1.003131335828475,10.644,1.2156072333085834,16.643
ST_by_sens,10001,50,3963,0.9778492197953872,0.02215078020461429,0.7595348340131457,1.0000000000000016,0.00779192876526109,10.354036868019524,the_nail_fingernail_or_claw,18,1.0008663424157722,10.405,0.9702244359841703,17.416
ST_by_sens,10001,50,3963,0.9780223125136094,0.02197768748639492,0.7670894947815587,1.0000000000000042,0.00779192876526109,10.354036868019524,black,19,0.9993794441184449,10.317,0.9676238253659668,17.273
ST_by_sens,10001,50,3963,0.9908897041016076,0.0091102958983909,0.8847042631466646,0.9999999999999984,0.00779192876526109,10.354036868019524,middle,31,0.9975922607005101,10.007,0.6770439144462953,15.396
ST_by_sens,10001,50,3963,0.9914419357247928,0.00855806427520613,0.9589499548253844,0.9999999999999988,0.00779192876526109,10.354036868019524,to_bite,34,0.9946892867999503,9.344,0.450226423122556,14.484
ST_by_sens,10001,50,3963,0.9935362951175828,0.00646370488241842,1.151617656144088,1.000000000000001,0.00779192876526109,10.354036868019524,to_hold,42,0.99404654935423,8.149,0.16826909543708615,12.755
ST_by_sens,10001,50,3963,0.979604567058192,0.02039543294181019,0.8222098051300939,1.000000000000002,0.00779192876526109,10.354036868019524,the_grass,26,0.9919923158619245,9.748,0.8828538234617141,16.316
ST_by_sens,10001,50,3963,0.9858729385202248,0.01412706147977645,0.8994377953394861,1.000000000000001,0.00779192876526109,10.354036868019524,the_forest,24,0.991675117323773,9.365,0.4736648053811632,15.201
ST_by_sens,10001,50,3963,0.9864096144906664,0.01359038550933049,0.9104005926607974,0.9999999999999968,0.00779192876526109,10.354036868019524,dry,29,0.9916220103544389,9.301,0.5311392954722953,15.06
ST_by_sens,10001,50,3963,0.9579805774556815,0.04201942254432137,0.7297375520090301,1.0000000000000029,0.00779192876526109,10.354036868019524,ten,15,0.988916618573435,9.934,1.0142093730115611,18.015
ST_by_sens,10001,50,3963,0.9722844969596371,0.02771550304036335,0.7969052711671883,1.0000000000000004,0.00779192876526109,10.354036868019524,the_flea,13,0.9881862885295842,9.657,0.5306991513934493,16.737
ST_by_sens,10001,50,3963,0.01340064456318131,0.9865993554368186,790.205000650082,1,0.00779192876526109,10.354036868019524,the_name,2,0.9865993554368186,2.675,0,5.35
ST_by_sens,10001,50,3963,0.01454867842263452,0.9854513215773656,973.926190100006,1.0000000000000002,0.00779192876526109,10.354036868019524,four,2,0.9854513215773656,2.674,0,5.349
ST_by_sens,10001,50,3963,0.9835864336553906,0.01641356634460791,1.1128203571533104,0.9999999999999984,0.00779192876526109,10.354036868019524,the_front_front_side,20,0.9843243268006595,7.566,0.10090030498442813,13.046
ST_by_sens,10001,50,3963,0.9674672292955548,0.03253277070444487,0.8192044264355208,0.9999999999999996,0.00779192876526109,10.354036868019524,the_shit,15,0.9802275130209442,9.212,0.5205159922960431,16.364
ST_by_sens,10001,50,3963,0.9787132405766232,0.02128675942337391,1.0540179502276257,0.9999999999999972,0.00779192876526109,10.354036868019524,the_skin,19,0.9800087521251413,7.698,0.1371835768938012,13.536
ST_by_sens,10001,50,3963,0.9739158784122308,0.02608412158776715,0.9983602626078354,0.999999999999998,0.00779192876526109,10.354036868019524,sharp,25,0.9761316860353277,7.884,0.25633225030472045,14.065
ST_by_sens,10001,50,3963,0.9685171246503632,0.03148287534963652,1.0772720574286812,0.9999999999999998,0.00779192876526109,10.354036868019524,to_vomit,15,0.9695535600601624,7.185,0.09385692733289346,13.334
ST_by_sens,10001,50,3963,0.9602833343067272,0.03971666569327217,0.8780458136475745,0.9999999999999992,0.00779192876526109,10.354036868019524,the_flower,21,0.9674379136602749,8.402,0.4802898604648096,15.487
ST_by_sens,10001,50,3963,0.946515663494296,0.05348433650569526,0.9446155567773667,0.9999999999999912,0.00779192876526109,10.354036868019524,the_hand,11,0.9502489590543072,7.536,0.1601255228361922,14.647
ST_by_sens,10001,50,3963,0.9123605365094553,0.08763946349054164,0.9653150967766094,0.9999999999999968,0.00779192876526109,10.354036868019524,the_louse,6,0.9154131216219427,6.876,0.07620257796731142,14.413
