family,n_trees,N,k,pi0,pi1,q,clock_rate,t_R,ub_DS,ub_DT,inf_t_DT,t,mu,n_cogsets
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.001295464787349647,0.5339869961467731,4.054354330708661,12.929292929292929,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,0.0011260997412701535,0.46324245734749747,4.054354330708661,13.131313131313131,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,9.790571694171884e-4,0.4020318287744909,4.054354330708661,13.333333333333334,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,8.513673332806909e-4,0.3490372868774888,4.054354330708661,13.535353535353535,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,7.404598773611448e-4,0.30313039619961796,4.054354330708661,13.737373737373737,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,6.441094365947351e-4,0.2633432290126745,4.054354330708661,13.93939393939394,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,5.603887628639073e-4,0.2288442776276761,4.054354330708661,14.141414141414142,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,4.8762831237169046e-4,0.19891827492527314,4.054354330708661,14.343434343434343,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,4.2438138789982813e-4,0.17294922122090142,4.054354330708661,14.545454545454545,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,3.6939405970154497e-4,0.15040605659385356,4.054354330708661,14.747474747474747,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,3.2157919944471054e-4,0.1308305274329187,4.054354330708661,14.94949494949495,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,2.799940561153841e-4,0.11382688174332006,4.054354330708661,15.15151515151515,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,2.4382088355193776e-4,0.09905309536098651,4.054354330708661,15.353535353535353,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,2.123501983616837e-4,0.08621338485566743,4.054354330708661,15.555555555555555,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,1.8496630611111492e-4,0.07505180575173712,4.054354330708661,15.757575757575758,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,1.6113478434684724e-4,0.06534676915590738,4.054354330708661,15.959595959595958,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,1.4039165444162423e-4,0.0569063377778482,4.054354330708661,16.161616161616163,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,1.2233401152459637e-4,0.04956418505506367,4.054354330708661,16.363636363636363,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,1.0661191374470044e-4,0.04317611971632371,4.054354330708661,16.565656565656564,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,9.292135959344079e-5,0.03761709346443302,4.054354330708661,16.767676767676768,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,8.099820562845601e-5,0.03277862217127091,4.054354330708661,16.96969696969697,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,7.061289724576905e-5,0.02856656155843156,4.054354330708661,17.171717171717173,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,6.156590261897876e-5,0.024899187181387568,4.054354330708661,17.373737373737374,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,5.368375496128114e-5,0.021705535957946307,4.054354330708661,17.575757575757574,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,4.681562121591796e-5,0.01892397273367984,4.054354330708661,17.77777777777778,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,4.083032643721341e-5,0.016500950659550435,4.054354330708661,17.97979797979798,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,3.5613772740254264e-5,0.014389938633217905,4.054354330708661,18.18181818181818,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,3.1066699988571464e-5,0.012550492858221898,4.054354330708661,18.383838383838384,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,2.7102742541206107e-5,0.010947452813053614,4.054354330708661,18.585858585858585,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,2.3646742552149126e-5,0.009550244684514358,4.054354330708661,18.78787878787879,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,2.06332856426829e-5,0.008332277680714909,4.054354330708661,18.98989898989899,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,1.8005429367677695e-5,0.007270420660115016,4.054354330708661,19.19191919191919,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,1.5713598870976084e-5,0.006344548245502043,4.054354330708661,19.393939393939394,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,1.3714627559061338e-5,0.005537147078800703,4.054354330708661,19.595959595959595,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,1.1970923590585835e-5,0.004832974150298679,4.054354330708661,19.7979797979798,0.8354638885085145,107.51181102362227
TEA,NA,98,3421,0.9553517780079481,0.04464822199205206,18.819893548855628,0.00293042570345236,14.67253575279156,1.0449745545968816e-5,0.004218760234810225,4.054354330708661,20,0.8354638885085145,107.51181102362227
