family,n_trees,pi0,pi1,mu,q,clock_rate,t_R,concept,n_cogsets,N,k
ST_by_sens,10001,0.988903122532325,0.01109687746767454,0.6184268300166875,0.9999999999999996,0.007791928765261095,10.354036868019525,the_wind,26,50,3963
ST_by_sens,10001,0.9910260704432743,0.008973929556724984,0.43727153939216057,0.9999999999999992,0.007791928765261095,10.354036868019525,the_wing,23,50,3963
ST_by_sens,10001,0.9962759621682459,0.003724037831754665,0.3405215922702738,1.0000000000000004,0.007791928765261095,10.354036868019525,the_woman,35,50,3963
ST_by_sens,10001,0.9878113880712488,0.01218861192875288,0.2613330902769316,1.0000000000000018,0.007791928765261095,10.354036868019525,the_year,16,50,3963
ST_by_sens,10001,0.9793129949060804,0.02068700509391915,0.6550515551195077,0.9999999999999996,0.007791928765261095,10.354036868019525,thick,22,50,3963
ST_by_sens,10001,0.9928802566066012,0.00711974339340047,0.28778210418485084,1.0000000000000016,0.007791928765261095,10.354036868019525,thin_object,23,50,3963
ST_by_sens,10001,0.996024908025609,0.0039750919743918,0.11205140247228072,1.0000000000000007,0.007791928765261095,10.354036868019525,thou_second_person_singular,12,50,3963
ST_by_sens,10001,0.7514498760872765,0.2485501239127279,0.1906907829749419,1.0000000000000044,0.007791928765261095,10.354036868019525,three,3,50,3963
ST_by_sens,10001,0.983320039215485,0.016679960784513802,0.6235992753500939,0.9999999999999989,0.007791928765261095,10.354036868019525,to_be_alive,24,50,3963
ST_by_sens,10001,0.9914419357247928,0.00855806427520613,0.9589499548253844,0.9999999999999989,0.007791928765261095,10.354036868019525,to_bite,34,50,3963
ST_by_sens,10001,0.9948123951805756,0.0051876048194205,0.5183127620931349,0.9999999999999961,0.007791928765261095,10.354036868019525,to_burn_intransitive,35,50,3963
ST_by_sens,10001,0.9881265344587368,0.011873465541263836,0.4401750848294093,1.0000000000000007,0.007791928765261095,10.354036868019525,to_buy,23,50,3963
ST_by_sens,10001,0.9927948562756606,0.007205143724338191,0.5455263573283406,0.9999999999999988,0.007791928765261095,10.354036868019525,to_chew,27,50,3963
ST_by_sens,10001,0.9917088419335873,0.008291158066409326,0.4170927542711984,0.9999999999999967,0.007791928765261095,10.354036868019525,to_come,22,50,3963
ST_by_sens,10001,0.9955836828925084,0.00441631710749163,0.4955611513232801,1,0.007791928765261095,10.354036868019525,to_count,38,50,3963
ST_by_sens,10001,0.9912250750085466,0.00877492499145207,0.3001123905317888,0.9999999999999987,0.007791928765261095,10.354036868019525,to_cry_weep,18,50,3963
ST_by_sens,10001,0.9163008271504536,0.08369917284954984,0.34674462547958923,1.0000000000000033,0.007791928765261095,10.354036868019525,to_die,8,50,3963
ST_by_sens,10001,0.9898354624361427,0.01016453756385664,0.5858227734976842,0.9999999999999993,0.007791928765261095,10.354036868019525,to_dig,25,50,3963
ST_by_sens,10001,0.983792437083124,0.01620756291687602,0.4684599698593351,1,0.007791928765261095,10.354036868019525,to_drink,19,50,3963
ST_by_sens,10001,0.9677743889008036,0.03222561109919236,0.37814433361985544,0.9999999999999959,0.007791928765261095,10.354036868019525,to_eat,12,50,3963
ST_by_sens,10001,0.9964248476093585,0.00357515239064094,0.4031899721447843,0.9999999999999994,0.007791928765261095,10.354036868019525,to_fight,37,50,3963
ST_by_sens,10001,0.9943799946447368,0.00562000535526519,0.3129803198530323,1.000000000000002,0.007791928765261095,10.354036868019525,to_fly_move_through_air,29,50,3963
ST_by_sens,10001,0.9852172609283218,0.01478273907167853,0.7208526159538331,1.0000000000000004,0.007791928765261095,10.354036868019525,to_forget,23,50,3963
ST_by_sens,10001,0.990543465004476,0.009456534995524474,0.3132893837341605,1.0000000000000004,0.007791928765261095,10.354036868019525,to_give,21,50,3963
ST_by_sens,10001,0.9884149733501916,0.011585026649809954,0.6541690296382413,1.0000000000000016,0.007791928765261095,10.354036868019525,to_hear,27,50,3963
ST_by_sens,10001,0.9954103416805984,0.00458965831940211,0.700498239837757,1.0000000000000004,0.007791928765261095,10.354036868019525,to_hide_conceal,42,50,3963
ST_by_sens,10001,0.9935362951175828,0.00646370488241842,1.151617656144088,1.000000000000001,0.007791928765261095,10.354036868019525,to_hold,42,50,3963
ST_by_sens,10001,0.994239132596358,0.00576086740364113,0.4498802931176078,0.9999999999999991,0.007791928765261095,10.354036868019525,to_hunt,34,50,3963
ST_by_sens,10001,0.9825298158281942,0.017470184171804647,0.1868469427365805,0.9999999999999989,0.007791928765261095,10.354036868019525,to_kill,12,50,3963
ST_by_sens,10001,0.9891465242396648,0.01085347576033347,0.3218463762808048,0.9999999999999982,0.007791928765261095,10.354036868019525,to_laugh,16,50,3963
ST_by_sens,10001,0.975206693550284,0.024793306449715675,0.5019489383451956,0.9999999999999997,0.007791928765261095,10.354036868019525,to_lick,18,50,3963
ST_by_sens,10001,0.9967336510570745,0.00326634894292742,0.3344503487964858,1.0000000000000018,0.007791928765261095,10.354036868019525,to_play,39,50,3963
ST_by_sens,10001,0.996172677880365,0.00382732211963491,0.34575704243259364,0.9999999999999999,0.007791928765261095,10.354036868019525,to_push,37,50,3963
ST_by_sens,10001,0.9948708787813754,0.00512912121862371,0.6019995944361496,0.9999999999999991,0.007791928765261095,10.354036868019525,to_reside_live,34,50,3963
ST_by_sens,10001,0.9927747470000235,0.00722525299997315,0.7261643534520046,0.9999999999999967,0.007791928765261095,10.354036868019525,to_scratch,36,50,3963
ST_by_sens,10001,0.9907091533059135,0.00929084669408694,0.7420897142176113,1.0000000000000004,0.007791928765261095,10.354036868019525,to_see,32,50,3963
ST_by_sens,10001,0.9872865594607739,0.01271344053922541,0.24253684411769663,0.9999999999999993,0.007791928765261095,10.354036868019525,to_shoot_an_arrow,17,50,3963
ST_by_sens,10001,0.9951425710668088,0.004857428933191915,0.4506663512572629,1.0000000000000007,0.007791928765261095,10.354036868019525,to_sing,36,50,3963
ST_by_sens,10001,0.9899194092873069,0.01008059071269062,0.3493346882035225,0.9999999999999976,0.007791928765261095,10.354036868019525,to_sleep,24,50,3963
ST_by_sens,10001,0.9689759005596525,0.031024099440350096,0.5668728530558678,1.0000000000000027,0.007791928765261095,10.354036868019525,to_smell_perceive_odor_transitive,11,50,3963
ST_by_sens,10001,0.9939454503770573,0.006054549622942915,0.6819164142748643,1.0000000000000002,0.007791928765261095,10.354036868019525,to_spit,36,50,3963
ST_by_sens,10001,0.9862059439861282,0.01379405601387539,0.3873741179988148,1.0000000000000036,0.007791928765261095,10.354036868019525,to_stand,16,50,3963
ST_by_sens,10001,0.9861289463127263,0.013871053687274724,0.28474144352503616,1.000000000000001,0.007791928765261095,10.354036868019525,to_steal,16,50,3963
ST_by_sens,10001,0.993345416262891,0.00665458373710807,0.5009939699311121,0.999999999999999,0.007791928765261095,10.354036868019525,to_think_reflect,30,50,3963
ST_by_sens,10001,0.9935447297206873,0.006455270279311025,0.7182622761808863,0.9999999999999983,0.007791928765261095,10.354036868019525,to_throw,39,50,3963
ST_by_sens,10001,0.9685171246503632,0.03148287534963652,1.0772720574286812,0.9999999999999998,0.007791928765261095,10.354036868019525,to_vomit,15,50,3963
ST_by_sens,10001,0.9917368555758137,0.008263144424182696,0.474928063672026,0.9999999999999964,0.007791928765261095,10.354036868019525,to_walk,33,50,3963
ST_by_sens,10001,0.9939057153490164,0.006094284650985261,0.34211234448480254,1.0000000000000016,0.007791928765261095,10.354036868019525,to_wipe,33,50,3963
ST_by_sens,10001,0.9537029310258168,0.04629706897417882,0.39248935092347503,0.9999999999999957,0.007791928765261095,10.354036868019525,two,9,50,3963
ST_by_sens,10001,0.9924085961772244,0.00759140382278077,0.3809208651805686,1.000000000000005,0.007791928765261095,10.354036868019525,wet,30,50,3963
ST_by_sens,10001,0.973674297181643,0.026325702818356916,0.38760572581698843,0.9999999999999999,0.007791928765261095,10.354036868019525,white,21,50,3963
ST_by_sens,10001,0.9936020167964781,0.0063979832035220355,0.26260585974153616,1.0000000000000002,0.007791928765261095,10.354036868019525,who,25,50,3963
ST_by_sens,10001,0.989364696584938,0.010635303415061,0.5022184032886429,0.999999999999999,0.007791928765261095,10.354036868019525,yellow,23,50,3963
