"type","age","simulation","node","exist","N_nodes"
"consensus",8,30,57,37,TRUE
"consensus",8,30,58,37,TRUE
"consensus",8,30,59,37,TRUE
"consensus",8,30,60,37,TRUE
"consensus",8,30,61,37,TRUE
"consensus",8,30,62,37,TRUE
"consensus",8,30,63,37,TRUE
"consensus",8,30,64,37,TRUE
"consensus",8,30,65,37,TRUE
"consensus",8,30,66,37,TRUE
"consensus",8,30,67,37,TRUE
"consensus",8,30,68,37,TRUE
"consensus",8,30,69,37,TRUE
"consensus",8,30,70,37,TRUE
"consensus",8,30,71,37,TRUE
"consensus",8,30,72,37,TRUE
"consensus",8,30,73,37,TRUE
"consensus",8,30,74,37,TRUE
"consensus",8,30,75,37,TRUE
"consensus",8,30,76,37,TRUE
"consensus",8,30,77,37,TRUE
"consensus",8,30,78,37,TRUE
"consensus",8,30,79,37,TRUE
"consensus",8,30,80,37,TRUE
"consensus",8,30,81,37,TRUE
"consensus",8,30,82,37,TRUE
"consensus",8,30,83,37,TRUE
"consensus",8,30,84,37,TRUE
"consensus",8,30,85,37,TRUE
"consensus",8,30,86,37,TRUE
"consensus",8,30,87,37,TRUE
"consensus",8,31,51,30,TRUE
"consensus",8,31,52,30,TRUE
"consensus",8,31,53,30,TRUE
"consensus",8,31,54,30,TRUE
"consensus",8,31,55,30,TRUE
"consensus",8,31,56,30,FALSE
"consensus",8,31,57,30,FALSE
"consensus",8,31,58,30,TRUE
"consensus",8,31,59,30,TRUE
"consensus",8,31,60,30,FALSE
"consensus",8,31,61,30,FALSE
"consensus",8,31,62,30,FALSE
"consensus",8,31,63,30,TRUE
"consensus",8,31,64,30,TRUE
"consensus",8,31,65,30,TRUE
"consensus",8,31,66,30,TRUE
"consensus",8,31,67,30,TRUE
"consensus",8,31,68,30,TRUE
"consensus",8,31,69,30,FALSE
"consensus",8,31,70,30,TRUE
"consensus",8,31,71,30,TRUE
"consensus",8,31,72,30,TRUE
"consensus",8,31,73,30,TRUE
"consensus",8,31,74,30,TRUE
"consensus",8,31,75,30,TRUE
"consensus",8,31,76,30,TRUE
"consensus",8,31,77,30,TRUE
"consensus",8,31,78,30,TRUE
