"","age","simulation","root","root_age","first_split","root_split_age"
"219",7,20,51,5.951501647,52,5.0826495315
"220",8,20,51,7.693043295,52,5.807728998
"221",9,20,51,6.045313745,52,5.2553910909
"222",1,21,51,0.901520675,52,0.7264415703
"223",10,21,51,9.059318954,52,6.798943577
"224",11,21,51,6.059123409,69,5.2136559575
"225",12,21,51,7.097946354,72,5.909157379
"226",13,21,51,10.438483894,52,7.378088955
"227",14,21,51,8.975772452,73,8.0652271455
"228",15,21,51,10.506969424,52,8.276954941
"229",16,21,51,10.136906675,52,8.126975792
"230",17,21,51,9.596723839,58,8.977786653
"231",2,21,51,1.3782747079,52,1.1420353656
"232",3,21,51,2.2972565026,52,1.8020868489
"233",4,21,51,3.163104437,52,2.8810880792
"234",5,21,51,4.902650904,52,3.811665449
"235",6,21,51,5.33202495,52,4.3939413419
"236",7,21,51,6.950674701,52,5.217624454
"237",8,21,51,6.086091038,52,5.4026094033
"238",9,21,51,7.818546164,52,6.429375269
"239",1,22,51,0.80274922921,52,0.7142476857
"240",10,22,51,6.32771493,52,5.7223498478
"241",11,22,51,11.1862244322,52,7.2789697452
"242",12,22,51,9.423126291,69,8.5293464665
"243",13,22,51,9.238093113,52,8.6162382065
"244",14,22,51,8.0942622858,52,6.5500827348
"245",15,22,51,9.186735154,68,6.9152901
"246",16,22,51,9.406107499,67,7.890805408
"247",17,22,51,10.7628654087,67,7.5502659137
"248",2,22,51,1.4704861999,52,1.2865224348
"249",3,22,51,2.5601980678,52,2.3446379095
"250",4,22,51,3.542869723,52,3.1529781877
"251",5,22,51,4.003427656,52,3.5142546608
"252",6,22,51,5.019179709,52,4.3483641086
"253",7,22,51,6.1347708759,52,5.2980945903
"254",8,22,51,6.286408221,52,5.8905829228
"255",9,22,51,8.190328389,52,7.1998751117
"256",1,23,51,0.833573237,52,0.703428455
"257",10,23,51,6.546085699,69,6.1234888363
"258",11,23,51,6.723399076,52,6.0239778069
"259",12,23,51,9.631767888,66,8.7069168933
"260",13,23,51,6.743067445,71,5.8953930193
"261",14,23,51,8.655822322,72,7.202801914
"262",15,23,51,7.651271224,69,6.277371257
"263",16,23,51,8.388751043,59,6.081937358
"264",17,23,51,9.559532606,52,6.731191953
"265",2,23,51,1.4113396237,52,1.1802995079
"266",3,23,51,1.9578325916,52,1.5673903308
"267",4,23,51,4.1885405023,52,3.531823239
"268",5,23,51,3.9220111006,52,3.719876709
"269",6,23,51,5.007192165,87,4.812175926
"270",7,23,51,5.7302473747,52,5.4794254229
"271",8,23,51,7.550086923,52,5.7074479
"272",9,23,51,6.074994902,52,5.6865745515
"273",1,24,51,0.8219858258,52,0.7042078625
"274",10,24,51,9.5515619702,52,8.0683310642
"275",11,24,51,7.383349066,73,6.293638188
