#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="100.0">0.5</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.SequenceSimulator" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:SequenceSimulator" name="distribution">
#            <parameter id="gammaShape.s:SequenceSimulator" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="a.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="a" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t46" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t27" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.3" lower="1.0" name="distr" upper="1.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.SequenceSimulator" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@SequenceSimulator" excludeto="1" filter="::" id="bin.SequenceSimulator" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SequenceSimulator" shape="@gammaShape.s:SequenceSimulator" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:SequenceSimulator" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SequenceSimulator" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:SequenceSimulator" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:SequenceSimulator" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SequenceSimulator	TreeHeight.t:tree	mutationRate.s:SequenceSimulator	gammaShape.s:SequenceSimulator	freqParameter.s:SequenceSimulator.1	freqParameter.s:SequenceSimulator.2	logP(mrca(a))	mrca.age(a)	clockRate.c:clock	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree
38640000	-94113.49722372301	-94035.69581073469	-77.80141298831676	-94035.69581073469	4.7638725257326335	1.0	1.0007371748098608	0.4994582664299622	0.5005417335700343	0.6931471805599453	1.0257593460645202	1.1408924828037288	-70.58606771508471	0.5836489664674614	0.06581317482265625
38650000	-94138.88240188223	-94056.2534037168	-82.62899816543663	-94056.2534037168	5.051118245485745	1.0	1.0108561311828694	0.4993903951345633	0.5006096048654396	0.6931471805599453	1.0748470664977392	1.0634439429796576	-75.40353393583156	0.6403672629624634	0.1575000747053058
38660000	-94135.6743518339	-94049.03124671965	-86.64310511425	-94049.03124671965	5.068404435900762	1.0	0.9968637233020654	0.502890192912746	0.4971098070872569	0.6931471805599453	1.1299509339701073	1.0016268984254852	-79.43163329252575	0.2822929213730822	0.4234248371898088
38670000	-94126.48801365898	-94038.50850173403	-87.9795119249511	-94038.50850173403	5.616576399568959	1.0	1.003476874959294	0.5024495798633746	0.4975504201366281	0.6931471805599453	1.2542662352110634	0.8966208953129488	-80.76142695156962	0.39944429136094445	0.3372094100342553
38680000	-94116.77101053366	-94035.50269962875	-81.26831090491598	-94035.50269962875	4.749499283527656	1.0	0.9820651804301772	0.5008856306440977	0.49911436935590486	0.6931471805599453	1.260684682752439	1.0730331551301642	-74.0716376260636	0.5511882409080063	0.28610825729432326
38690000	-94119.87382309028	-94035.36565416022	-84.50816893006356	-94035.36565416022	4.812818417865361	1.0	0.9877870302220539	0.49934568139800545	0.5006543186019909	0.6931471805599453	1.172458912591438	1.0468035916030494	-77.30577380141932	0.3666670165940879	0.3293650663945768
38700000	-94143.10761421491	-94053.67625144515	-89.43136276976102	-94053.67625144515	5.058965248821697	1.0	0.9899750948067843	0.5005304035217288	0.49946959647826755	0.6931471805599453	1.107910557606751	0.907076317763958	-82.22677957653205	0.34702153704365307	0.5430766119567032
38710000	-94137.0501628869	-94040.0877923302	-96.96237055669035	-94040.0877923302	6.185656194558079	1.0	1.018136356608396	0.5042698819563055	0.4957301180436909	0.6931471805599453	1.4759426671410347	0.7407977870321429	-89.72962610165976	0.3445473976469222	0.16828314767220925
38720000	-94127.80019904139	-94043.58021498797	-84.21998405341645	-94043.58021498797	4.625072487853219	1.0	1.018136356608396	0.5009869370864641	0.49901306291353226	0.6931471805599453	1.0468380405607318	1.0099554338870738	-76.98723959838587	0.6207290086316625	0.2880374803338688
38730000	-94145.10619340696	-94047.62314602599	-97.48304738096918	-94047.62314602599	6.33498244874059	1.0	1.0085333587069996	0.5026171318417567	0.49738286815824506	0.6931471805599453	1.4366372283554816	0.7814068890633854	-90.25990592384	0.45072194613201305	0.3622456496412308
38740000	-94122.26917630658	-94030.28492276234	-91.98425354424303	-94030.28492276234	5.577536990389582	1.0	0.9931813613030409	0.5019838799080836	0.4980161200919191	0.6931471805599453	1.3806571695139487	0.9056689253376555	-84.7764640845178	0.2009653386363686	0.7491375407008123
38750000	-94118.12798035394	-94045.63427632327	-72.49370403066325	-94045.63427632327	3.8678778198420964	1.0	1.0244478887374855	0.5019838799080836	0.4980161200919191	0.6931471805599453	1.0308310811004848	1.2669103686859797	-65.25464804350358	0.7938369665385552	0.03182371527876598
38760000	-94141.88749245093	-94050.96692171814	-90.92057073279835	-94050.96692171814	5.443480479730355	1.0	1.0150244043875385	0.503223811417176	0.4967761885828267	0.6931471805599453	1.3300795958577534	0.8770366431264859	-83.69093822998863	0.29944239829752667	0.380914725449042
38770000	-94117.84440445436	-94041.55511284992	-76.28929160443055	-94041.55511284992	4.593624241397283	1.0	1.0254050431672483	0.5007328866167279	0.49926711338327473	0.6931471805599453	1.011742776229181	1.1364114919621067	-69.0492784628411	0.6435699686868486	0.20280636902517155
38780000	-94107.84163315731	-94031.18850769012	-76.65312546718145	-94031.18850769012	4.139228977804043	1.0	1.0057351387292381	0.5013817522556883	0.4986182477443147	0.6931471805599453	1.061338608593827	1.1284372318410123	-69.43278223003003	0.5534143272212777	0.348935445494721
38790000	-94109.64691257011	-94041.0379903482	-68.60892222191667	-94041.0379903482	3.571451718266136	1.0	0.9942723776449846	0.5004923007645283	0.49950769923547345	0.6931471805599453	1.0785661629746213	1.4388340924336391	-61.40004174584949	0.7600180023078532	0.12406625213374453
38800000	-94130.35345976386	-94040.82485632441	-89.52860343945065	-94040.82485632441	5.317066519366512	1.0	0.9925961223874609	0.5009617007469601	0.49903829925304166	0.6931471805599453	1.1317508784587358	0.9316678427795523	-82.321399218641	0.42684223426117646	0.29205977809804745
38810000	-94134.74221575547	-94042.87932578578	-91.86288996968956	-94042.87932578578	5.692017512825529	1.0	1.0286493761564048	0.5016468542249821	0.4983531457750208	0.6931471805599453	1.4400616977036682	0.8221101624245474	-84.61963249511096	0.42047249799339725	0.17068636434084444
38820000	-94134.49060628055	-94042.41952747399	-92.07107880655818	-94042.41952747399	5.53158157266326	1.0	1.013711906496146	0.5016468542249821	0.4983531457750208	0.6931471805599453	1.3277487823369438	0.9015435066827154	-84.84275880163985	0.6477344911292612	0.03608295733616624
38830000	-94119.86127805735	-94035.97997910311	-83.8812989542409	-94035.97997910311	5.245631356848454	1.0	0.9944647572017583	0.5027467205607877	0.4972532794392152	0.6931471805599453	1.246818846260659	1.0274940731898485	-76.67222609861696	0.4993598124423106	0.13338096885040615
38840000	-94116.10690095554	-94040.71675985865	-75.39014109687666	-94040.71675985865	4.448509363251769	1.0	1.0075264363054328	0.501697123317423	0.4983028766825795	0.6931471805599453	1.1761894241287798	1.187068399228568	-68.16800656214905	0.7169125701313847	0.07158776987847078
38850000	-94119.40541095138	-94041.94032773332	-77.46508321806283	-94041.94032773332	4.5367470256784435	1.0	1.029204556270766	0.5021083364553011	0.497891663544702	0.6931471805599453	1.0879197267751595	1.114736987354523	-70.22127056336987	0.6414544227354333	0.019383832996168828
38860000	-94140.12380280382	-94047.76746199584	-92.35634080798603	-94047.76746199584	6.437451375544746	1.0	1.0009292131155711	0.49969055758789405	0.5003094424121078	0.6931471805599453	1.3460333740556882	0.8723105879712248	-85.14080349644827	0.35475206744712784	0.15626128900027375
38870000	-94116.02857629498	-94034.84002226694	-81.18855402803797	-94034.84002226694	4.283418624846929	1.0	1.0132319019265723	0.49930287832353565	0.5006971216764662	0.6931471805599453	1.1232191153303228	1.1417047353549772	-73.9607140276892	0.5874541516013422	0.5642101302578892
38880000	-94132.46306136207	-94038.54109336394	-93.92196799813657	-94038.54109336394	6.420441087095776	1.0	1.036009278052424	0.5014669855020214	0.49853301449798043	0.6931471805599453	1.4123868049486896	0.7882454087866693	-86.67135062166196	0.3908952959137132	0.19114147789965263
38890000	-94127.04336047944	-94049.52275036056	-77.5206101188854	-94049.52275036056	3.9927316375160027	1.0	0.9727337102273198	0.5029015816691813	0.4970984183308214	0.6931471805599453	1.146173914166887	1.2054666422301659	-70.3332683102359	0.7393860803107224	0.1803590682354953
38900000	-94142.03622783575	-94042.17573648943	-99.86049134631372	-94042.17573648943	7.348937939711452	1.0	0.9731835285326708	0.5014149663761173	0.49858503362388534	0.6931471805599453	1.478235292313595	0.7851170785848421	-92.67269971935886	0.39324060459129806	0.005997166509827032
38910000	-94130.12332864637	-94045.63163423006	-84.49169441630654	-94045.63163423006	4.608136239688335	1.0	0.962564038333611	0.5027433879664869	0.49725661203351573	0.6931471805599453	1.2952604345075687	1.071325418999625	-77.31452227955074	0.5161412579665645	0.03967824265633075
38920000	-94134.28824896501	-94037.95100615986	-96.3372428051579	-94037.95100615986	6.557024981395106	1.0	0.962564038333611	0.5006939642226039	0.49930603577739874	0.6931471805599453	1.4627383153251217	0.8194516476836159	-89.1600706684021	0.4664077376111103	0.08647980948997268
38930000	-94133.36396689617	-94035.91861437335	-97.44535252280942	-94035.91861437335	6.475167788768751	1.0	1.0106880165310965	0.49967529795892884	0.5003247020410677	0.6931471805599453	1.474554381198212	0.7830093230803605	-90.22005640785613	0.5427859199153449	0.06852152056706866
38940000	-94137.70906542502	-94044.54052773584	-93.16853768918801	-94044.54052773584	6.251293659721987	1.0	1.008467999830368	0.49957352443512726	0.5004264755648693	0.6931471805599453	1.2375094660360022	0.8583326755493874	-85.94546159093545	0.31038468244356676	0.49049886430600664
38950000	-94134.12722578166	-94041.73384131338	-92.39338446827254	-94041.73384131338	5.495241639223916	1.0	1.008467999830368	0.5020997502360703	0.4979002497639263	0.6931471805599453	1.4191932583538798	0.9083680937953971	-85.17030837001998	0.17501379278675933	0.7764686038273009
38960000	-94111.48769064384	-94039.89075264512	-71.59693799872251	-94039.89075264512	3.839337437798181	1.0	1.0111083327199821	0.4996077666135701	0.5003922333864318	0.6931471805599453	1.0725698652191331	1.2504476374105986	-64.37122156758033	0.5769369794528655	0.38173962778477577
38970000	-94103.8145831789	-94031.89873153807	-71.91585164084005	-94031.89873153807	3.720708152780295	1.0	1.0130550655322084	0.5010716506360107	0.4989283493639912	0.6931471805599453	1.0298575288883094	1.3298615606385362	-64.68818847688564	0.5527737426297751	0.47542027928736164
38980000	-94131.86564374517	-94042.32108304455	-89.54456070063085	-94042.32108304455	5.272120019191206	1.0	0.9561367928811899	0.5023376679496618	0.49766233205034	0.6931471805599453	1.3447973698517732	0.9781919683057353	-82.37381580932747	0.299070435380036	0.45785717626074846
38990000	-94115.82429451971	-94041.80983881651	-74.0144557032098	-94041.80983881651	4.0421654113762395	1.0	1.0201291926213607	0.50257811662183	0.49742188337817167	0.6931471805599453	1.1052579062936236	1.1941624649257443	-66.77971841216626	0.6137442254937555	0.3426459444225783
39000000	-94124.1709749515	-94041.60332298402	-82.56765196748002	-94041.60332298402	4.530300895208116	1.0	1.084648391384264	0.5030373025539482	0.49696269744605454	0.6931471805599453	1.206358563481204	0.9409596775348116	-75.26839547767356	0.37021393600834607	0.48006982977852825
39010000	-94115.19425275836	-94037.46707128597	-77.72718147239479	-94037.46707128597	4.629239028256334	1.0	1.025781681930561	0.5040201622066252	0.49597983779337756	0.6931471805599453	1.0263368924277376	1.1348591289068979	-70.48679169204203	0.4133772739894439	0.513208785106533
39020000	-94127.35908237226	-94050.94106066943	-76.41802170283233	-94050.94106066943	4.551749406036036	1.0	1.0271786393033122	0.4966229974027234	0.5033770025972794	0.6931471805599453	1.0994182051405361	1.1171956993829253	-69.17623496510683	0.5778403825426394	0.03813760043444995
39030000	-94127.8858848275	-94044.74248580073	-83.14339902677477	-94044.74248580073	4.851915897801006	1.0	1.0259854571901386	0.5023343106946552	0.49766568930534794	0.6931471805599453	1.1809026428377225	0.9958561293405905	-75.90280547116244	0.5484488759151896	0.09519361942922915
39040000	-94134.69984529616	-94043.28101026363	-91.41883503252173	-94043.28101026363	5.848700256390509	1.0	0.9474834894420826	0.5019044085797857	0.49809559142021104	0.6931471805599453	1.3264419008477046	0.9386021251721479	-84.25674344465746	0.5383946153963061	0.1376937029358829
39050000	-94131.72637814241	-94041.70642349501	-90.01995464739777	-94041.70642349501	5.350285641518165	1.0	0.9474834894420826	0.5019044085797857	0.49809559142021104	0.6931471805599453	1.4728000381908355	0.9781836117595306	-82.8578630595335	0.48216200066842096	0.4294043975518519
39060000	-94128.89529992142	-94037.31651302928	-91.578786892142	-94037.31651302928	5.486488297048755	1.0	1.0196902860609236	0.5021027066418672	0.4978972933581345	0.6931471805599453	1.4324046541024598	0.8543960438043868	-84.3444885076589	0.44292572667836494	0.0297128250605805
39070000	-94129.04782315652	-94043.76259714122	-85.285226015304	-94043.76259714122	5.067691594971771	1.0	0.9667841131453865	0.5017974538585593	0.49820254614143755	0.6931471805599453	1.2234707760869623	1.0835024118506664	-78.10383380373644	0.5857154578461421	0.2587654644370048
39080000	-94139.11461159415	-94047.41633728905	-91.69827430510483	-94047.41633728905	5.629379128028454	1.0	0.9436838703239846	0.4999940025974823	0.5000059974025208	0.6931471805599453	1.347887263277237	0.9448105864186296	-84.53998233635866	0.3809549158522272	0.35256734382919586
39090000	-94134.04628815383	-94042.44739237108	-91.59889578275127	-94042.44739237108	5.384260155563502	1.0	1.01670395439978	0.5020975685409195	0.49790243145907753	0.6931471805599453	1.1957139567155115	0.844143384577475	-84.36758372992931	0.5695838258211341	0.22352175970267424
39100000	-94125.08455469283	-94039.14403842873	-85.94051626410194	-94039.14403842873	5.398994906552975	1.0	0.9809406000250621	0.5008507767373888	0.4991492232626083	0.6931471805599453	1.1959530703037846	0.9711585719544725	-78.74496756565469	0.5260520258697545	0.17369879059127125
39110000	-94121.77328295629	-94044.50685637498	-77.26642658130008	-94044.50685637498	4.240655887694157	1.0	0.9855417122975973	0.4993356928823464	0.5006643071176506	0.6931471805599453	1.0001825907030673	1.2418762102079588	-70.06627677058029	0.6488074820950362	0.25211954012717264
39120000	-94120.90904368041	-94043.95087955092	-76.95816412948967	-94043.95087955092	4.263597969372808	1.0	1.047809078838829	0.49997826349274715	0.5000217365072499	0.6931471805599453	1.0962578109483034	1.0869499147465895	-69.69574695222866	0.7242779443630635	0.08703495896013448
39130000	-94129.68038403969	-94046.22791117824	-83.45247286145526	-94046.22791117824	4.5353889546532065	1.0	1.0485413562598132	0.5011855283836424	0.49881447161635467	0.6931471805599453	1.0178119447151432	1.0054124368041435	-76.18932340677325	0.7130580443272754	0.1291123604489087
39140000	-94118.8744916717	-94034.61585988129	-84.2586317904102	-94034.61585988129	4.867453846617269	1.0	0.9932046979533956	0.5014668459710913	0.4985331540289106	0.6931471805599453	1.237261200127943	1.0400389505655925	-77.05081899403461	0.5809408049514183	0.1905835128306993
39150000	-94119.97195985401	-94044.74341488956	-75.22854496445504	-94044.74341488956	3.6889260438777427	1.0	1.0298229934020977	0.49978265088101903	0.500217349118978	0.6931471805599453	1.148174865925456	1.1447548250277626	-67.98411387263076	0.7494135234282367	0.27073984626578074
39160000	-94125.89661902712	-94043.10781727955	-82.78880174756631	-94043.10781727955	4.3195478817747635	1.0	1.0205211543558406	0.5022567032990066	0.4977432967009905	0.6931471805599453	1.033560090654381	1.056925145842149	-75.55367249478829	0.7810655956431067	0.16724757988825228
39170000	-94123.55120979129	-94035.78998322741	-87.7612265638753	-94035.78998322741	5.339943759529594	1.0	1.0327452952213079	0.5016367891311301	0.49836321086887286	0.6931471805599453	1.1879091353745894	0.927218682799168	-80.5138731702318	0.2456997307525338	0.6800848049376031
39180000	-94143.19790874518	-94049.63538107845	-93.56252766672874	-94049.63538107845	5.458837236884124	1.0	1.0131582515583009	0.5020631313211494	0.4979368686788536	0.6931471805599453	1.3693359753245014	0.7963744102961409	-86.33476131674826	0.49581065791687773	0.09544100698751572
39190000	-94127.3677190005	-94043.17841222603	-84.18930677446443	-94043.17841222603	4.8902664623646634	1.0	0.9861065513125857	0.4996435684330841	0.500356431566913	0.6931471805599453	1.292792378297038	1.0367581796694352	-76.98859212472965	0.5775010256184248	0.11348407294251439
39200000	-94113.45245679429	-94030.43912257861	-83.01333421567233	-94030.43912257861	4.533408697317858	1.0	0.9861065513125857	0.5003227696619527	0.49967723033804456	0.6931471805599453	1.1293101415445823	1.055645395829446	-75.81261956593755	0.4907953421423405	0.174570819180385
39210000	-94108.30529067943	-94031.89517451312	-76.41011616631457	-94031.89517451312	4.26661615182868	1.0	0.966052560233725	0.5030573625172563	0.4969426374827409	0.6931471805599453	1.0223069023042664	1.2410493338331465	-69.22945550765866	0.5462441965984527	0.2650563512968507
39220000	-94121.49255692132	-94035.85104164101	-85.64151528030632	-94035.85104164101	5.7596384068723605	1.0	0.9927661378867402	0.4987553194996259	0.5012446805003713	0.6931471805599453	1.2242766793769535	0.9730801587686492	-78.43414104399739	0.5132774911707233	0.23634503524014217
39230000	-94132.63152828737	-94043.01191893697	-89.61960935039043	-94043.01191893697	5.50217150536254	1.0	0.9724707227869457	0.5017119425210355	0.49828805747896193	0.6931471805599453	1.347296047291919	0.9287947356960475	-82.43253052918129	0.5605213032231544	0.18050105662469232
39240000	-94135.41993623917	-94046.96134851412	-88.45858772505211	-94046.96134851412	5.316257152809626	1.0	0.9724707227869457	0.5006380428892262	0.49936195711077114	0.6931471805599453	1.2486288358129933	0.9654968199418715	-81.27150890384297	0.5094107218914689	0.21864544964368113
39250000	-94141.45861439561	-94051.69467737054	-89.76393702506388	-94051.69467737054	5.724730409859862	1.0	0.9601609889932492	0.5006380428892262	0.49936195711077114	0.6931471805599453	1.391599543345704	0.9450752783026649	-82.58916793764844	0.4797440614673719	0.0320477456446347
39260000	-94130.58352222628	-94044.07111578013	-86.51240644615977	-94044.07111578013	5.24377273476927	1.0	0.9568084275825002	0.5023779860179275	0.49762201398206984	0.6931471805599453	1.2156466545136686	0.99863469178451	-79.34098992015508	0.5366025459777796	0.09378601260919085
39270000	-94127.80707347232	-94036.44814628952	-91.35892718278966	-94036.44814628952	6.033712775311463	1.0	1.011031780537007	0.5025992030547056	0.4974007969452963	0.6931471805599453	1.275614752202283	0.8377399479427196	-84.13328730383046	0.4890124042748269	0.26294282990118134
39280000	-94128.20288796951	-94041.60490137742	-86.59798659209163	-94041.60490137742	4.991237672094069	1.0	0.9966095793297642	0.5030823329068856	0.4969176670931174	0.6931471805599453	1.1747410582183904	1.083306593337104	-79.38676891433967	0.6724326692148304	0.3864512874781639
39290000	-94121.49219983577	-94039.10597295538	-82.38622688039833	-94039.10597295538	4.4866107911587525	1.0	0.9966095793297642	0.5030762938639719	0.4969237061360311	0.6931471805599453	1.3413645561412588	1.0711659311510724	-75.17500920264636	0.4715198765523601	0.21030890304157784
39300000	-94124.30292048087	-94038.80403396502	-85.4988865158592	-94038.80403396502	5.571391166538762	1.0	0.9942450810136381	0.5017245079608922	0.4982754920391097	0.6931471805599453	1.2144625432888834	0.9907031675963796	-78.29003333642336	0.45480225819984543	0.23675304148042067
39310000	-94127.32473633767	-94047.22565589147	-80.09908044620695	-94047.22565589147	4.44466106776273	1.0	0.9942450810136381	0.5017245079608922	0.4982754920391097	0.6931471805599453	1.068825543788795	1.0889149555357178	-72.89022726677112	0.6018422891639246	0.329424623999649
39320000	-94120.37187140017	-94034.20809394695	-86.16377745323163	-94034.20809394695	4.738659602294414	1.0	0.9923229499014883	0.5004009993984979	0.4995990006015051	0.6931471805599453	1.258819091478361	0.9856955519506602	-78.95684640490795	0.6908724806792309	0.043386842161388064
39330000	-94123.86358842469	-94034.12555982781	-89.738028596887	-94034.12555982781	5.29414334137339	1.0	0.9874554830426819	0.5000740364589071	0.49992596354109486	0.6931471805599453	1.3567960916118669	0.8996264211472786	-82.53596501542214	0.5013368525230476	0.02541793231512707
39340000	-94114.25058968122	-94033.4590846372	-80.791505044025	-94033.4590846372	4.463250119606394	1.0	1.0114801762608485	0.5031637666143436	0.4968362333856594	0.6931471805599453	1.110012211239918	1.0784065030990084	-73.56541676934197	0.8468372102383553	0.022393709877238287
39350000	-94133.35062427919	-94043.71303787782	-89.63758640136604	-94043.71303787782	6.047119137949662	1.0	1.013705245195717	0.4995385906440193	0.5004614093559837	0.6931471805599453	1.296033908204883	0.8852174837475494	-82.40927305774812	0.5088423993610472	0.16940185454094422
39360000	-94123.46919910231	-94037.51207528794	-85.95712381436525	-94037.51207528794	5.07951259220775	1.0	0.97119154487667	0.5015130986612137	0.49848690133878826	0.6931471805599453	1.3741640670791575	1.0293914472822112	-78.77132417106638	0.5377056760618772	0.27369817958567966
39370000	-94121.50015818044	-94038.58817766527	-82.91198051516612	-94038.58817766527	4.894478461940759	1.0	0.9857736654845721	0.5024904670478844	0.49750953295211764	0.6931471805599453	1.2289358583972985	1.096975300998725	-75.71159875125936	0.504491643102626	0.4368420263208953
39380000	-94125.61258021623	-94031.23523402427	-94.37734619196763	-94031.23523402427	6.235590017938987	1.0	0.9939434104514631	0.5024904670478844	0.49750953295211764	0.6931471805599453	1.3728927177365575	0.8440548465532823	-87.16879468309398	0.45674779459747006	0.052674495754637736
39390000	-94112.43114028504	-94028.46534063536	-83.96579964968774	-94028.46534063536	5.093208516055909	1.0	0.985701541479483	0.5022372992372873	0.49776270076271584	0.6931471805599453	1.2875117909256335	1.0152164470909686	-76.76549000978606	0.6626532194610413	0.09576167944441558
39400000	-94115.12568399364	-94036.45156068589	-78.67412330774734	-94036.45156068589	4.279935322097407	1.0	0.985701541479483	0.49943546810112793	0.5005645318988753	0.6931471805599453	1.0238204551974421	1.1431973046478277	-71.47381366784566	0.5670867129482541	0.3392572008677885
39410000	-94122.51196349207	-94042.94417803873	-79.5677854533419	-94042.94417803873	4.391312710982393	1.0	0.9920646526033249	0.5033201063348247	0.4966798936651784	0.6931471805599453	1.1438993204028618	1.1409777839227202	-72.36111270231639	0.5511078005293403	0.04954431802837402
39420000	-94119.9057508677	-94037.38382444665	-82.52192642106692	-94037.38382444665	4.844750599654124	1.0	0.9920646526033249	0.5006742478382138	0.4993257521617893	0.6931471805599453	1.2168254409198187	1.0520547701350373	-75.31525367004141	0.5164059075164622	0.009658813046923067
39430000	-94128.3926940495	-94035.04169297722	-93.35100107228348	-94035.04169297722	5.747272981520022	1.0	0.9903229499788956	0.5008172506030102	0.4991827493969873	0.6931471805599453	1.215532496272855	0.8851693147830082	-86.1460700238824	0.3681476260388265	0.043347345218715715
39440000	-94119.4922365514	-94028.63766262904	-90.85457392236093	-94028.63766262904	5.939957467737048	1.0	0.9962298737698515	0.5008813076983307	0.49911869230167244	0.6931471805599453	1.478726204970713	0.8584885492681588	-83.64373595016889	0.4599242475844137	0.06090444431657359
39450000	-94127.19014430878	-94034.9511128314	-92.23903147737371	-94034.9511128314	6.107771953981739	1.0	1.0354717763129353	0.499989399151826	0.5000106008481716	0.6931471805599453	1.4030789272698805	0.821289267689307	-84.9889516026386	0.4904215196269813	0.37529995065762406
39460000	-94121.48400819906	-94033.43161399428	-88.0523942047683	-94033.43161399428	5.233134541720854	1.0	1.0406882206748955	0.5007640723837987	0.49923592761619895	0.6931471805599453	1.2743349884468103	0.882366588093989	-80.79709788567122	0.5520593689950061	0.16635158358814275
39470000	-94131.11030227113	-94038.00368866058	-93.10661361055013	-94038.00368866058	5.728297168896745	1.0	0.9884139518390664	0.5006863610998734	0.49931363890012836	0.6931471805599453	1.3650228150284367	0.8895542976154062	-85.90359156028887	0.4365689077345856	0.23866753880656166
39480000	-94136.35540191927	-94043.72126925272	-92.63413266654176	-94043.72126925272	6.179778285495934	1.0	1.008950118627293	0.4996156868849251	0.5003843131150767	0.6931471805599453	1.2668009781545175	0.8412701007074206	-85.41057444949227	0.38018215388849247	0.06662648257945504
39490000	-94120.81791006256	-94042.04669662553	-78.77121343701998	-94042.04669662553	4.035985497566145	1.0	1.0477222592268356	0.49972370437022967	0.500276295629768	0.6931471805599453	1.0769653082585782	1.0858272670306568	-71.50888307937096	0.40141957539752426	0.3321229647371367
39500000	-94124.007056704	-94050.99741007345	-73.00964663054658	-94050.99741007345	4.103104676524337	1.0	1.0219242308247698	0.5003690487801469	0.49963095121985074	0.6931471805599453	1.0004954033842746	1.2245919652003283	-65.77311430129963	0.8243051227435412	0.018705425855558445
39510000	-94124.4072987834	-94039.65934287394	-84.74795590944501	-94039.65934287394	5.056675497113398	1.0	0.988587900786456	0.5012094636737318	0.49879053632626996	0.6931471805599453	1.3319322764838957	0.9969933315697785	-77.54475991023637	0.5032566435440379	0.2633767064312823
39520000	-94123.19016257566	-94035.90085922627	-87.2893033493867	-94035.90085922627	5.551070194684369	1.0	1.0565592285744951	0.50095037669672	0.49904962330328245	0.6931471805599453	1.3862509703373216	0.8718055065302857	-80.01813602239001	0.5407670369127724	0.10582402011794845
