family,n_trees,N,k,pi0,pi1,mu,q,clock_rate,t_R,concept,n_cogsets,ub_DS,ub_DT,inf_t_DS,inf_t_DT
ST_by_sens,10001,50,3963,0.9740555248749204,0.02594447512507942,0.4939047614904838,19.785243577948982,0.00675927451216095,10.362633927936784,the_needle_for_sewing,12,0.9740555248749204,5.800152545516075e-21,3.044,6.188
ST_by_sens,10001,50,3963,0.9536550442483518,0.04634495575164146,0.6349911707313216,11.312959235620555,0.00675927451216095,10.362633927936784,the_nose,11,0.9536550442483518,2.353566353899746e-15,3.098,6.493
ST_by_sens,10001,50,3963,0.9549325669286944,0.04506743307129995,0.4222141003005794,11.61808306407138,0.00675927451216095,10.362633927936784,the_pig,10,0.9549325669286944,1.9953474857191793e-10,3.302,7.029
ST_by_sens,10001,50,3963,0.9845216464836036,0.01547835351639592,0.41065379330479934,32.811038282069745,0.00675927451216095,10.362633927936784,the_rain,15,0.9845216464836036,6.099227976574476e-29,2.979,5.955
ST_by_sens,10001,50,3963,0.988502106509237,0.0114978934907629,0.28835820915914767,43.99204226313894,0.00675927451216095,10.362633927936784,the_road,17,0.988502106509237,3.627545680319275e-27,3.022,5.993
ST_by_sens,10001,50,3963,0.9921514720222756,0.00784852797772217,0.6091530327033969,64.21016893353215,0.00675927451216095,10.362633927936784,the_root,29,0.9921514720222756,1.3910357263321802e-84,2.794,5.552
ST_by_sens,10001,50,3963,0.9867310185507534,0.01326898144924889,0.817736791128364,38.18859114488067,0.00675927451216095,10.362633927936784,the_rope,26,0.9867310185507534,1.9806016771352216e-67,2.808,5.605
ST_by_sens,10001,50,3963,0.989501539648558,0.01049846035144222,0.3669610896272135,48.131336099917704,0.00675927451216095,10.362633927936784,the_salt,17,0.989501539648558,5.05329914936938e-38,2.928,5.809
ST_by_sens,10001,50,3963,0.9843940227096396,0.01560597729036357,0.7212936106630641,32.54693268974731,0.00675927451216095,10.362633927936784,the_sand,18,0.9843940227096396,1.1149412601983728e-50,2.847,5.693
ST_by_sens,10001,50,3963,0.9780716322863504,0.0219283677136531,0.852620221448484,23.312724756975964,0.00675927451216095,10.362633927936784,the_seed,19,0.9780716322863504,8.341165201896627e-43,2.862,5.757
ST_by_sens,10001,50,3963,0.9666011566520276,0.03339884334797168,0.9502690217292916,15.487854750468545,0.00675927451216095,10.362633927936784,the_shit,15,0.9666011566520276,1.1816685051067706e-31,2.901,5.903
ST_by_sens,10001,50,3963,0.988983208253976,0.01101679174602131,0.6263992189585048,45.890833590957904,0.00675927451216095,10.362633927936784,the_shoulder,23,0.988983208253976,4.550439836402227e-62,2.827,5.628
ST_by_sens,10001,50,3963,0.9785664283462914,0.02143357165370909,1.1761844249252562,23.83884142985559,0.00675927451216095,10.362633927936784,the_skin,19,0.9785664283462914,1.3106782024142783e-60,2.807,5.635
ST_by_sens,10001,50,3963,0.9902112560761211,0.00978874392387709,0.5277446736930075,51.58401928325527,0.00675927451216095,10.362633927936784,the_sky,20,0.9902112560761211,8.298940742032493e-59,2.84,5.644
ST_by_sens,10001,50,3963,0.978146856374388,0.02185314362561052,0.2436718778247689,23.391174065622597,0.00675927451216095,10.362633927936784,the_smoke,9,0.978146856374388,3.3213822611485826e-12,3.341,6.794
ST_by_sens,10001,50,3963,0.9782759362461586,0.02172406375384035,0.4833920916935844,23.527054843328955,0.00675927451216095,10.362633927936784,the_snake,8,0.9782759362461586,1.2462157416024051e-24,3.007,6.068
ST_by_sens,10001,50,3963,0.9934534587408284,0.00654654125916956,0.48679877874703953,76.87950331535845,0.00675927451216095,10.362633927936784,the_snow,25,0.9934534587408284,5.794767843001224e-81,2.804,5.561
